task,architecture,block,metric,kind,B,init_reps,delta_alignment,retention_alignment,release_alignment
two_concepts,bn2_w16_gmp,6077,prob_error_reduction,selected,0.11428948491811752,4,0.04405184863081779,0.9949594887112765,0.9509076400804587
two_concepts,bn2_w16_gmp,6078,centered_logit_fidelity,selected,0.03817562101054443,4,0.036596576577120205,0.9976071870609036,0.9610106104837834
two_concepts,bn2_w16_gmp,6078,prob_error_reduction,selected,-0.02597224712371826,4,0.036596576577120205,0.9976071870609036,0.9610106104837834
two_concepts,bn2_w16_gmp,6079,centered_logit_fidelity,selected,0.08086273944640655,4,0.0368932822509663,0.9994358751217522,0.9625425928707859
two_concepts,bn2_w16_gmp,6079,prob_error_reduction,selected,-0.0022887736558914185,4,0.0368932822509663,0.9994358751217522,0.9625425928707859
two_concepts,bn2_w16_gmp,6080,centered_logit_fidelity,selected,-0.06246237347035066,4,0.04847084666096377,0.9914641527941526,0.9429933061331888
two_concepts,bn2_w16_gmp,6080,prob_error_reduction,selected,-0.044849902391433716,4,0.04847084666096377,0.9914641527941526,0.9429933061331888
two_concepts,bn2_w16_gmp,6081,centered_logit_fidelity,selected,0.08088417982205445,4,0.0463218412107716,0.999098419156765,0.9527765779459934
two_concepts,bn2_w16_gmp,6081,prob_error_reduction,selected,0.07393841072916985,4,0.0463218412107716,0.999098419156765,0.9527765779459934
two_concepts,bn2_w16_gmp,6082,centered_logit_fidelity,selected,-0.025018611957047104,4,0.04218945862717685,0.9990922320297307,0.9569027734025539
two_concepts,bn2_w16_gmp,6082,prob_error_reduction,selected,-0.02387586236000061,4,0.04218945862717685,0.9990922320297307,0.9569027734025539
two_concepts,bn2_w16_gmp,6083,centered_logit_fidelity,selected,0.0037692440511677416,4,0.045622664878283536,0.9964830088873856,0.950860344009102
two_concepts,bn2_w16_gmp,6083,prob_error_reduction,selected,0.01571425050497055,4,0.045622664878283536,0.9964830088873856,0.950860344009102
two_concepts,bn2_w16_gmp,6084,centered_logit_fidelity,selected,-0.13708303703478086,4,0.045115554873276814,0.9910164884622946,0.9459009335890178
two_concepts,bn2_w16_gmp,6084,prob_error_reduction,selected,0.08508278802037239,4,0.045115554873276814,0.9910164884622946,0.9459009335890178
two_concepts,bn2_w16_gmp,6085,centered_logit_fidelity,selected,0.1938429084117561,4,0.053073797282740864,0.9981663248008359,0.945092527518095
two_concepts,bn2_w16_gmp,6085,prob_error_reduction,selected,0.0421990267932415,4,0.053073797282740864,0.9981663248008359,0.945092527518095
two_concepts,bn2_w16_gmp,6086,centered_logit_fidelity,selected,0.018988109237229434,4,0.04230940755300672,0.9994538854856161,0.9571444779326094
two_concepts,bn2_w16_gmp,6086,prob_error_reduction,selected,-0.07904434949159622,4,0.04230940755300672,0.9994538854856161,0.9571444779326094
two_concepts,bn2_w16_gmp,6087,centered_logit_fidelity,selected,-0.0449629681175438,4,0.03294721848740448,0.9919957472750394,0.9590485287876348
two_concepts,bn2_w16_gmp,6087,prob_error_reduction,selected,0.15272434055805206,4,0.03294721848740448,0.9919957472750394,0.9590485287876348
two_concepts,bn2_w16_gmp,6088,centered_logit_fidelity,selected,-0.04562663108703986,4,0.04342846619002805,0.9988836436538054,0.9554551774637774
two_concepts,bn2_w16_gmp,6088,prob_error_reduction,selected,-0.08376596122980118,4,0.04342846619002805,0.9988836436538054,0.9554551774637774
two_concepts,bn2_w16_gmp,6089,centered_logit_fidelity,selected,-0.033183921807439246,4,0.049381824174364236,0.998484267871861,0.9491024436974967
two_concepts,bn2_w16_gmp,6089,prob_error_reduction,selected,-0.017708953469991684,4,0.049381824174364236,0.998484267871861,0.9491024436974967
two_concepts,bn2_w16_gmp,6090,centered_logit_fidelity,selected,0.04873232719275908,4,0.036537628254609794,0.9997246892503971,0.9631870609957873
two_concepts,bn2_w16_gmp,6090,prob_error_reduction,selected,0.15698332525789738,4,0.036537628254609794,0.9997246892503971,0.9631870609957873
two_concepts,bn2_w16_gmp,6091,centered_logit_fidelity,selected,0.002747224140769916,4,0.04783792068056858,0.9976612896820226,0.949823369001454
two_concepts,bn2_w16_gmp,6091,prob_error_reduction,selected,0.18872907385230064,4,0.04783792068056858,0.9976612896820226,0.949823369001454
two_concepts,bn2_w16_gmp,6092,centered_logit_fidelity,selected,0.04526362296758152,4,0.027023520337452006,0.9755582749732998,0.9485347546358478
two_concepts,bn2_w16_gmp,6092,prob_error_reduction,selected,0.2701999843120575,4,0.027023520337452006,0.9755582749732998,0.9485347546358478
two_concepts,bn2_w16_gmp,6093,centered_logit_fidelity,selected,0.012409435799873553,4,0.04601020398452518,0.9994313312492953,0.9534211272647701
two_concepts,bn2_w16_gmp,6093,prob_error_reduction,selected,-0.0400523766875267,4,0.04601020398452518,0.9994313312492953,0.9534211272647701
two_concepts,bn2_w16_gmp,6094,centered_logit_fidelity,selected,0.008049641305962169,4,0.0458748938999331,0.9973872792769588,0.9515123853770258
two_concepts,bn2_w16_gmp,6094,prob_error_reduction,selected,-0.05223296582698822,4,0.0458748938999331,0.9973872792769588,0.9515123853770258
two_concepts,bn2_w16_gmp,6095,centered_logit_fidelity,selected,0.04780536439825761,4,0.04426730759777475,0.9993006182303902,0.9550333106326154
two_concepts,bn2_w16_gmp,6095,prob_error_reduction,selected,0.015731561928987503,4,0.04426730759777475,0.9993006182303902,0.9550333106326154
two_concepts,bn2_w16_gmp,6096,centered_logit_fidelity,selected,-0.07973738654308085,4,0.05427712160210621,0.9969379258831003,0.9426608042809941
two_concepts,bn2_w16_gmp,6096,prob_error_reduction,selected,-0.0714544989168644,4,0.05427712160210621,0.9969379258831003,0.9426608042809941
two_concepts,bn2_w16_gmp,6097,centered_logit_fidelity,selected,-0.006576721303952621,4,0.04304802388843054,0.9989738268461504,0.9559258029577199
two_concepts,bn2_w16_gmp,6097,prob_error_reduction,selected,-0.047913966700434685,4,0.04304802388843054,0.9989738268461504,0.9559258029577199
two_concepts,bn2_w16_gmp,6098,centered_logit_fidelity,selected,-0.047320437270725005,4,0.046834251383123804,0.9985505688284362,0.9517163174453124
two_concepts,bn2_w16_gmp,6098,prob_error_reduction,selected,-0.11946253105998039,4,0.046834251383123804,0.9985505688284362,0.9517163174453124
two_concepts,bn2_w16_gmp,6099,centered_logit_fidelity,selected,-0.010634882978171709,4,0.04833865035269583,0.9990631543994735,0.9507245040467776
two_concepts,bn2_w16_gmp,6099,prob_error_reduction,selected,-0.03924429789185524,4,0.04833865035269583,0.9990631543994735,0.9507245040467776
two_concepts,bn4_w16_gap,6000,centered_logit_fidelity,selected,0.01254174470908885,4,0.0404375032848627,0.9999146704366431,0.9594771671517803
two_concepts,bn4_w16_gap,6000,prob_error_reduction,selected,0.03536991775035858,4,0.0404375032848627,0.9999146704366431,0.9594771671517803
two_concepts,bn4_w16_gap,6001,centered_logit_fidelity,selected,0.04409990090027548,4,0.03981820695204985,0.9999266958047413,0.9601084888526914
two_concepts,bn4_w16_gap,6001,prob_error_reduction,selected,0.0309099480509758,4,0.03981820695204985,0.9999266958047413,0.9601084888526914
two_concepts,bn4_w16_gap,6002,centered_logit_fidelity,selected,0.10831682369366785,4,0.03749847856290328,0.999820600321164,0.9623221217582608
two_concepts,bn4_w16_gap,6002,prob_error_reduction,selected,0.12283965945243835,4,0.03749847856290328,0.999820600321164,0.9623221217582608
two_concepts,bn4_w16_gap,6003,centered_logit_fidelity,selected,0.0911031582463969,4,0.039643747545884817,0.9999083381414178,0.9602645905955329
two_concepts,bn4_w16_gap,6003,prob_error_reduction,selected,0.1763908937573433,4,0.039643747545884817,0.9999083381414178,0.9602645905955329
two_concepts,bn4_w16_gap,6004,centered_logit_fidelity,selected,0.4291803002237032,4,0.03916457723442124,0.9999253450348146,0.9607607678003933
two_concepts,bn4_w16_gap,6004,prob_error_reduction,selected,0.19635337591171265,4,0.03916457723442124,0.9999253450348146,0.9607607678003933
two_concepts,bn4_w16_gap,6005,centered_logit_fidelity,selected,0.036778761790968964,4,0.04073094185521681,0.9999171172431934,0.9591861753879767
two_concepts,bn4_w16_gap,6005,prob_error_reduction,selected,-0.023453854024410248,4,0.04073094185521681,0.9999171172431934,0.9591861753879767
two_concepts,bn4_w16_gap,6006,centered_logit_fidelity,selected,0.22494602430284294,4,0.036683558756832546,0.999924720381039,0.9632411616242065
two_concepts,bn4_w16_gap,6006,prob_error_reduction,selected,0.09225840866565704,4,0.036683558756832546,0.999924720381039,0.9632411616242065
two_concepts,bn4_w16_gap,6007,centered_logit_fidelity,selected,0.06451345762672149,4,0.03996041534773834,0.9999224042173738,0.9599619888696355
two_concepts,bn4_w16_gap,6007,prob_error_reduction,selected,0.09553496539592743,4,0.03996041534773834,0.9999224042173738,0.9599619888696355
two_concepts,bn4_w16_gap,6008,centered_logit_fidelity,selected,0.21649280292553458,4,0.036166781258892416,0.9999183001216596,0.9637515188627672
two_concepts,bn4_w16_gap,6008,prob_error_reduction,selected,0.25708458200097084,4,0.036166781258892416,0.9999183001216596,0.9637515188627672
two_concepts,bn4_w16_gap,6009,centered_logit_fidelity,selected,0.1078685517419435,4,0.037970227674318346,0.9999350246571879,0.9619647969828695
two_concepts,bn4_w16_gap,6009,prob_error_reduction,selected,-0.009581461548805237,4,0.037970227674318346,0.9999350246571879,0.9619647969828695
two_concepts,bn4_w16_gap,6010,centered_logit_fidelity,selected,0.059833031134881434,4,0.043152148121947065,0.999905496447119,0.9567533483251719
two_concepts,bn4_w16_gap,6010,prob_error_reduction,selected,0.03803674131631851,4,0.043152148121947065,0.999905496447119,0.9567533483251719
two_concepts,bn4_w16_gap,6011,centered_logit_fidelity,selected,0.04819111059447126,4,0.03874249453583614,0.9999161772192426,0.9611736826834065
two_concepts,bn4_w16_gap,6011,prob_error_reduction,selected,0.06728597730398178,4,0.03874249453583614,0.9999161772192426,0.9611736826834065
two_concepts,bn4_w16_gap,6012,centered_logit_fidelity,selected,0.08969569408206915,4,0.03890357614790463,0.9999205220697214,0.9610169459218167
two_concepts,bn4_w16_gap,6012,prob_error_reduction,selected,-0.0005490630865097046,4,0.03890357614790463,0.9999205220697214,0.9610169459218167
two_concepts,bn4_w16_gap,6013,centered_logit_fidelity,selected,0.14713493169750175,4,0.03854703839273049,0.9998987231470221,0.9613516847542917
two_concepts,bn4_w16_gap,6013,prob_error_reduction,selected,0.19487808644771576,4,0.03854703839273049,0.9998987231470221,0.9613516847542917
two_concepts,bn4_w16_gap,6014,centered_logit_fidelity,selected,0.14706394324580152,4,0.03925757140807609,0.999929400620706,0.96067182921263
two_concepts,bn4_w16_gap,6014,prob_error_reduction,selected,0.15751346945762634,4,0.03925757140807609,0.999929400620706,0.96067182921263
two_concepts,bn4_w16_gap,6015,centered_logit_fidelity,selected,0.2237608163164851,4,0.043519320936171224,0.9992909334965769,0.9557716125604057
two_concepts,bn4_w16_gap,6015,prob_error_reduction,selected,0.09708764776587486,4,0.043519320936171224,0.9992909334965769,0.9557716125604057
two_concepts,bn4_w16_gap,6016,centered_logit_fidelity,selected,-0.10315900299176257,4,0.04367244158657399,0.9999038736346677,0.9562314320480937
two_concepts,bn4_w16_gap,6016,prob_error_reduction,selected,-0.28197453171014786,4,0.04367244158657399,0.9999038736346677,0.9562314320480937
two_concepts,bn4_w16_gap,6017,centered_logit_fidelity,selected,-0.03833192507810228,4,0.04084518955676353,0.9999088455336975,0.9590636559769341
two_concepts,bn4_w16_gap,6017,prob_error_reduction,selected,-0.11398774571716785,4,0.04084518955676353,0.9999088455336975,0.9590636559769341
two_concepts,bn4_w16_gap,6018,centered_logit_fidelity,selected,-0.02974512864109201,4,0.04213690013808599,0.999912682210877,0.957775782072791
two_concepts,bn4_w16_gap,6018,prob_error_reduction,selected,0.132805947214365,4,0.04213690013808599,0.999912682210877,0.957775782072791
two_concepts,bn4_w16_gap,6019,centered_logit_fidelity,selected,0.038204522505829355,4,0.04501407503108176,0.9998943846186081,0.9548803095875263
two_concepts,bn4_w16_gap,6019,prob_error_reduction,selected,-0.07746206223964691,4,0.04501407503108176,0.9998943846186081,0.9548803095875263
two_concepts,bn4_w16_gap,6020,centered_logit_fidelity,selected,-0.03178133085609637,4,0.03732478808059819,0.9999133318796369,0.9625885437990388
two_concepts,bn4_w16_gap,6020,prob_error_reduction,selected,0.030886832624673843,4,0.03732478808059819,0.9999133318796369,0.9625885437990388
two_concepts,bn4_w16_gap,6021,centered_logit_fidelity,selected,-0.022935773374778437,4,0.04276881812061209,0.9999073207688245,0.9571385026482123
two_concepts,bn4_w16_gap,6021,prob_error_reduction,selected,-0.09645593166351318,4,0.04276881812061209,0.9999073207688245,0.9571385026482123
two_concepts,bn4_w16_gap,6022,centered_logit_fidelity,selected,0.325708147629247,4,0.039780595791567785,0.9999253543055961,0.9601447585140284
two_concepts,bn4_w16_gap,6022,prob_error_reduction,selected,0.194866593927145,4,0.039780595791567785,0.9999253543055961,0.9601447585140284
two_concepts,bn4_w16_gap,6023,centered_logit_fidelity,selected,0.3396790581687093,4,0.03952893498589924,0.9999213456897901,0.9603924107038908
two_concepts,bn4_w16_gap,6023,prob_error_reduction,selected,0.4093843102455139,4,0.03952893498589924,0.9999213456897901,0.9603924107038908
two_concepts,bn4_w16_gap,6024,centered_logit_fidelity,selected,0.15657856530642805,4,0.04147168984913985,0.9997115301097314,0.9582398402605915
two_concepts,bn4_w16_gap,6024,prob_error_reduction,selected,0.15246284753084183,4,0.04147168984913985,0.9997115301097314,0.9582398402605915
two_concepts,bn4_w16_gap,6025,centered_logit_fidelity,selected,0.12598600536763493,4,0.037064112589713955,0.9998837452542999,0.9628196326645859
two_concepts,bn4_w16_gap,6025,prob_error_reduction,selected,0.21822649985551834,4,0.037064112589713955,0.9998837452542999,0.9628196326645859
two_concepts,bn4_w16_gap,6026,centered_logit_fidelity,selected,0.09140692273006559,4,0.03809084674752747,0.9998657166943302,0.9617748699468027
two_concepts,bn4_w16_gap,6026,prob_error_reduction,selected,0.00291423499584198,4,0.03809084674752747,0.9998657166943302,0.9617748699468027
two_concepts,bn4_w16_gap,6027,centered_logit_fidelity,selected,0.023088871080279835,4,0.03648213437334652,0.9999234578591685,0.9634413234858219
two_concepts,bn4_w16_gap,6027,prob_error_reduction,selected,0.0708385780453682,4,0.03648213437334652,0.9999234578591685,0.9634413234858219
two_concepts,bn4_w16_gap,6028,centered_logit_fidelity,selected,0.2702212644878881,4,0.04156851219500032,0.9999247492067588,0.9583562370117584
two_concepts,bn4_w16_gap,6028,prob_error_reduction,selected,0.04998760670423508,4,0.04156851219500032,0.9999247492067588,0.9583562370117584
two_concepts,bn4_w16_gap,6029,centered_logit_fidelity,selected,0.06118589263058727,4,0.038217202032489905,0.9999265948131323,0.9617093927806424
two_concepts,bn4_w16_gap,6029,prob_error_reduction,selected,0.17341627925634384,4,0.038217202032489905,0.9999265948131323,0.9617093927806424
two_concepts,bn4_w16_gap,6030,centered_logit_fidelity,selected,0.3581409329028374,4,0.038397503922339205,0.9998913685081746,0.9614938645858354
two_concepts,bn4_w16_gap,6030,prob_error_reduction,selected,0.1432472988963127,4,0.038397503922339205,0.9998913685081746,0.9614938645858354
two_concepts,bn4_w16_gap,6031,centered_logit_fidelity,selected,0.04524733255731514,4,0.04169042842724363,0.9998827274696106,0.958192299042367
two_concepts,bn4_w16_gap,6031,prob_error_reduction,selected,0.05309631675481796,4,0.04169042842724363,0.9998827274696106,0.958192299042367
two_concepts,bn4_w16_gap,6032,centered_logit_fidelity,selected,0.3005362370565058,4,0.042814137032076593,0.9999167966996692,0.9571026596675926
two_concepts,bn4_w16_gap,6032,prob_error_reduction,selected,0.054243698716163635,4,0.042814137032076593,0.9999167966996692,0.9571026596675926
two_concepts,bn4_w16_gap,6033,centered_logit_fidelity,selected,0.07492552040241193,4,0.03813375559664753,0.999912667248466,0.9617789116518184
two_concepts,bn4_w16_gap,6033,prob_error_reduction,selected,-0.1202101819217205,4,0.03813375559664753,0.999912667248466,0.9617789116518184
two_concepts,bn4_w16_gap,6034,centered_logit_fidelity,selected,0.286295575193808,4,0.04473803829902334,0.9999376372535344,0.955199598954511
two_concepts,bn4_w16_gap,6034,prob_error_reduction,selected,-0.02890107035636902,4,0.04473803829902334,0.9999376372535344,0.955199598954511
two_concepts,bn4_w16_gap,6035,centered_logit_fidelity,selected,0.33144629794388675,4,0.04025271932322555,0.9999218447366802,0.9596691254134547
two_concepts,bn4_w16_gap,6035,prob_error_reduction,selected,0.08865749835968018,4,0.04025271932322555,0.9999218447366802,0.9596691254134547
two_concepts,bn4_w16_gap,6036,centered_logit_fidelity,selected,0.40525546231799736,4,0.04173322998260057,0.9999058568758716,0.9581726268932711
two_concepts,bn4_w16_gap,6036,prob_error_reduction,selected,0.35155460983514786,4,0.04173322998260057,0.9999058568758716,0.9581726268932711
two_concepts,bn4_w16_gap,6037,centered_logit_fidelity,selected,-0.22428152280756786,4,0.03984842192464705,0.9999228099681682,0.9600743880435212
two_concepts,bn4_w16_gap,6037,prob_error_reduction,selected,0.052821069955825806,4,0.03984842192464705,0.9999228099681682,0.9600743880435212
two_concepts,bn4_w16_gap,6038,centered_logit_fidelity,selected,0.23965497146604808,4,0.04027139951774189,0.9999247873557884,0.9596533878380465
two_concepts,bn4_w16_gap,6038,prob_error_reduction,selected,0.2044822797179222,4,0.04027139951774189,0.9999247873557884,0.9596533878380465
two_concepts,bn4_w16_gap,6039,centered_logit_fidelity,selected,0.25928733340754123,4,0.042177103547888284,0.9998768586976065,0.9576997551497182
two_concepts,bn4_w16_gap,6039,prob_error_reduction,selected,-0.0894906222820282,4,0.042177103547888284,0.9998768586976065,0.9576997551497182
two_concepts,bn4_w16_gap,6040,centered_logit_fidelity,selected,0.26408501407422597,4,0.03975881475061688,0.9999045335805005,0.9601457188298835
two_concepts,bn4_w16_gap,6040,prob_error_reduction,selected,0.1499825045466423,4,0.03975881475061688,0.9999045335805005,0.9601457188298835
two_concepts,bn4_w16_gap,6041,centered_logit_fidelity,selected,0.16196030876809578,4,0.03884365893963565,0.9998935815410044,0.9610499226013688
two_concepts,bn4_w16_gap,6041,prob_error_reduction,selected,0.0553501695394516,4,0.03884365893963565,0.9998935815410044,0.9610499226013688
two_concepts,bn4_w16_gap,6042,centered_logit_fidelity,selected,0.41297339834626645,4,0.04332171645006386,0.9999102816102331,0.9565885651601692
two_concepts,bn4_w16_gap,6042,prob_error_reduction,selected,0.11066780984401703,4,0.04332171645006386,0.9999102816102331,0.9565885651601692
two_concepts,bn4_w16_gap,6043,centered_logit_fidelity,selected,0.14479839184500665,4,0.03974909595308557,0.9999078410519335,0.960158745098848
two_concepts,bn4_w16_gap,6043,prob_error_reduction,selected,0.12830761820077896,4,0.03974909595308557,0.9999078410519335,0.960158745098848
two_concepts,bn4_w16_gap,6044,centered_logit_fidelity,selected,0.07217150570053527,4,0.040469403731308945,0.9998613539638442,0.9593919502325353
two_concepts,bn4_w16_gap,6044,prob_error_reduction,selected,0.15656805038452148,4,0.040469403731308945,0.9998613539638442,0.9593919502325353
two_concepts,bn4_w16_gap,6045,centered_logit_fidelity,selected,0.25829429297452094,4,0.037224474910361155,0.9999446753832363,0.9627202004728752
two_concepts,bn4_w16_gap,6045,prob_error_reduction,selected,0.06764761358499527,4,0.037224474910361155,0.9999446753832363,0.9627202004728752
two_concepts,bn4_w16_gap,6046,centered_logit_fidelity,selected,0.06591761266588772,4,0.03692470965964709,0.9999197112617303,0.9629950016020832
two_concepts,bn4_w16_gap,6046,prob_error_reduction,selected,0.10583596676588058,4,0.03692470965964709,0.9999197112617303,0.9629950016020832
two_concepts,bn4_w16_gap,6047,centered_logit_fidelity,selected,0.43616157126878086,4,0.03739221889056421,0.9999237459034467,0.9625315270128825
two_concepts,bn4_w16_gap,6047,prob_error_reduction,selected,0.1675843819975853,4,0.03739221889056421,0.9999237459034467,0.9625315270128825
two_concepts,bn4_w16_gap,6048,centered_logit_fidelity,selected,0.150157356211366,4,0.0383526718333102,0.9999153215832962,0.961562649749986
two_concepts,bn4_w16_gap,6048,prob_error_reduction,selected,0.1148451566696167,4,0.0383526718333102,0.9999153215832962,0.961562649749986
two_concepts,bn4_w16_gap,6049,centered_logit_fidelity,selected,0.08211441856800804,4,0.0449369683524283,0.9999279772037468,0.9549910088513185
two_concepts,bn4_w16_gap,6049,prob_error_reduction,selected,-0.02284960448741913,4,0.0449369683524283,0.9999279772037468,0.9549910088513185
two_concepts,bn4_w16_gap,6050,centered_logit_fidelity,selected,0.10555645691821858,4,0.04204755320851669,0.9999375752766494,0.9578900220681327
two_concepts,bn4_w16_gap,6050,prob_error_reduction,selected,0.196061372756958,4,0.04204755320851669,0.9999375752766494,0.9578900220681327
two_concepts,bn4_w16_gap,6051,centered_logit_fidelity,selected,-0.02013907893787091,4,0.03835979174981999,0.9999333340904578,0.9615735423406379
two_concepts,bn4_w16_gap,6051,prob_error_reduction,selected,-0.12561813741922379,4,0.03835979174981999,0.9999333340904578,0.9615735423406379
two_concepts,bn4_w16_gap,6052,centered_logit_fidelity,selected,0.0433040109386604,4,0.038646141646662024,0.9998906474378684,0.9612445057912063
two_concepts,bn4_w16_gap,6052,prob_error_reduction,selected,-0.010594494640827179,4,0.038646141646662024,0.9998906474378684,0.9612445057912063
two_concepts,bn4_w16_gap,6053,centered_logit_fidelity,selected,0.3193491845791781,4,0.03990189306024544,0.9995297615228738,0.9596278684626284
two_concepts,bn4_w16_gap,6053,prob_error_reduction,selected,0.024366922676563263,4,0.03990189306024544,0.9995297615228738,0.9596278684626284
two_concepts,bn4_w16_gap,6054,centered_logit_fidelity,selected,0.009404045114732223,4,0.03739409240803712,0.9999195700691988,0.9625254776611617
two_concepts,bn4_w16_gap,6054,prob_error_reduction,selected,0.036022596061229706,4,0.03739409240803712,0.9999195700691988,0.9625254776611617
two_concepts,bn4_w16_gap,6055,centered_logit_fidelity,selected,0.17069166100479974,4,0.03665206732141038,0.9999140958533036,0.9632620285318931
two_concepts,bn4_w16_gap,6055,prob_error_reduction,selected,-0.057469435036182404,4,0.03665206732141038,0.9999140958533036,0.9632620285318931
two_concepts,bn4_w16_gap,6056,centered_logit_fidelity,selected,0.1552782381187679,4,0.038189170840079084,0.9999276223884614,0.9617384515483823
two_concepts,bn4_w16_gap,6056,prob_error_reduction,selected,0.10870923101902008,4,0.038189170840079084,0.9999276223884614,0.9617384515483823
two_concepts,bn4_w16_gap,6057,centered_logit_fidelity,selected,-0.04280346049263903,4,0.03866078172222104,0.999933280929505,0.961272499207284
two_concepts,bn4_w16_gap,6057,prob_error_reduction,selected,-0.027029015123844147,4,0.03866078172222104,0.999933280929505,0.961272499207284
two_concepts,bn4_w16_gap,6058,centered_logit_fidelity,selected,0.062010226700346976,4,0.03991021243264481,0.9999154147898334,0.9600052023571886
two_concepts,bn4_w16_gap,6058,prob_error_reduction,selected,-0.053070828318595886,4,0.03991021243264481,0.9999154147898334,0.9600052023571886
two_concepts,bn4_w16_gap,6059,centered_logit_fidelity,selected,0.19564354258735195,4,0.033678618631778096,0.9999262589426425,0.9662476403108644
two_concepts,bn4_w16_gap,6059,prob_error_reduction,selected,0.1659509539604187,4,0.033678618631778096,0.9999262589426425,0.9662476403108644
two_concepts,bn4_w16_gap,6060,centered_logit_fidelity,selected,0.2161829593264459,4,0.04649571668154584,0.9999077662241656,0.9534120495426197
two_concepts,bn4_w16_gap,6060,prob_error_reduction,selected,0.00999458134174347,4,0.04649571668154584,0.9999077662241656,0.9534120495426197
two_concepts,bn4_w16_gap,6061,centered_logit_fidelity,selected,0.24951303278813944,4,0.03265782554853869,0.9999174685542945,0.9672596430057558
two_concepts,bn4_w16_gap,6061,prob_error_reduction,selected,0.16688703745603561,4,0.03265782554853869,0.9999174685542945,0.9672596430057558
two_concepts,bn4_w16_gap,6062,centered_logit_fidelity,selected,0.2062022568044864,4,0.04038872805892188,0.9998761958260801,0.9594874677671582
two_concepts,bn4_w16_gap,6062,prob_error_reduction,selected,0.13483579456806183,4,0.04038872805892188,0.9998761958260801,0.9594874677671582
two_concepts,bn4_w16_gap,6063,centered_logit_fidelity,selected,0.23263911632615314,4,0.04461409083836029,0.9999122336346747,0.9552981427963144
two_concepts,bn4_w16_gap,6063,prob_error_reduction,selected,0.12601397931575775,4,0.04461409083836029,0.9999122336346747,0.9552981427963144
two_concepts,bn4_w16_gap,6064,centered_logit_fidelity,selected,0.17218945902620397,4,0.03947409744411204,0.9998970357614665,0.9604229383173544
two_concepts,bn4_w16_gap,6064,prob_error_reduction,selected,0.13708387315273285,4,0.03947409744411204,0.9998970357614665,0.9604229383173544
two_concepts,bn4_w16_gap,6065,centered_logit_fidelity,selected,0.14374538777873094,4,0.03870878912137912,0.9999116043361278,0.9612028152147487
two_concepts,bn4_w16_gap,6065,prob_error_reduction,selected,0.06344461441040039,4,0.03870878912137912,0.9999116043361278,0.9612028152147487
two_concepts,bn4_w16_gap,6066,centered_logit_fidelity,selected,-0.012425859182714522,4,0.03967714831763705,0.999910849268248,0.960233700950611
two_concepts,bn4_w16_gap,6066,prob_error_reduction,selected,0.08224504441022873,4,0.03967714831763705,0.999910849268248,0.960233700950611
two_concepts,bn4_w16_gap,6067,centered_logit_fidelity,selected,0.1262371717794883,4,0.03911801949157137,0.9999354514143638,0.9608174319227925
two_concepts,bn4_w16_gap,6067,prob_error_reduction,selected,-0.03821564465761185,4,0.03911801949157137,0.9999354514143638,0.9608174319227925
two_concepts,bn4_w16_gap,6068,centered_logit_fidelity,selected,0.3983731145617019,4,0.04349765698371372,0.99989863903863,0.9564009820549162
two_concepts,bn4_w16_gap,6068,prob_error_reduction,selected,0.34711192548274994,4,0.04349765698371372,0.99989863903863,0.9564009820549162
two_concepts,bn4_w16_gap,6069,centered_logit_fidelity,selected,0.10169155209803885,4,0.03858304438524435,0.9999002073855955,0.9613171630003512
two_concepts,bn4_w16_gap,6069,prob_error_reduction,selected,0.008419454097747803,4,0.03858304438524435,0.9999002073855955,0.9613171630003512
two_concepts,bn4_w16_gap,6070,centered_logit_fidelity,selected,0.20186835375232842,4,0.0358976897048261,0.9999171504496792,0.9640194607448531
two_concepts,bn4_w16_gap,6070,prob_error_reduction,selected,-0.040567796677351,4,0.0358976897048261,0.9999171504496792,0.9640194607448531
two_concepts,bn4_w16_gap,6071,centered_logit_fidelity,selected,0.18173736539341928,4,0.04096761807566568,0.9999218217807763,0.9589542037051105
two_concepts,bn4_w16_gap,6071,prob_error_reduction,selected,-0.014651976525783539,4,0.04096761807566568,0.9999218217807763,0.9589542037051105
two_concepts,bn4_w16_gap,6072,centered_logit_fidelity,selected,0.04485304926485981,4,0.03645342977988489,0.9999125308048494,0.9634591010249646
two_concepts,bn4_w16_gap,6072,prob_error_reduction,selected,-0.04982812702655792,4,0.03645342977988489,0.9999125308048494,0.9634591010249646
two_concepts,bn4_w16_gap,6073,centered_logit_fidelity,selected,0.15260402192336103,4,0.038896819266535904,0.9999168416619855,0.9610200223954495
two_concepts,bn4_w16_gap,6073,prob_error_reduction,selected,-0.12969017028808594,4,0.038896819266535904,0.9999168416619855,0.9610200223954495
two_concepts,bn4_w16_gap,6074,centered_logit_fidelity,selected,0.15074122099039466,4,0.04122124551567177,0.9999312829846152,0.9587100374689435
two_concepts,bn4_w16_gap,6074,prob_error_reduction,selected,0.2656862437725067,4,0.04122124551567177,0.9999312829846152,0.9587100374689435
two_concepts,bn4_w16_gap,6075,centered_logit_fidelity,selected,-0.019348279906362092,4,0.0376439851829623,0.9999194072167135,0.9622754220337512
two_concepts,bn4_w16_gap,6075,prob_error_reduction,selected,0.029129676520824432,4,0.0376439851829623,0.9999194072167135,0.9622754220337512
two_concepts,bn4_w16_gap,6076,centered_logit_fidelity,selected,0.022226170471713158,4,0.03527802828547247,0.9999161296090755,0.9646381013236031
