task,architecture,block,metric,kind,B,init_reps
single_shape,plain2_w64_gap,6072,centered_logit_fidelity,random,-0.021860434193840303,4
single_shape,plain2_w64_gap,6072,prob_error_reduction,random,0.09137764107435942,4
single_shape,plain2_w64_gap,6073,centered_logit_fidelity,random,-0.03133561365097898,4
single_shape,plain2_w64_gap,6073,prob_error_reduction,random,0.08275969163514674,4
single_shape,plain2_w64_gap,6074,centered_logit_fidelity,random,0.020948688208435602,4
single_shape,plain2_w64_gap,6074,prob_error_reduction,random,0.08449661452323198,4
single_shape,plain2_w64_gap,6075,centered_logit_fidelity,random,0.000727216340409129,4
single_shape,plain2_w64_gap,6075,prob_error_reduction,random,0.08157901698723435,4
single_shape,plain2_w64_gap,6076,centered_logit_fidelity,random,-0.03250880189424533,4
single_shape,plain2_w64_gap,6076,prob_error_reduction,random,0.04367703292518854,4
single_shape,plain2_w64_gap,6077,centered_logit_fidelity,random,-0.02104789499033274,4
single_shape,plain2_w64_gap,6077,prob_error_reduction,random,0.08625315176323056,4
single_shape,plain2_w64_gap,6078,centered_logit_fidelity,random,0.010379915935148875,4
single_shape,plain2_w64_gap,6078,prob_error_reduction,random,0.09633732261136174,4
single_shape,plain2_w64_gap,6079,centered_logit_fidelity,random,0.029517449023702222,4
single_shape,plain2_w64_gap,6079,prob_error_reduction,random,0.05810104962438345,4
single_shape,plain2_w64_gap,6080,centered_logit_fidelity,random,0.005676297255192694,4
single_shape,plain2_w64_gap,6080,prob_error_reduction,random,0.07414857763797045,4
single_shape,plain2_w64_gap,6081,centered_logit_fidelity,random,-0.02577182677727779,4
single_shape,plain2_w64_gap,6081,prob_error_reduction,random,0.10756794037297368,4
single_shape,plain2_w64_gap,6082,centered_logit_fidelity,random,-0.011476909222856439,4
single_shape,plain2_w64_gap,6082,prob_error_reduction,random,0.12680681655183434,4
single_shape,plain2_w64_gap,6083,centered_logit_fidelity,random,-0.0017874811850108335,4
single_shape,plain2_w64_gap,6083,prob_error_reduction,random,0.10557591635733843,4
single_shape,plain2_w64_gap,6084,centered_logit_fidelity,random,-0.012330561152866694,4
single_shape,plain2_w64_gap,6084,prob_error_reduction,random,0.09412905899807811,4
single_shape,plain2_w64_gap,6085,centered_logit_fidelity,random,-0.01837767878620749,4
single_shape,plain2_w64_gap,6085,prob_error_reduction,random,0.07509020320139825,4
single_shape,plain2_w64_gap,6086,centered_logit_fidelity,random,-0.0032584385859360503,4
single_shape,plain2_w64_gap,6086,prob_error_reduction,random,0.09638512320816517,4
single_shape,plain2_w64_gap,6087,centered_logit_fidelity,random,0.0037668285547074465,4
single_shape,plain2_w64_gap,6087,prob_error_reduction,random,0.09244937868788838,4
single_shape,plain2_w64_gap,6088,centered_logit_fidelity,random,-0.005468565391479892,4
single_shape,plain2_w64_gap,6088,prob_error_reduction,random,0.0756140393204987,4
single_shape,plain2_w64_gap,6089,centered_logit_fidelity,random,0.0037215511131357144,4
single_shape,plain2_w64_gap,6089,prob_error_reduction,random,0.11327502131462097,4
single_shape,plain2_w64_gap,6090,centered_logit_fidelity,random,-0.006210334610352872,4
single_shape,plain2_w64_gap,6090,prob_error_reduction,random,0.06387197598814964,4
single_shape,plain2_w64_gap,6091,centered_logit_fidelity,random,-0.012295261343252734,4
single_shape,plain2_w64_gap,6091,prob_error_reduction,random,0.09719206159934402,4
single_shape,plain2_w64_gap,6092,centered_logit_fidelity,random,-0.010095336094584812,4
single_shape,plain2_w64_gap,6092,prob_error_reduction,random,0.09240875393152237,4
single_shape,plain2_w64_gap,6093,centered_logit_fidelity,random,-0.000581575231795247,4
single_shape,plain2_w64_gap,6093,prob_error_reduction,random,0.08799413312226534,4
single_shape,plain2_w64_gap,6094,centered_logit_fidelity,random,-0.038343966011943634,4
single_shape,plain2_w64_gap,6094,prob_error_reduction,random,0.08761488785967231,4
single_shape,plain2_w64_gap,6095,centered_logit_fidelity,random,0.006908618295346166,4
single_shape,plain2_w64_gap,6095,prob_error_reduction,random,0.11726455017924309,4
single_shape,plain2_w64_gap,6096,centered_logit_fidelity,random,0.0012687664773154902,4
single_shape,plain2_w64_gap,6096,prob_error_reduction,random,0.104130735155195,4
single_shape,plain2_w64_gap,6097,centered_logit_fidelity,random,-0.018159746979515626,4
single_shape,plain2_w64_gap,6097,prob_error_reduction,random,0.08496448490768671,4
single_shape,plain2_w64_gap,6098,centered_logit_fidelity,random,-0.011274548857437222,4
single_shape,plain2_w64_gap,6098,prob_error_reduction,random,0.07608985900878906,4
single_shape,plain2_w64_gap,6099,centered_logit_fidelity,random,-0.007110885108453821,4
single_shape,plain2_w64_gap,6099,prob_error_reduction,random,0.10066830134019256,4
single_shape,plain2_w64_gmp,6000,centered_logit_fidelity,random,-0.0006989559617627261,4
single_shape,plain2_w64_gmp,6000,prob_error_reduction,random,-0.044666629284620285,4
single_shape,plain2_w64_gmp,6001,centered_logit_fidelity,random,0.004001651720245757,4
single_shape,plain2_w64_gmp,6001,prob_error_reduction,random,-0.03242641966789961,4
single_shape,plain2_w64_gmp,6002,centered_logit_fidelity,random,0.0029580934894652636,4
single_shape,plain2_w64_gmp,6002,prob_error_reduction,random,-0.02468936238437891,4
single_shape,plain2_w64_gmp,6003,centered_logit_fidelity,random,0.006227199652846268,4
single_shape,plain2_w64_gmp,6003,prob_error_reduction,random,-0.03429589420557022,4
single_shape,plain2_w64_gmp,6004,centered_logit_fidelity,random,0.003777857717086216,4
single_shape,plain2_w64_gmp,6004,prob_error_reduction,random,-0.03867253288626671,4
single_shape,plain2_w64_gmp,6005,centered_logit_fidelity,random,0.0029295794095219804,4
single_shape,plain2_w64_gmp,6005,prob_error_reduction,random,-0.043556447606533766,4
single_shape,plain2_w64_gmp,6006,centered_logit_fidelity,random,0.004201486033980149,4
single_shape,plain2_w64_gmp,6006,prob_error_reduction,random,-0.04124647472053766,4
single_shape,plain2_w64_gmp,6007,centered_logit_fidelity,random,0.005267858375434871,4
single_shape,plain2_w64_gmp,6007,prob_error_reduction,random,-0.027056691236793995,4
single_shape,plain2_w64_gmp,6008,centered_logit_fidelity,random,0.004090053092095319,4
single_shape,plain2_w64_gmp,6008,prob_error_reduction,random,-0.02711693849414587,4
single_shape,plain2_w64_gmp,6009,centered_logit_fidelity,random,0.004811332925714675,4
single_shape,plain2_w64_gmp,6009,prob_error_reduction,random,-0.039884187281131744,4
single_shape,plain2_w64_gmp,6010,centered_logit_fidelity,random,0.004135809835956836,4
single_shape,plain2_w64_gmp,6010,prob_error_reduction,random,-0.04639620799571276,4
single_shape,plain2_w64_gmp,6011,centered_logit_fidelity,random,0.0038721732626257697,4
single_shape,plain2_w64_gmp,6011,prob_error_reduction,random,-0.03800227167084813,4
single_shape,plain2_w64_gmp,6012,centered_logit_fidelity,random,0.004986267887207298,4
single_shape,plain2_w64_gmp,6012,prob_error_reduction,random,-0.04564210306853056,4
single_shape,plain2_w64_gmp,6013,centered_logit_fidelity,random,0.006309828000948191,4
single_shape,plain2_w64_gmp,6013,prob_error_reduction,random,-0.03490915521979332,4
single_shape,plain2_w64_gmp,6014,centered_logit_fidelity,random,0.005355659187006843,4
single_shape,plain2_w64_gmp,6014,prob_error_reduction,random,-0.0247934740036726,4
single_shape,plain2_w64_gmp,6015,centered_logit_fidelity,random,0.00605691706041472,4
single_shape,plain2_w64_gmp,6015,prob_error_reduction,random,-0.036642950028181076,4
single_shape,plain2_w64_gmp,6016,centered_logit_fidelity,random,0.000279793361488501,4
single_shape,plain2_w64_gmp,6016,prob_error_reduction,random,-0.0435736458748579,4
single_shape,plain2_w64_gmp,6017,centered_logit_fidelity,random,0.0021670083077258515,4
single_shape,plain2_w64_gmp,6017,prob_error_reduction,random,-0.039156582206487656,4
single_shape,plain2_w64_gmp,6018,centered_logit_fidelity,random,0.002680016014989078,4
single_shape,plain2_w64_gmp,6018,prob_error_reduction,random,-0.026857822202146053,4
single_shape,plain2_w64_gmp,6019,centered_logit_fidelity,random,-0.0015038798713671205,4
single_shape,plain2_w64_gmp,6019,prob_error_reduction,random,-0.03872662130743265,4
single_shape,plain2_w64_gmp,6020,centered_logit_fidelity,random,0.002419503564954611,4
single_shape,plain2_w64_gmp,6020,prob_error_reduction,random,-0.03680494520813227,4
single_shape,plain2_w64_gmp,6021,centered_logit_fidelity,random,0.0031167652977341226,4
single_shape,plain2_w64_gmp,6021,prob_error_reduction,random,-0.031306044198572636,4
single_shape,plain2_w64_gmp,6022,centered_logit_fidelity,random,0.005702511541896046,4
single_shape,plain2_w64_gmp,6022,prob_error_reduction,random,-0.022360574919730425,4
single_shape,plain2_w64_gmp,6023,centered_logit_fidelity,random,0.00015923457575362128,4
single_shape,plain2_w64_gmp,6023,prob_error_reduction,random,-0.0471536610275507,4
single_shape,plain2_w64_gmp,6024,centered_logit_fidelity,random,0.00340184914005906,4
single_shape,plain2_w64_gmp,6024,prob_error_reduction,random,-0.04229699121788144,4
single_shape,plain2_w64_gmp,6025,centered_logit_fidelity,random,0.0031355884789176763,4
single_shape,plain2_w64_gmp,6025,prob_error_reduction,random,-0.04003842920064926,4
single_shape,plain2_w64_gmp,6026,centered_logit_fidelity,random,0.0037230358967796813,4
single_shape,plain2_w64_gmp,6026,prob_error_reduction,random,-0.03998207859694958,4
single_shape,plain2_w64_gmp,6027,centered_logit_fidelity,random,0.002229363391766704,4
single_shape,plain2_w64_gmp,6027,prob_error_reduction,random,-0.04086897848173976,4
single_shape,plain2_w64_gmp,6028,centered_logit_fidelity,random,0.0020639741879689734,4
single_shape,plain2_w64_gmp,6028,prob_error_reduction,random,-0.03036859631538391,4
single_shape,plain2_w64_gmp,6029,centered_logit_fidelity,random,0.006470867775036275,4
single_shape,plain2_w64_gmp,6029,prob_error_reduction,random,-0.025526950135827065,4
single_shape,plain2_w64_gmp,6030,centered_logit_fidelity,random,0.003620031949687382,4
single_shape,plain2_w64_gmp,6030,prob_error_reduction,random,-0.03788894321769476,4
single_shape,plain2_w64_gmp,6031,centered_logit_fidelity,random,0.007999826930326127,4
single_shape,plain2_w64_gmp,6031,prob_error_reduction,random,-0.03562137670814991,4
single_shape,plain2_w64_gmp,6032,centered_logit_fidelity,random,0.002055213963690683,4
single_shape,plain2_w64_gmp,6032,prob_error_reduction,random,-0.03607907937839627,4
single_shape,plain2_w64_gmp,6033,centered_logit_fidelity,random,0.0022477768783861,4
single_shape,plain2_w64_gmp,6033,prob_error_reduction,random,-0.03322563041001558,4
single_shape,plain2_w64_gmp,6034,centered_logit_fidelity,random,0.004554810549077354,4
single_shape,plain2_w64_gmp,6034,prob_error_reduction,random,-0.04286885354667902,4
single_shape,plain2_w64_gmp,6035,centered_logit_fidelity,random,0.006237909508236654,4
single_shape,plain2_w64_gmp,6035,prob_error_reduction,random,-0.024841214530169964,4
single_shape,plain2_w64_gmp,6036,centered_logit_fidelity,random,0.002196123135098668,4
single_shape,plain2_w64_gmp,6036,prob_error_reduction,random,-0.03553232830017805,4
single_shape,plain2_w64_gmp,6037,centered_logit_fidelity,random,0.0011603368372072823,4
single_shape,plain2_w64_gmp,6037,prob_error_reduction,random,-0.03944573272019625,4
single_shape,plain2_w64_gmp,6038,centered_logit_fidelity,random,0.006257952382454137,4
single_shape,plain2_w64_gmp,6038,prob_error_reduction,random,-0.04093710985034704,4
single_shape,plain2_w64_gmp,6039,centered_logit_fidelity,random,0.006242982493550911,4
single_shape,plain2_w64_gmp,6039,prob_error_reduction,random,-0.03450914938002825,4
single_shape,plain2_w64_gmp,6040,centered_logit_fidelity,random,0.007759767994488749,4
single_shape,plain2_w64_gmp,6040,prob_error_reduction,random,-0.039814368821680546,4
single_shape,plain2_w64_gmp,6041,centered_logit_fidelity,random,0.005942881472838094,4
single_shape,plain2_w64_gmp,6041,prob_error_reduction,random,-0.030722493305802345,4
single_shape,plain2_w64_gmp,6042,centered_logit_fidelity,random,0.003677166066027953,4
single_shape,plain2_w64_gmp,6042,prob_error_reduction,random,-0.03305038437247276,4
single_shape,plain2_w64_gmp,6043,centered_logit_fidelity,random,0.0007414139479720513,4
single_shape,plain2_w64_gmp,6043,prob_error_reduction,random,-0.040799654088914394,4
single_shape,plain2_w64_gmp,6044,centered_logit_fidelity,random,0.0004086145934027417,4
single_shape,plain2_w64_gmp,6044,prob_error_reduction,random,-0.040590981021523476,4
single_shape,plain2_w64_gmp,6045,centered_logit_fidelity,random,0.00475156458918497,4
single_shape,plain2_w64_gmp,6045,prob_error_reduction,random,-0.03887168597429991,4
single_shape,plain2_w64_gmp,6046,centered_logit_fidelity,random,0.0038415151355709904,4
single_shape,plain2_w64_gmp,6046,prob_error_reduction,random,-0.03318909090012312,4
single_shape,plain2_w64_gmp,6047,centered_logit_fidelity,random,0.00016835411783533427,4
single_shape,plain2_w64_gmp,6047,prob_error_reduction,random,-0.04093013610690832,4
single_shape,plain2_w64_gmp,6048,centered_logit_fidelity,random,0.002555691587223503,4
single_shape,plain2_w64_gmp,6048,prob_error_reduction,random,-0.03425099654123187,4
single_shape,plain2_w64_gmp,6049,centered_logit_fidelity,random,0.006433036285389928,4
single_shape,plain2_w64_gmp,6049,prob_error_reduction,random,-0.030537808313965797,4
single_shape,plain2_w64_gmp,6050,centered_logit_fidelity,random,0.004664461645769171,4
single_shape,plain2_w64_gmp,6050,prob_error_reduction,random,-0.04077774751931429,4
single_shape,plain2_w64_gmp,6051,centered_logit_fidelity,random,0.0017391696917729484,4
single_shape,plain2_w64_gmp,6051,prob_error_reduction,random,-0.039806973189115524,4
single_shape,plain2_w64_gmp,6052,centered_logit_fidelity,random,0.0045169343364096,4
single_shape,plain2_w64_gmp,6052,prob_error_reduction,random,-0.028795970603823662,4
single_shape,plain2_w64_gmp,6053,centered_logit_fidelity,random,-0.0002187440783275249,4
single_shape,plain2_w64_gmp,6053,prob_error_reduction,random,-0.048175517469644547,4
single_shape,plain2_w64_gmp,6054,centered_logit_fidelity,random,0.0025057702041350032,4
single_shape,plain2_w64_gmp,6054,prob_error_reduction,random,-0.03624271135777235,4
single_shape,plain2_w64_gmp,6055,centered_logit_fidelity,random,0.005352642875508325,4
single_shape,plain2_w64_gmp,6055,prob_error_reduction,random,-0.025594497099518776,4
single_shape,plain2_w64_gmp,6056,centered_logit_fidelity,random,0.008267469790744358,4
single_shape,plain2_w64_gmp,6056,prob_error_reduction,random,-0.03220837004482746,4
single_shape,plain2_w64_gmp,6057,centered_logit_fidelity,random,0.0011195054068868764,4
single_shape,plain2_w64_gmp,6057,prob_error_reduction,random,-0.04325256869196892,4
single_shape,plain2_w64_gmp,6058,centered_logit_fidelity,random,0.003545469801727744,4
single_shape,plain2_w64_gmp,6058,prob_error_reduction,random,-0.02859113458544016,4
single_shape,plain2_w64_gmp,6059,centered_logit_fidelity,random,0.009058393768480994,4
single_shape,plain2_w64_gmp,6059,prob_error_reduction,random,-0.010133489966392517,4
single_shape,plain2_w64_gmp,6060,centered_logit_fidelity,random,0.003905354924311365,4
single_shape,plain2_w64_gmp,6060,prob_error_reduction,random,-0.03560048993676901,4
single_shape,plain2_w64_gmp,6061,centered_logit_fidelity,random,-3.16536563136835e-06,4
single_shape,plain2_w64_gmp,6061,prob_error_reduction,random,-0.04167125187814236,4
single_shape,plain2_w64_gmp,6062,centered_logit_fidelity,random,0.004236801848566736,4
single_shape,plain2_w64_gmp,6062,prob_error_reduction,random,-0.033962681889534,4
single_shape,plain2_w64_gmp,6063,centered_logit_fidelity,random,0.00909234722772097,4
single_shape,plain2_w64_gmp,6063,prob_error_reduction,random,-0.027953718788921833,4
single_shape,plain2_w64_gmp,6064,centered_logit_fidelity,random,0.0006436748749687506,4
single_shape,plain2_w64_gmp,6064,prob_error_reduction,random,-0.03545832447707653,4
single_shape,plain2_w64_gmp,6065,centered_logit_fidelity,random,0.004144066464890038,4
single_shape,plain2_w64_gmp,6065,prob_error_reduction,random,-0.03133432939648628,4
single_shape,plain2_w64_gmp,6066,centered_logit_fidelity,random,0.0036444401267285032,4
single_shape,plain2_w64_gmp,6066,prob_error_reduction,random,-0.026992696337401867,4
single_shape,plain2_w64_gmp,6067,centered_logit_fidelity,random,0.004048126276206062,4
single_shape,plain2_w64_gmp,6067,prob_error_reduction,random,-0.03401851002126932,4
single_shape,plain2_w64_gmp,6068,centered_logit_fidelity,random,0.007022825847049248,4
single_shape,plain2_w64_gmp,6068,prob_error_reduction,random,-0.03179025277495384,4
single_shape,plain2_w64_gmp,6069,centered_logit_fidelity,random,0.00593089518103555,4
single_shape,plain2_w64_gmp,6069,prob_error_reduction,random,-0.036080568097531796,4
single_shape,plain2_w64_gmp,6070,centered_logit_fidelity,random,0.007384600667392738,4
single_shape,plain2_w64_gmp,6070,prob_error_reduction,random,-0.03714307211339474,4
single_shape,plain2_w64_gmp,6071,centered_logit_fidelity,random,0.00016800348450374952,4
single_shape,plain2_w64_gmp,6071,prob_error_reduction,random,-0.03410952817648649,4
single_shape,plain2_w64_gmp,6072,centered_logit_fidelity,random,0.0012046169883767662,4
single_shape,plain2_w64_gmp,6072,prob_error_reduction,random,-0.03869820851832628,4
single_shape,plain2_w64_gmp,6073,centered_logit_fidelity,random,0.0026883482319696745,4
single_shape,plain2_w64_gmp,6073,prob_error_reduction,random,-0.037630410864949226,4
single_shape,plain2_w64_gmp,6074,centered_logit_fidelity,random,0.008634321939780459,4
single_shape,plain2_w64_gmp,6074,prob_error_reduction,random,-0.02407006174325943,4
single_shape,plain2_w64_gmp,6075,centered_logit_fidelity,random,0.004946011784804295,4
single_shape,plain2_w64_gmp,6075,prob_error_reduction,random,-0.036304667592048645,4
single_shape,plain2_w64_gmp,6076,centered_logit_fidelity,random,0.005917259927773227,4
single_shape,plain2_w64_gmp,6076,prob_error_reduction,random,-0.03759630676358938,4
single_shape,plain2_w64_gmp,6077,centered_logit_fidelity,random,0.0044846060423618,4
single_shape,plain2_w64_gmp,6077,prob_error_reduction,random,-0.041368959471583366,4
single_shape,plain2_w64_gmp,6078,centered_logit_fidelity,random,0.005162958354119616,4
single_shape,plain2_w64_gmp,6078,prob_error_reduction,random,-0.03519358765333891,4
single_shape,plain2_w64_gmp,6079,centered_logit_fidelity,random,0.003664510226542796,4
single_shape,plain2_w64_gmp,6079,prob_error_reduction,random,-0.025154839269816875,4
single_shape,plain2_w64_gmp,6080,centered_logit_fidelity,random,0.002602981808199765,4
single_shape,plain2_w64_gmp,6080,prob_error_reduction,random,-0.03197752684354782,4
single_shape,plain2_w64_gmp,6081,centered_logit_fidelity,random,0.005653819949971427,4
single_shape,plain2_w64_gmp,6081,prob_error_reduction,random,-0.04189911764115095,4
single_shape,plain2_w64_gmp,6082,centered_logit_fidelity,random,0.004981177623626928,4
single_shape,plain2_w64_gmp,6082,prob_error_reduction,random,-0.03085355181246996,4
single_shape,plain2_w64_gmp,6083,centered_logit_fidelity,random,0.004241357646541936,4
single_shape,plain2_w64_gmp,6083,prob_error_reduction,random,-0.0300460415892303,4
single_shape,plain2_w64_gmp,6084,centered_logit_fidelity,random,0.0027683576915338154,4
single_shape,plain2_w64_gmp,6084,prob_error_reduction,random,-0.03279065107926726,4
single_shape,plain2_w64_gmp,6085,centered_logit_fidelity,random,0.0009716260481865326,4
single_shape,plain2_w64_gmp,6085,prob_error_reduction,random,-0.03115729009732604,4
single_shape,plain2_w64_gmp,6086,centered_logit_fidelity,random,0.004132763450483889,4
single_shape,plain2_w64_gmp,6086,prob_error_reduction,random,-0.03361595422029495,4
single_shape,plain2_w64_gmp,6087,centered_logit_fidelity,random,-0.0014469255656879964,4
single_shape,plain2_w64_gmp,6087,prob_error_reduction,random,-0.0484841288998723,4
single_shape,plain2_w64_gmp,6088,centered_logit_fidelity,random,0.0026602376554114363,4
single_shape,plain2_w64_gmp,6088,prob_error_reduction,random,-0.03857072629034519,4
single_shape,plain2_w64_gmp,6089,centered_logit_fidelity,random,0.0026170969495077807,4
single_shape,plain2_w64_gmp,6089,prob_error_reduction,random,-0.03108738735318184,4
single_shape,plain2_w64_gmp,6090,centered_logit_fidelity,random,0.005463221215507174,4
single_shape,plain2_w64_gmp,6090,prob_error_reduction,random,-0.019097465090453625,4
single_shape,plain2_w64_gmp,6091,centered_logit_fidelity,random,0.003799560571508393,4
single_shape,plain2_w64_gmp,6091,prob_error_reduction,random,-0.04286435339599848,4
single_shape,plain2_w64_gmp,6092,centered_logit_fidelity,random,0.00020755583203063872,4
single_shape,plain2_w64_gmp,6092,prob_error_reduction,random,-0.04926022840663791,4
single_shape,plain2_w64_gmp,6093,centered_logit_fidelity,random,0.0035156730802107117,4
single_shape,plain2_w64_gmp,6093,prob_error_reduction,random,-0.034097195602953434,4
single_shape,plain2_w64_gmp,6094,centered_logit_fidelity,random,0.003649276657679992,4
single_shape,plain2_w64_gmp,6094,prob_error_reduction,random,-0.024093126878142357,4
single_shape,plain2_w64_gmp,6095,centered_logit_fidelity,random,0.005170778093666064,4
single_shape,plain2_w64_gmp,6095,prob_error_reduction,random,-0.04145882464945316,4
single_shape,plain2_w64_gmp,6096,centered_logit_fidelity,random,0.00580081126841453,4
single_shape,plain2_w64_gmp,6096,prob_error_reduction,random,-0.032690541818737984,4
single_shape,plain2_w64_gmp,6097,centered_logit_fidelity,random,0.0038470670944989512,4
single_shape,plain2_w64_gmp,6097,prob_error_reduction,random,-0.032374849542975426,4
single_shape,plain2_w64_gmp,6098,centered_logit_fidelity,random,0.004100874489470016,4
single_shape,plain2_w64_gmp,6098,prob_error_reduction,random,-0.024968987330794334,4
single_shape,plain2_w64_gmp,6099,centered_logit_fidelity,random,-0.0005191098056556917,4
single_shape,plain2_w64_gmp,6099,prob_error_reduction,random,-0.045541565865278244,4
single_shape,plain4_w16_gap,6000,centered_logit_fidelity,random,0.04000666519873734,4
single_shape,plain4_w16_gap,6000,prob_error_reduction,random,0.031945234164595604,4
single_shape,plain4_w16_gap,6001,centered_logit_fidelity,random,0.027845432120308537,4
single_shape,plain4_w16_gap,6001,prob_error_reduction,random,0.0011284947395324707,4
single_shape,plain4_w16_gap,6002,centered_logit_fidelity,random,-0.011480250394661334,4
single_shape,plain4_w16_gap,6002,prob_error_reduction,random,0.05258989334106445,4
single_shape,plain4_w16_gap,6003,centered_logit_fidelity,random,0.02689898478344111,4
single_shape,plain4_w16_gap,6003,prob_error_reduction,random,0.016092568635940552,4
single_shape,plain4_w16_gap,6004,centered_logit_fidelity,random,0.03582848188008533,4
single_shape,plain4_w16_gap,6004,prob_error_reduction,random,0.03453333955258131,4
single_shape,plain4_w16_gap,6005,centered_logit_fidelity,random,0.033106194809958994,4
single_shape,plain4_w16_gap,6005,prob_error_reduction,random,0.007834592834115028,4
single_shape,plain4_w16_gap,6006,centered_logit_fidelity,random,0.03253769098332576,4
single_shape,plain4_w16_gap,6006,prob_error_reduction,random,0.04122059931978583,4
single_shape,plain4_w16_gap,6007,centered_logit_fidelity,random,0.024435225890756643,4
single_shape,plain4_w16_gap,6007,prob_error_reduction,random,0.02702266164124012,4
single_shape,plain4_w16_gap,6008,centered_logit_fidelity,random,0.0526604959634387,4
single_shape,plain4_w16_gap,6008,prob_error_reduction,random,0.03714718949049711,4
single_shape,plain4_w16_gap,6009,centered_logit_fidelity,random,0.095555592501427,4
single_shape,plain4_w16_gap,6009,prob_error_reduction,random,0.04500400414690375,4
single_shape,plain4_w16_gap,6010,centered_logit_fidelity,random,0.005834896372823993,4
single_shape,plain4_w16_gap,6010,prob_error_reduction,random,0.0629792744293809,4
single_shape,plain4_w16_gap,6011,centered_logit_fidelity,random,0.007283119554239289,4
single_shape,plain4_w16_gap,6011,prob_error_reduction,random,0.08208629582077265,4
single_shape,plain4_w16_gap,6012,centered_logit_fidelity,random,0.06709612468376207,4
single_shape,plain4_w16_gap,6012,prob_error_reduction,random,0.09111837670207024,4
single_shape,plain4_w16_gap,6013,centered_logit_fidelity,random,0.07768848211001886,4
single_shape,plain4_w16_gap,6013,prob_error_reduction,random,0.021194330882281065,4
single_shape,plain4_w16_gap,6014,centered_logit_fidelity,random,0.031882422531463554,4
single_shape,plain4_w16_gap,6014,prob_error_reduction,random,0.044612081721425056,4
single_shape,plain4_w16_gap,6015,centered_logit_fidelity,random,0.06050680560175553,4
single_shape,plain4_w16_gap,6015,prob_error_reduction,random,0.008583304937928915,4
single_shape,plain4_w16_gap,6016,centered_logit_fidelity,random,0.05106518194792509,4
single_shape,plain4_w16_gap,6016,prob_error_reduction,random,0.014925934839993715,4
single_shape,plain4_w16_gap,6017,centered_logit_fidelity,random,0.013366448825056276,4
single_shape,plain4_w16_gap,6017,prob_error_reduction,random,0.025165501050651073,4
single_shape,plain4_w16_gap,6018,centered_logit_fidelity,random,0.02485159047985603,4
single_shape,plain4_w16_gap,6018,prob_error_reduction,random,0.055572607554495335,4
single_shape,plain4_w16_gap,6019,centered_logit_fidelity,random,0.06785122645377634,4
single_shape,plain4_w16_gap,6019,prob_error_reduction,random,0.02108591003343463,4
single_shape,plain4_w16_gap,6020,centered_logit_fidelity,random,0.0059916175529859655,4
single_shape,plain4_w16_gap,6020,prob_error_reduction,random,-0.005571248009800911,4
single_shape,plain4_w16_gap,6021,centered_logit_fidelity,random,0.037534612230383874,4
single_shape,plain4_w16_gap,6021,prob_error_reduction,random,0.0337423225864768,4
single_shape,plain4_w16_gap,6022,centered_logit_fidelity,random,0.10308514117663005,4
single_shape,plain4_w16_gap,6022,prob_error_reduction,random,0.004727950319647789,4
single_shape,plain4_w16_gap,6023,centered_logit_fidelity,random,0.004536506608723503,4
single_shape,plain4_w16_gap,6023,prob_error_reduction,random,0.022591739892959595,4
single_shape,plain4_w16_gap,6024,centered_logit_fidelity,random,0.06015447229614073,4
single_shape,plain4_w16_gap,6024,prob_error_reduction,random,0.060760090593248606,4
single_shape,plain4_w16_gap,6025,centered_logit_fidelity,random,0.05742139098468582,4
single_shape,plain4_w16_gap,6025,prob_error_reduction,random,0.041206822730600834,4
single_shape,plain4_w16_gap,6026,centered_logit_fidelity,random,-0.09099939409793573,4
single_shape,plain4_w16_gap,6026,prob_error_reduction,random,-0.06160515564261004,4
single_shape,plain4_w16_gap,6027,centered_logit_fidelity,random,0.06586895377244761,4
single_shape,plain4_w16_gap,6027,prob_error_reduction,random,0.051466704811900854,4
single_shape,plain4_w16_gap,6028,centered_logit_fidelity,random,0.059187071822135624,4
single_shape,plain4_w16_gap,6028,prob_error_reduction,random,0.014301456976681948,4
single_shape,plain4_w16_gap,6029,centered_logit_fidelity,random,0.017351381072399703,4
single_shape,plain4_w16_gap,6029,prob_error_reduction,random,0.015384343452751637,4
single_shape,plain4_w16_gap,6030,centered_logit_fidelity,random,0.03888934348915586,4
single_shape,plain4_w16_gap,6030,prob_error_reduction,random,0.016988118179142475,4
single_shape,plain4_w16_gap,6031,centered_logit_fidelity,random,0.15046815994754362,4
single_shape,plain4_w16_gap,6031,prob_error_reduction,random,0.054283286444842815,4
single_shape,plain4_w16_gap,6032,centered_logit_fidelity,random,0.05659467704935088,4
single_shape,plain4_w16_gap,6032,prob_error_reduction,random,0.04214684804901481,4
single_shape,plain4_w16_gap,6033,centered_logit_fidelity,random,0.02417292022548363,4
single_shape,plain4_w16_gap,6033,prob_error_reduction,random,0.016804290935397148,4
single_shape,plain4_w16_gap,6034,centered_logit_fidelity,random,-0.11081633646532471,4
single_shape,plain4_w16_gap,6034,prob_error_reduction,random,0.04714972618967295,4
single_shape,plain4_w16_gap,6035,centered_logit_fidelity,random,0.026572258338238383,4
single_shape,plain4_w16_gap,6035,prob_error_reduction,random,0.032207726035267115,4
single_shape,plain4_w16_gap,6036,centered_logit_fidelity,random,-0.0020226206361423534,4
single_shape,plain4_w16_gap,6036,prob_error_reduction,random,0.001288366038352251,4
single_shape,plain4_w16_gap,6037,centered_logit_fidelity,random,0.1738582264970503,4
