task,architecture,block,metric,kind,B,init_reps
single_shape,bn2_w16_gmp,6035,centered_logit_fidelity,selected,0.032605527321342254,4
single_shape,bn2_w16_gmp,6035,prob_error_reduction,selected,0.0789884701371193,4
single_shape,bn2_w16_gmp,6036,centered_logit_fidelity,selected,0.11823669628837359,4
single_shape,bn2_w16_gmp,6036,prob_error_reduction,selected,0.10881895571947098,4
single_shape,bn2_w16_gmp,6037,centered_logit_fidelity,selected,0.040186019855843164,4
single_shape,bn2_w16_gmp,6037,prob_error_reduction,selected,0.043750323355197906,4
single_shape,bn2_w16_gmp,6038,centered_logit_fidelity,selected,-0.04194206397629058,4
single_shape,bn2_w16_gmp,6038,prob_error_reduction,selected,-0.06479038298130035,4
single_shape,bn2_w16_gmp,6039,centered_logit_fidelity,selected,0.06492081213766575,4
single_shape,bn2_w16_gmp,6039,prob_error_reduction,selected,0.008906751871109009,4
single_shape,bn2_w16_gmp,6040,centered_logit_fidelity,selected,0.07367914289557251,4
single_shape,bn2_w16_gmp,6040,prob_error_reduction,selected,0.01101769506931305,4
single_shape,bn2_w16_gmp,6041,centered_logit_fidelity,selected,0.054939114028471805,4
single_shape,bn2_w16_gmp,6041,prob_error_reduction,selected,0.20763123780488968,4
single_shape,bn2_w16_gmp,6042,centered_logit_fidelity,selected,0.05002217241444912,4
single_shape,bn2_w16_gmp,6042,prob_error_reduction,selected,0.06836311519145966,4
single_shape,bn2_w16_gmp,6043,centered_logit_fidelity,selected,0.04194978879700963,4
single_shape,bn2_w16_gmp,6043,prob_error_reduction,selected,0.034491702914237976,4
single_shape,bn2_w16_gmp,6044,centered_logit_fidelity,selected,0.019348482149093876,4
single_shape,bn2_w16_gmp,6044,prob_error_reduction,selected,0.2282830774784088,4
single_shape,bn2_w16_gmp,6045,centered_logit_fidelity,selected,0.029182283771470655,4
single_shape,bn2_w16_gmp,6045,prob_error_reduction,selected,0.14518316090106964,4
single_shape,bn2_w16_gmp,6046,centered_logit_fidelity,selected,0.08209672091080411,4
single_shape,bn2_w16_gmp,6046,prob_error_reduction,selected,0.08106749504804611,4
single_shape,bn2_w16_gmp,6047,centered_logit_fidelity,selected,0.02626449816436864,4
single_shape,bn2_w16_gmp,6047,prob_error_reduction,selected,0.04858766496181488,4
single_shape,bn2_w16_gmp,6048,centered_logit_fidelity,selected,0.05530788834489797,4
single_shape,bn2_w16_gmp,6048,prob_error_reduction,selected,0.15921221673488617,4
single_shape,bn2_w16_gmp,6049,centered_logit_fidelity,selected,0.0269242002356693,4
single_shape,bn2_w16_gmp,6049,prob_error_reduction,selected,0.007057696580886841,4
single_shape,bn2_w16_gmp,6050,centered_logit_fidelity,selected,0.0050396822805889585,4
single_shape,bn2_w16_gmp,6050,prob_error_reduction,selected,0.07791966572403908,4
single_shape,bn2_w16_gmp,6051,centered_logit_fidelity,selected,0.1246323194095695,4
single_shape,bn2_w16_gmp,6051,prob_error_reduction,selected,0.17839321494102478,4
single_shape,bn2_w16_gmp,6052,centered_logit_fidelity,selected,0.07936288478124899,4
single_shape,bn2_w16_gmp,6052,prob_error_reduction,selected,0.18936152756214142,4
single_shape,bn2_w16_gmp,6053,centered_logit_fidelity,selected,0.034586837101555495,4
single_shape,bn2_w16_gmp,6053,prob_error_reduction,selected,0.035876236855983734,4
single_shape,bn2_w16_gmp,6054,centered_logit_fidelity,selected,0.036652790746367875,4
single_shape,bn2_w16_gmp,6054,prob_error_reduction,selected,-0.04530302435159683,4
single_shape,bn2_w16_gmp,6055,centered_logit_fidelity,selected,0.14303636172754636,4
single_shape,bn2_w16_gmp,6055,prob_error_reduction,selected,0.03317735344171524,4
single_shape,bn2_w16_gmp,6056,centered_logit_fidelity,selected,0.04523828253413498,4
single_shape,bn2_w16_gmp,6056,prob_error_reduction,selected,0.08721015974879265,4
single_shape,bn2_w16_gmp,6057,centered_logit_fidelity,selected,0.0528716774007241,4
single_shape,bn2_w16_gmp,6057,prob_error_reduction,selected,0.13216657936573029,4
single_shape,bn2_w16_gmp,6058,centered_logit_fidelity,selected,0.04483667524140371,4
single_shape,bn2_w16_gmp,6058,prob_error_reduction,selected,0.05771558731794357,4
single_shape,bn2_w16_gmp,6059,centered_logit_fidelity,selected,0.05818451136442397,4
single_shape,bn2_w16_gmp,6059,prob_error_reduction,selected,-0.03609023988246918,4
single_shape,bn2_w16_gmp,6060,centered_logit_fidelity,selected,0.07199782056678697,4
single_shape,bn2_w16_gmp,6060,prob_error_reduction,selected,0.1338338851928711,4
single_shape,bn2_w16_gmp,6061,centered_logit_fidelity,selected,0.054838757744407676,4
