task,architecture,metric,n,mean,sd,ci_low,ci_high,t_stat,p_two_sided
single_shape,tiny_gmp,raw_logit_error_reduction,100,53.94489291191101,4.629581849103113,53.02628343353629,54.86350239028573,116.52217126771768,9.07579255266758e-108
single_shape,tiny_gmp,raw_logit_fidelity,100,0.055809812532474135,0.023525972097941526,0.05114174926854567,0.0604778757964026,23.722638240039984,1.2491422963330568e-42
two_concepts,bn2_w16_gap,agreement,100,-0.07273681640625,0.08019244675861649,-0.0886487376310138,-0.056824895181486194,-9.070282719417662,1.1650410890787322e-14
two_concepts,bn2_w16_gap,centered_logit_error_reduction,100,-24.87228054881096,39.796171296135356,-32.768704318213814,-16.975856779408105,-6.249917954098849,1.0405005635264881e-08
two_concepts,bn2_w16_gap,centered_logit_fidelity,100,-0.13816720280241337,0.2912886555365129,-0.19596519161444992,-0.08036921399037682,-4.743308748084567,7.072865802516581e-06
two_concepts,bn2_w16_gap,cf_accuracy,100,-0.07489501953125,0.08181172478488252,-0.09112824064691866,-0.05866179841558134,-9.154558191772699,7.635970700418867e-15
two_concepts,bn2_w16_gap,prob_error_reduction,100,-0.03899207196896896,0.15911972118773,-0.07056487678020879,-0.0074192671577291355,-2.4504864436612466,0.016020799435269326
two_concepts,bn2_w16_gap,prob_fidelity,100,-0.055343377958112255,0.11762686440164109,-0.07868309978888158,-0.03200365612734294,-4.7049947509558985,8.24818867484934e-06
two_concepts,bn2_w16_gap,raw_logit_error_reduction,100,-24.832601351737978,39.88393657974846,-32.74643965749143,-16.91876304598453,-6.226216236725997,1.1599685748309065e-08
two_concepts,bn2_w16_gap,raw_logit_fidelity,100,-0.13635618145981135,0.2915151517195902,-0.19419911202844106,-0.07851325089118164,-4.67749894492527,9.206265289112932e-06
two_concepts,bn2_w16_gmp,agreement,100,-0.03147216796875,0.0671787141965756,-0.044801882318212444,-0.018142453619287558,-4.684842266652712,8.940317978010133e-06
two_concepts,bn2_w16_gmp,centered_logit_error_reduction,100,43.86615349501371,20.527668404076127,39.793018732622436,47.93928825740499,21.3692820010203,7.263250299393766e-39
two_concepts,bn2_w16_gmp,centered_logit_fidelity,100,0.01649964678515319,0.0708793181548626,0.00243565232517666,0.030563641245129718,2.327850664294412,0.021955306810928183
two_concepts,bn2_w16_gmp,cf_accuracy,100,-0.03096435546875,0.0674619665628135,-0.04435027323287906,-0.017578437704620937,-4.589898137629778,1.3033932419489127e-05
two_concepts,bn2_w16_gmp,prob_error_reduction,100,0.012710641850717366,0.12835291430202253,-0.01275736098364181,0.03817864468507654,0.9902885275209584,0.3244473287702363
two_concepts,bn2_w16_gmp,prob_fidelity,100,-0.009097175811718735,0.06270352377384691,-0.021538915291345634,0.003344563667908163,-1.4508236960540781,0.14999016702792978
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,100,45.94726434886456,21.34362227242858,41.71222663674354,50.18230206098558,21.527397628385994,3.9787866093836254e-39
two_concepts,bn2_w16_gmp,raw_logit_fidelity,100,0.017216611659291586,0.07141050940972855,0.0030472173300711107,0.03138600598851206,2.410935281319544,0.017756146874855484
two_concepts,bn4_w16_gap,agreement,100,0.02050048828125,0.05992831684965274,0.00860941006393771,0.032391566498562285,3.4208349840162064,0.0009084761271416424
two_concepts,bn4_w16_gap,centered_logit_error_reduction,100,25.7142072558403,22.980327724328294,21.15441167347795,30.27400283820265,11.189660810893383,2.837013244055986e-19
two_concepts,bn4_w16_gap,centered_logit_fidelity,100,0.14450255933985093,0.1352218372161391,0.1176716131769587,0.17133350550274315,10.686333089002297,3.500595305963092e-18
two_concepts,bn4_w16_gap,cf_accuracy,100,0.0205859375,0.060033656034609514,0.008673957703041957,0.03249791729695804,3.429066103875494,0.0008842238924406981
two_concepts,bn4_w16_gap,prob_error_reduction,100,0.07570348741486668,0.1136480891113605,0.05315324092185016,0.0982537339078832,6.661219560030351,1.5401415335431163e-09
two_concepts,bn4_w16_gap,prob_fidelity,100,0.034287391964617345,0.058236811952559635,0.022731945016355413,0.045842838912879276,5.887580520813578,5.380928157709226e-08
two_concepts,bn4_w16_gap,raw_logit_error_reduction,100,25.909273958206178,23.15242990175523,21.31532957005828,30.503218346354075,11.190736379787914,2.82186118308739e-19
two_concepts,bn4_w16_gap,raw_logit_fidelity,100,0.14531727282227797,0.13590007843579663,0.11835174888685483,0.1722827967577011,10.692949886039273,3.386585623645689e-18
two_concepts,bn4_w16_gmp,agreement,100,-0.00744140625,0.03868816815992294,-0.015117978158874498,0.00023516565887449822,-1.9234320475551876,0.057298654108893565
two_concepts,bn4_w16_gmp,centered_logit_error_reduction,100,8.202690949440003,15.090046237531993,5.208498394966621,11.196883503913384,5.435828903584307,3.927096339528275e-07
two_concepts,bn4_w16_gmp,centered_logit_fidelity,100,0.013176304797875073,0.034672012045334266,0.006296625393279003,0.020055984202471143,3.800271175681072,0.0002497632951745994
