task,metric,family,contrast,alternative_architecture,reference_architecture,n,mean,sd,ci_low,ci_high,t_stat,p_two_sided,p_holm_within_factor_family
two_concepts,prob_fidelity,pooling,bn2_w16: GAP - GMP,bn2_w16_gap,bn2_w16_gmp,100,-0.04624620214639353,0.13728588980928505,-0.07348670112371436,-0.019005703169072692,-3.3686056309674566,0.0010775566194731571,0.0021551132389463143
two_concepts,prob_fidelity,pooling,bn4_w16: GAP - GMP,bn4_w16_gap,bn4_w16_gmp,100,0.03618391203328258,0.06772436223762705,0.022745929274554714,0.04962189479201044,5.342820639096268,5.857846451155996e-07,1.7573539353467988e-06
two_concepts,prob_fidelity,depth,GMP: plain2 - tiny,plain2_w16_gmp,tiny_gmp,100,-0.3396160343125205,0.07322523230981624,-0.3541455090358196,-0.32508655958922145,-46.37964586791664,5.791921972995185e-69,2.316768789198074e-68
two_concepts,prob_fidelity,depth,GAP: plain2 - tiny,plain2_w16_gap,tiny_gap,100,-0.02934689769297731,0.06900564807282228,-0.043039115359107365,-0.015654680026847258,-4.252825458867841,4.791092005221572e-05,9.582184010443144e-05
two_concepts,prob_fidelity,depth,GMP: plain4 - plain2,plain4_w16_gmp,plain2_w16_gmp,100,0.012749659650129358,0.0542648304902491,0.0019823399967577853,0.023516979303500933,2.3495253804248697,0.020782776704115123,0.020782776704115123
two_concepts,prob_fidelity,depth,GAP: plain4 - plain2,plain4_w16_gap,plain2_w16_gap,100,-0.04805600334323034,0.07904647645708177,-0.06374053919816217,-0.032371467488298514,-6.079461792243493,2.2653068271171116e-08,6.795920481351334e-08
two_concepts,prob_fidelity,width,depth2 GMP: w64 - w16,plain2_w64_gmp,plain2_w16_gmp,100,0.03617450492999061,0.052859765177021685,0.025685980717878226,0.04666302914210299,6.843485741725501,6.51698947334497e-10,1.955096842003491e-09
two_concepts,prob_fidelity,width,depth2 GAP: w64 - w16,plain2_w64_gap,plain2_w16_gap,100,0.042106196106962354,0.09334513832082428,0.023584495526526514,0.060627896687398194,4.5108076183083785,1.7782430766994368e-05,1.7782430766994368e-05
two_concepts,prob_fidelity,width,depth4 GMP: w64 - w16,plain4_w64_gmp,plain4_w16_gmp,100,0.01742738166192638,0.031205001360173942,0.011235632394612945,0.023619130929239816,5.584804006504052,2.0555115366811088e-07,4.1110230733622176e-07
two_concepts,prob_fidelity,width,depth4 GAP: w64 - w16,plain4_w64_gap,plain4_w16_gap,100,-0.05362113843831902,0.06233857235403893,-0.06599046363857707,-0.04125181323806097,-8.601598723465937,1.213637724776975e-13,4.8545508991079e-13
two_concepts,prob_fidelity,residual,GMP: residual4 - plain4,res4_w16_gmp,plain4_w16_gmp,100,0.006138277047062816,0.034394909337379445,-0.0006864191684878085,0.01296297326261344,1.7846469623898393,0.07738164694322762,0.15476329388645524
two_concepts,prob_fidelity,residual,GAP: residual4 - plain4,res4_w16_gap,plain4_w16_gap,100,-0.010503769420653935,0.07587064726978542,-0.025558151864708133,0.004550613023400261,-1.3844312390408373,0.16933905453207948,0.16933905453207948
two_concepts,prob_fidelity,batchnorm,depth2 GMP: BN - noBN,bn2_w16_gmp,plain2_w16_gmp,100,0.033068555178065305,0.07728325599257745,0.017733880516638833,0.048403229839491774,4.278877067658915,4.3416453489431885e-05,8.683290697886377e-05
two_concepts,prob_fidelity,batchnorm,depth2 GAP: BN - noBN,bn2_w16_gap,plain2_w16_gap,100,-0.14810643443749552,0.1355084819808031,-0.17499425714050074,-0.12121861173449032,-10.929679992908275,1.0371587832600714e-18,4.148635133040286e-18
two_concepts,prob_fidelity,batchnorm,depth4 GMP: BN - noBN,bn4_w16_gmp,plain4_w16_gmp,100,0.02751955127098945,0.047191996017987375,0.018155635423180525,0.03688346711879838,5.831402270101118,6.91648605133317e-08,2.074945815399951e-07
two_concepts,prob_fidelity,batchnorm,depth4 GAP: BN - noBN,bn4_w16_gap,plain4_w16_gap,100,-0.010419661171535588,0.07101046814745783,-0.0245096786353629,0.003670356292291727,-1.4673415685555669,0.14545290460831312,0.14545290460831312
two_concepts,raw_logit_fidelity,pooling,tiny: GAP - GMP,tiny_gap,tiny_gmp,100,-0.0608410329619128,0.06735554654074039,-0.07420583468486329,-0.04747623123896231,-9.032817056144404,1.4056296201130636e-14,5.6225184804522546e-14
two_concepts,raw_logit_fidelity,pooling,plain2_w16: GAP - GMP,plain2_w16_gap,plain2_w16_gmp,100,0.11015089414134988,0.10389518942772982,0.08953583453627154,0.13076595374642822,10.60211687837304,5.3361746347672224e-18,3.201704780860334e-17
two_concepts,raw_logit_fidelity,pooling,plain4_w16: GAP - GMP,plain4_w16_gap,plain4_w16_gmp,100,0.044316661671988195,0.07439023538352879,0.029556025063938042,0.05907729828003835,5.957322415167492,3.9344186026701865e-08,7.868837205340373e-08
two_concepts,raw_logit_fidelity,pooling,plain2_w64: GAP - GMP,plain2_w64_gap,plain2_w64_gmp,100,0.22751387073412144,0.10052508074581087,0.2075675138065783,0.24746022766166456,22.632547921987367,6.41654645780463e-41,5.133237166243704e-40
two_concepts,raw_logit_fidelity,pooling,plain4_w64: GAP - GMP,plain4_w64_gap,plain4_w64_gmp,100,0.055987381554728065,0.05190811140611149,0.045687686097043795,0.06628707701241233,10.785863719198286,2.1277657501142097e-18,1.4894360250799467e-17
two_concepts,raw_logit_fidelity,pooling,res4_w16: GAP - GMP,res4_w16_gap,res4_w16_gmp,100,0.061522016892351206,0.08436507738553975,0.04478215522532242,0.07826187855938,7.2923558892978795,7.605399504207397e-11,2.281619851262219e-10
two_concepts,raw_logit_fidelity,pooling,bn2_w16: GAP - GMP,bn2_w16_gap,bn2_w16_gmp,100,-0.15357279311910293,0.29869527404888485,-0.21284041573175772,-0.09430517050644815,-5.14145373100108,1.3759058504914494e-06,1.3759058504914494e-06
two_concepts,raw_logit_fidelity,pooling,bn4_w16: GAP - GMP,bn4_w16_gap,bn4_w16_gmp,100,0.1321657518982592,0.1379679613364736,0.10478991513229416,0.15954158866422422,9.579452404601087,9.048281765207111e-16,4.524140882603556e-15
two_concepts,raw_logit_fidelity,depth,GMP: plain2 - tiny,plain2_w16_gmp,tiny_gmp,100,-0.1628109646061246,0.06332031462855679,-0.1753750887727014,-0.1502468404395478,-25.712279789067654,1.2969481982477484e-45,5.1877927929909936e-45
two_concepts,raw_logit_fidelity,depth,GAP: plain2 - tiny,plain2_w16_gap,tiny_gap,100,0.00818096249713808,0.09138793517028698,-0.009952386516398314,0.026314311510674475,0.8951906487321493,0.3728565516912031,0.7457131033824062
two_concepts,raw_logit_fidelity,depth,GMP: plain4 - plain2,plain4_w16_gmp,plain2_w16_gmp,100,0.0002817410476507151,0.04106300521777045,-0.007866050055967445,0.008429532151268876,0.06861189193449209,0.9454369426779305,0.9454369426779305
two_concepts,raw_logit_fidelity,depth,GAP: plain4 - plain2,plain4_w16_gap,plain2_w16_gap,100,-0.06555249142171095,0.11768873689611094,-0.08890449009771667,-0.04220049274570523,-5.569988526563679,2.1930103047145133e-07,6.57903091414354e-07
two_concepts,raw_logit_fidelity,width,depth2 GMP: w64 - w16,plain2_w64_gmp,plain2_w16_gmp,100,0.00968391792398152,0.034342933550305786,0.0028695348322092563,0.016498301015753784,2.8197701602271232,0.005805645027919049,0.008843791603702756
two_concepts,raw_logit_fidelity,width,depth2 GAP: w64 - w16,plain2_w64_gap,plain2_w16_gap,100,0.1270468945167531,0.11926977020211152,0.10338118453206849,0.15071260450143772,10.652061649943878,4.155603936518957e-18,1.6622415746075828e-17
two_concepts,raw_logit_fidelity,width,depth4 GMP: w64 - w16,plain4_w64_gmp,plain4_w16_gmp,100,0.01190595714085578,0.022473879358837445,0.007446651901684446,0.016365262380027112,5.297686683618321,7.103634219700644e-07,2.131090265910193e-06
two_concepts,raw_logit_fidelity,width,depth4 GAP: w64 - w16,plain4_w64_gap,plain4_w16_gap,100,0.02357667702359565,0.08092987120183302,0.0075184347907574015,0.0396349192564339,2.913223099638598,0.004421895801851378,0.008843791603702756
two_concepts,raw_logit_fidelity,residual,GMP: residual4 - plain4,res4_w16_gmp,plain4_w16_gmp,100,-0.0004961033746493692,0.025349108873259335,-0.005525916528042453,0.004533709778743715,-0.195708408184994,0.8452395375218537,0.8452395375218537
two_concepts,raw_logit_fidelity,residual,GAP: residual4 - plain4,res4_w16_gap,plain4_w16_gap,100,0.016709251845713643,0.09927260338201223,-0.002988586400156732,0.03640709009158402,1.6831684952810746,0.09549356784990679,0.19098713569981357
two_concepts,raw_logit_fidelity,batchnorm,depth2 GMP: BN - noBN,bn2_w16_gmp,plain2_w16_gmp,100,0.034241122491187125,0.07191423168110497,0.01997177873499098,0.04851046624738327,4.761383343845662,6.576506711618063e-06,6.576506711618063e-06
two_concepts,raw_logit_fidelity,batchnorm,depth2 GAP: BN - noBN,bn2_w16_gap,plain2_w16_gap,100,-0.2294825647692657,0.2975859033693127,-0.2885300641711205,-0.17043506536741093,-7.711472961959198,9.907446683990733e-12,2.97223400519722e-11
two_concepts,raw_logit_fidelity,batchnorm,depth4 GMP: BN - noBN,bn4_w16_gmp,plain4_w16_gmp,100,0.029894290708263598,0.040285410183683985,0.021900791329455813,0.03788779008707138,7.420624631090662,4.088081174463923e-11,8.176162348927845e-11
two_concepts,raw_logit_fidelity,batchnorm,depth4 GAP: BN - noBN,bn4_w16_gap,plain4_w16_gap,100,0.11774338093453456,0.15051592555820856,0.08787775583690288,0.14760900603216623,7.82265268594452,5.744585784032686e-12,2.2978343136130743e-11
two_concepts,centered_logit_error_reduction,pooling,tiny: GAP - GMP,tiny_gap,tiny_gmp,100,-52.59478416174184,7.966335363319176,-54.17547792873387,-51.014090394749815,-66.02130309993403,1.14873089452936e-83,9.18984715623488e-83
two_concepts,centered_logit_error_reduction,pooling,plain2_w16: GAP - GMP,plain2_w16_gap,plain2_w16_gmp,100,35.36519643843174,28.35140453463164,29.739662690541728,40.99073018632175,12.473878109013137,5.028141977731382e-22,1.0056283955462763e-21
two_concepts,centered_logit_error_reduction,pooling,plain4_w16: GAP - GMP,plain4_w16_gap,plain4_w16_gmp,100,223.89383890867234,147.66434413441988,194.59402943103171,253.19364838631296,15.16234946364982,1.4738158061771962e-27,5.895263224708785e-27
two_concepts,centered_logit_error_reduction,pooling,plain2_w64: GAP - GMP,plain2_w64_gap,plain2_w64_gmp,100,33.357689934968946,23.86806014864564,28.621748980126256,38.093630889811635,13.975869730184913,3.689011266393544e-25,1.1067033799180631e-24
two_concepts,centered_logit_error_reduction,pooling,plain4_w64: GAP - GMP,plain4_w64_gap,plain4_w64_gmp,100,238.8254536816478,129.56552793058472,213.11684199553682,264.5340653677587,18.4327928497771,8.925393570500567e-34,5.3552361423003406e-33
two_concepts,centered_logit_error_reduction,pooling,res4_w16: GAP - GMP,res4_w16_gap,res4_w16_gmp,100,230.62402032136916,114.01643407216048,208.00068619682756,253.24735444591076,20.227261288965433,6.119595207584558e-37,4.2837166453091904e-36
two_concepts,centered_logit_error_reduction,pooling,bn2_w16: GAP - GMP,bn2_w16_gap,bn2_w16_gmp,100,-68.73843404382467,44.33518976647449,-77.5354975524686,-59.94137053518074,-15.504260702590583,3.097458871849212e-28,1.5487294359246061e-27
two_concepts,centered_logit_error_reduction,pooling,bn4_w16: GAP - GMP,bn4_w16_gap,bn4_w16_gmp,100,17.5115163064003,26.800464041597127,12.193722800228375,22.829309812572223,6.53403473880922,2.7935648486946514e-09,2.7935648486946514e-09
two_concepts,centered_logit_error_reduction,depth,GMP: plain2 - tiny,plain2_w16_gmp,tiny_gmp,100,21.86296033155173,13.352072010021647,19.213619569442983,24.512301093660476,16.374207924539405,6.2509741720662205e-30,1.8752922516198662e-29
two_concepts,centered_logit_error_reduction,depth,GAP: plain2 - tiny,plain2_w16_gap,tiny_gap,100,109.82294093172531,26.329835939644322,104.59853025133216,115.04735161211846,41.71045394413835,1.2727072947192339e-64,5.0908291788769355e-64
two_concepts,centered_logit_error_reduction,depth,GMP: plain4 - plain2,plain4_w16_gmp,plain2_w16_gmp,100,-19.28355134010315,36.059486324269535,-26.43853574311457,-12.128566937091728,-5.347705501596265,5.736585120447148e-07,5.736585120447148e-07
two_concepts,centered_logit_error_reduction,depth,GAP: plain4 - plain2,plain4_w16_gap,plain2_w16_gap,100,169.24509113013744,144.80916202005244,140.51181172761625,197.97837053265863,11.687457393524674,2.3982635715654972e-20,4.7965271431309944e-20
two_concepts,centered_logit_error_reduction,width,depth2 GMP: w64 - w16,plain2_w64_gmp,plain2_w16_gmp,100,-4.2300335836410525,13.199309415842581,-6.849062932855959,-1.6110042344261464,-3.204738558946061,0.0018197660855467028,0.005459298256640108
two_concepts,centered_logit_error_reduction,width,depth2 GAP: w64 - w16,plain2_w64_gap,plain2_w16_gap,100,-6.237540087103843,23.51918844295168,-10.90425732670985,-1.570822847497836,-2.6521068540411874,0.009317088957277715,0.01863417791455543
two_concepts,centered_logit_error_reduction,width,depth4 GMP: w64 - w16,plain4_w64_gmp,plain4_w16_gmp,100,-26.206593313217162,37.12035786293031,-33.57207764527521,-18.841108981159113,-7.059897808632924,2.325054722158121e-10,9.300218888632484e-10
two_concepts,centered_logit_error_reduction,width,depth4 GAP: w64 - w16,plain4_w64_gap,plain4_w16_gap,100,-11.274978540241719,188.08804138934997,-48.595726551785305,26.045769471301867,-0.5994521744687664,0.5502408385096769,0.5502408385096769
two_concepts,centered_logit_error_reduction,residual,GMP: residual4 - plain4,res4_w16_gmp,plain4_w16_gmp,100,-17.723418855667113,33.90794177014979,-24.45149014104075,-10.995347570293477,-5.226922641252613,9.595379320823414e-07,1.9190758641646828e-06
two_concepts,centered_logit_error_reduction,residual,GAP: residual4 - plain4,res4_w16_gap,plain4_w16_gap,100,-10.993237442970276,160.78821325846258,-42.89710727924361,20.91063239330306,-0.6837091612740888,0.4957560118732313,0.4957560118732313
two_concepts,centered_logit_error_reduction,batchnorm,depth2 GMP: BN - noBN,bn2_w16_gmp,plain2_w16_gmp,100,-33.014811375439166,22.075725307235132,-37.395114212757285,-28.634508538121047,-14.955255565088429,3.8176947626667e-27,7.6353895253334e-27
two_concepts,centered_logit_error_reduction,batchnorm,depth2 GAP: BN - noBN,bn2_w16_gap,plain2_w16_gap,100,-137.1184418576956,46.27571954164386,-146.30054857383445,-127.93633514155673,-29.63075306355889,5.132281025333128e-51,2.0529124101332513e-50
two_concepts,centered_logit_error_reduction,batchnorm,depth4 GMP: BN - noBN,bn4_w16_gmp,plain4_w16_gmp,100,-49.39472258090973,35.231275952656986,-56.38537207803782,-42.40407308378164,-14.020134453059626,2.993217961171975e-25,2.993217961171975e-25
two_concepts,centered_logit_error_reduction,batchnorm,depth4 GAP: BN - noBN,bn4_w16_gap,plain4_w16_gap,100,-255.77704518318177,150.0392374617064,-285.54808502064355,-226.00600534572,-17.04734371557055,3.257453973163536e-31,9.772361919490608e-31
two_concepts,raw_logit_error_reduction,pooling,tiny: GAP - GMP,tiny_gap,tiny_gmp,100,-53.25508021043381,8.040166255346595,-54.85042362817699,-51.65973679269063,-66.23629228440389,8.384976079619115e-84,6.707980863695292e-83
two_concepts,raw_logit_error_reduction,pooling,plain2_w16: GAP - GMP,plain2_w16_gap,plain2_w16_gmp,100,35.12232734620571,28.511191090493966,29.46508847903793,40.779566213373485,12.318786414333982,1.073048973209097e-21,2.146097946418194e-21
two_concepts,raw_logit_error_reduction,pooling,plain4_w16: GAP - GMP,plain4_w16_gap,plain4_w16_gmp,100,227.48317763090134,151.00523345223775,197.5204632314819,257.4458920303208,15.064588983457528,2.308280674460358e-27,9.233122697841432e-27
two_concepts,raw_logit_error_reduction,pooling,plain2_w64: GAP - GMP,plain2_w64_gap,plain2_w64_gmp,100,33.39484043836594,24.083642769731075,28.616123214400734,38.17355766233114,13.866191571458373,6.197818824174092e-25,1.8593456472522277e-24
two_concepts,raw_logit_error_reduction,pooling,plain4_w64: GAP - GMP,plain4_w64_gap,plain4_w64_gmp,100,242.10019525945188,132.97710227279018,215.71465320920078,268.485737309703,18.206156633102577,2.3044251065409734e-33,1.3826550639245842e-32
two_concepts,raw_logit_error_reduction,pooling,res4_w16: GAP - GMP,res4_w16_gap,res4_w16_gmp,100,234.41099572896957,115.85475106599445,211.4228996302725,257.39909182766667,20.233179353640992,5.978205168987182e-37,4.1847436182910276e-36
two_concepts,raw_logit_error_reduction,pooling,bn2_w16: GAP - GMP,bn2_w16_gap,bn2_w16_gmp,100,-70.77986570060253,44.69755943842245,-79.64883121382846,-61.9109001873766,-15.835286442901282,6.936632774019107e-29,3.4683163870095536e-28
two_concepts,raw_logit_error_reduction,pooling,bn4_w16: GAP - GMP,bn4_w16_gap,bn4_w16_gmp,100,17.046462609767914,27.951285044691467,11.500321249337842,22.592603970197985,6.098632883072184,2.076409961454918e-08,2.076409961454918e-08
two_concepts,raw_logit_error_reduction,depth,GMP: plain2 - tiny,plain2_w16_gmp,tiny_gmp,100,22.178711005561055,13.55567042848633,19.488971900128927,24.868450110993184,16.361205535768992,6.621820516881563e-30,1.986546155064469e-29
two_concepts,raw_logit_error_reduction,depth,GAP: plain2 - tiny,plain2_w16_gap,tiny_gap,100,110.55611856220057,26.50214168426304,105.2975186838746,115.81471844052653,41.715918614927915,1.2571761809186036e-64,5.028704723674414e-64
two_concepts,raw_logit_error_reduction,depth,GMP: plain4 - plain2,plain4_w16_gmp,plain2_w16_gmp,100,-17.37321529388428,38.09239792208893,-24.931573462242685,-9.814857125525872,-4.5608090436884625,1.4616845797814968e-05,1.4616845797814968e-05
two_concepts,raw_logit_error_reduction,depth,GAP: plain4 - plain2,plain4_w16_gap,plain2_w16_gap,100,174.98763499081136,148.2174913852156,145.5780690979955,204.39720088362722,11.806139299444789,1.3341236004408946e-20,2.668247200881789e-20
two_concepts,raw_logit_error_reduction,width,depth2 GMP: w64 - w16,plain2_w64_gmp,plain2_w16_gmp,100,-4.467924475669861,13.511666032567511,-7.148932154269346,-1.786916797070376,-3.3067161850364784,0.0013160937689574996,0.003948281306872499
two_concepts,raw_logit_error_reduction,width,depth2 GAP: w64 - w16,plain2_w64_gap,plain2_w16_gap,100,-6.195411383509636,23.67729245088484,-10.893499888381115,-1.4973228786381556,-2.616604663037859,0.010272118777961813,0.020544237555923626
two_concepts,raw_logit_error_reduction,width,depth4 GMP: w64 - w16,plain4_w64_gmp,plain4_w16_gmp,100,-28.293266439437865,38.60440146636756,-35.95321721897927,-20.63331565989646,-7.3290260604317785,6.370475571641078e-11,2.5481902286564314e-10
two_concepts,raw_logit_error_reduction,width,depth4 GAP: w64 - w16,plain4_w64_gap,plain4_w16_gap,100,-13.676248810887337,193.76968517606815,-52.124358213879106,24.77186059210443,-0.7057991965286242,0.48197057675883004,0.48197057675883004
two_concepts,raw_logit_error_reduction,residual,GMP: residual4 - plain4,res4_w16_gmp,plain4_w16_gmp,100,-18.544058866500855,36.509592383521394,-25.788354076790206,-11.299763656211505,-5.07922922603505,1.7852878110131367e-06,3.5705756220262733e-06
two_concepts,raw_logit_error_reduction,residual,GAP: residual4 - plain4,res4_w16_gap,plain4_w16_gap,100,-11.616240768432617,164.3811520964005,-44.233027619530915,21.00054608266568,-0.706665005098658,0.4814346064454163,0.4814346064454163
two_concepts,raw_logit_error_reduction,batchnorm,depth2 GMP: BN - noBN,bn2_w16_gmp,plain2_w16_gmp,100,-31.927775085568427,22.986487950884356,-36.48879299052659,-27.36675718061026,-13.889801327540368,5.542219298335218e-25,1.1084438596670435e-24
two_concepts,raw_logit_error_reduction,batchnorm,depth2 GAP: BN - noBN,bn2_w16_gap,plain2_w16_gap,100,-137.82996813237668,46.37496150778915,-147.03176660766897,-128.62816965708438,-29.720772514113396,3.916853265250672e-51,1.5667413061002689e-50
two_concepts,raw_logit_error_reduction,batchnorm,depth4 GMP: BN - noBN,bn4_w16_gmp,plain4_w16_gmp,100,-51.63901279211044,37.814078277670056,-59.14214630482731,-44.13587927939358,-13.65602842754051,1.6813204808289524e-24,1.6813204808289524e-24
two_concepts,raw_logit_error_reduction,batchnorm,depth4 GAP: BN - noBN,bn4_w16_gap,plain4_w16_gap,100,-262.0757278132439,153.68699907770593,-292.5705626940869,-231.58089293240084,-17.05256328680966,3.184394557532035e-31,9.553183672596106e-31
two_concepts,cf_accuracy,pooling,tiny: GAP - GMP,tiny_gap,tiny_gmp,100,0.05802734375,0.06630061360024442,0.044871863609381404,0.0711828238906186,8.752157875924405,5.724346208489524e-14,2.2897384833958096e-13
two_concepts,cf_accuracy,pooling,plain2_w16: GAP - GMP,plain2_w16_gap,plain2_w16_gmp,100,0.17305908203125,0.06727825748573522,0.15970961613361084,0.18640854792888917,25.722884108278684,1.2516402184162804e-45,1.0013121747330243e-44
two_concepts,cf_accuracy,pooling,plain4_w16: GAP - GMP,plain4_w16_gap,plain4_w16_gmp,100,0.07707275390625,0.05308289896772477,0.06653995510913914,0.08760555270336086,14.519318915327409,2.879425982519341e-26,2.0155981877635387e-25
two_concepts,cf_accuracy,pooling,plain2_w64: GAP - GMP,plain2_w64_gap,plain2_w64_gmp,100,0.10849853515625,0.07474468243209595,0.09366756856397918,0.12332950174852084,14.5158868331294,2.9258607320280777e-26,2.0155981877635387e-25
two_concepts,cf_accuracy,pooling,plain4_w64: GAP - GMP,plain4_w64_gap,plain4_w64_gmp,100,0.01549072265625,0.041014749757089713,0.007352506482940772,0.02362893882955923,3.7768663098017097,0.00027115838110892526,0.00043598579964211235
two_concepts,cf_accuracy,pooling,res4_w16: GAP - GMP,res4_w16_gap,res4_w16_gmp,100,0.06186279296875,0.058761489082130795,0.05020323869502759,0.0735223472424724,10.52777830090121,7.74356849930231e-18,3.871784249651155e-17
two_concepts,cf_accuracy,pooling,bn2_w16: GAP - GMP,bn2_w16_gap,bn2_w16_gmp,100,-0.0439306640625,0.1111536699366317,-0.06598596367443062,-0.021875364450569385,-3.9522459391169638,0.00014532859988070413,0.00043598579964211235
two_concepts,cf_accuracy,pooling,bn4_w16: GAP - GMP,bn4_w16_gap,bn4_w16_gmp,100,0.02808837890625,0.07256408074886901,0.01369009099643085,0.04248666681606915,3.8708378327644954,0.00019456149437240512,0.00043598579964211235
two_concepts,cf_accuracy,depth,GMP: plain2 - tiny,plain2_w16_gmp,tiny_gmp,100,-0.2547119140625,0.07204635809720239,-0.2690074745661534,-0.24041635355884655,-35.353891687190035,5.877866652257524e-58,2.3511466609030097e-57
two_concepts,cf_accuracy,depth,GAP: plain2 - tiny,plain2_w16_gap,tiny_gap,100,-0.13968017578125,0.06264786284895543,-0.15211087092580583,-0.12724948063669417,-22.296079934605295,2.2218168616084968e-40,6.66545058482549e-40
two_concepts,cf_accuracy,depth,GMP: plain4 - plain2,plain4_w16_gmp,plain2_w16_gmp,100,-0.0107568359375,0.05653538796098887,-0.021974683453170878,0.0004610115781708765,-1.9026730558429248,0.059989042784707576,0.059989042784707576
two_concepts,cf_accuracy,depth,GAP: plain4 - plain2,plain4_w16_gap,plain2_w16_gap,100,-0.1067431640625,0.06340706274584862,-0.11932450093756165,-0.09416182718743836,-16.83458583949131,8.236013114853222e-31,1.6472026229706445e-30
two_concepts,cf_accuracy,width,depth2 GMP: w64 - w16,plain2_w64_gmp,plain2_w16_gmp,100,0.03141845703125,0.05450493414986247,0.020603495602724148,0.04223341845977585,5.764332628100107,9.320723199826904e-08,2.7962169599480713e-07
two_concepts,cf_accuracy,width,depth2 GAP: w64 - w16,plain2_w64_gap,plain2_w16_gap,100,-0.03314208984375,0.0708709645310611,-0.047204426763531114,-0.019079752923968886,-4.676398869839649,9.246760885289607e-06,1.3399739879806364e-05
two_concepts,cf_accuracy,width,depth4 GMP: w64 - w16,plain4_w64_gmp,plain4_w16_gmp,100,0.014814453125,0.0311439309293555,0.00863482155609363,0.02099408469390637,4.756770479167825,6.699869939903182e-06,1.3399739879806364e-05
two_concepts,cf_accuracy,width,depth4 GAP: w64 - w16,plain4_w64_gap,plain4_w16_gap,100,-0.046767578125,0.05653333791718592,-0.057985018867504345,-0.035550137382495656,-8.272566214559715,6.234484816098388e-13,2.493793926439355e-12
two_concepts,cf_accuracy,residual,GMP: residual4 - plain4,res4_w16_gmp,plain4_w16_gmp,100,0.0053857421875,0.035083268061394356,-0.0015755393329469026,0.012347023707946901,1.535131270574668,0.12794139031610385,0.2558827806322077
two_concepts,cf_accuracy,residual,GAP: residual4 - plain4,res4_w16_gap,plain4_w16_gap,100,-0.00982421875,0.06500003805804083,-0.022721636486852687,0.0030731989868526873,-1.5114173842833152,0.13386766863917854,0.2558827806322077
two_concepts,cf_accuracy,batchnorm,depth2 GMP: BN - noBN,bn2_w16_gmp,plain2_w16_gmp,100,-0.01615966796875,0.08194089297559917,-0.032418518855781224,9.918291828122511e-05,-1.9721127488276358,0.05138677517105804,0.05138677517105804
two_concepts,cf_accuracy,batchnorm,depth2 GAP: BN - noBN,bn2_w16_gap,plain2_w16_gap,100,-0.2331494140625,0.10103691695304622,-0.25319733039792636,-0.21310149772707368,-23.07566591435574,1.2740402012055347e-41,5.096160804822139e-41
two_concepts,cf_accuracy,batchnorm,depth4 GMP: BN - noBN,bn4_w16_gmp,plain4_w16_gmp,100,0.01805908203125,0.049851127697675336,0.008167536767907343,0.027950627294592655,3.6226025097707337,0.00046228310972054647,0.0009245662194410929
two_concepts,cf_accuracy,batchnorm,depth4 GAP: BN - noBN,bn4_w16_gap,plain4_w16_gap,100,-0.03092529296875,0.07211653288322524,-0.045234777672403484,-0.01661580826509652,-4.288239011548962,4.1902739435985986e-05,0.00012570821830795796
two_concepts,agreement,pooling,tiny: GAP - GMP,tiny_gap,tiny_gmp,100,0.05440673828125,0.06636087858837232,0.04123930025952835,0.06757417630297165,8.19861632916703,8.994341395420524e-13,3.5977365581682094e-12
two_concepts,agreement,pooling,plain2_w16: GAP - GMP,plain2_w16_gap,plain2_w16_gmp,100,0.17697021484375,0.06814804686142709,0.16344816386375507,0.19049226582374493,25.968494035288053,5.509532274947048e-46,4.4076258199576385e-45
two_concepts,agreement,pooling,plain4_w16: GAP - GMP,plain4_w16_gap,plain4_w16_gmp,100,0.07688232421875,0.05327852175096279,0.06631070961737741,0.0874539388201226,14.43026602316733,4.362910352188535e-26,2.617746211313121e-25
two_concepts,agreement,pooling,plain2_w64: GAP - GMP,plain2_w64_gap,plain2_w64_gmp,100,0.1085693359375,0.0747795958899918,0.09373144175772963,0.12340723011727037,14.51857751374001,2.8893937103739944e-26,2.022575597261796e-25
two_concepts,agreement,pooling,plain4_w64: GAP - GMP,plain4_w64_gap,plain4_w64_gmp,100,0.01519775390625,0.04107881882415535,0.007046825040046374,0.023348682772453624,3.6996569865619766,0.0003547842505657194,0.0006124719488731479
two_concepts,agreement,pooling,res4_w16: GAP - GMP,res4_w16_gap,res4_w16_gmp,100,0.061318359375,0.05878959544659791,0.04965322818879528,0.07298349056120472,10.430138004725531,1.2631862366504701e-17,6.31593118325235e-17
two_concepts,agreement,pooling,bn2_w16: GAP - GMP,bn2_w16_gap,bn2_w16_gmp,100,-0.0412646484375,0.10898050490772014,-0.06288874496053451,-0.0196405519144655,-3.7864247805092366,0.00026221808748393014,0.0006124719488731479
two_concepts,agreement,pooling,bn4_w16: GAP - GMP,bn4_w16_gap,bn4_w16_gmp,100,0.02794189453125,0.07243899461549073,0.01356842642405661,0.04231536263844339,3.8573001571276304,0.0002041573162910493,0.0006124719488731479
two_concepts,agreement,depth,GMP: plain2 - tiny,plain2_w16_gmp,tiny_gmp,100,-0.2551416015625,0.07192390681140992,-0.2694128650744521,-0.24087033805054786,-35.47382405567889,4.3068550389001e-58,1.72274201556004e-57
two_concepts,agreement,depth,GAP: plain2 - tiny,plain2_w16_gap,tiny_gap,100,-0.132578125,0.06391478672437677,-0.14526020532755388,-0.1198960446724461,-20.742950386695938,8.108251456827213e-38,2.432475437048164e-37
