task,architecture,block,init_rep,treatment,epoch,test_acc,alignment,pair_count,prob_input_effect_mpp,centered_logit_input_effect_mpp,raw_logit_input_effect_mpp,full_patch_max_logit_error,noop_max_logit_error,checkpoint_sha256
single_shape,res4_w16_gmp,6034,2,release_default,200,1.0,0.9975043659260708,768,1.996917486190796,1126.374755859375,1138.88427734375,0.0,0.0,5ffb8b94545dafcbcdbb924193a4922338100c537f08f5e46da2ea3e8ff801b2
single_shape,res4_w16_gmp,6034,2,retention_1,200,1.0,0.9999999464057242,768,1.9971394538879395,1036.083251953125,1047.4658203125,0.0,0.0,a23ead62279e86e8d28c2abe6c49c85053a6491e7d16628bff4f6e6be162efbd
single_shape,res4_w16_gmp,6034,3,release_default,200,0.9921875,0.9957873965944699,768,1.9853949546813965,1825.7431640625,2012.94482421875,0.0,0.0,810909413f8578f13362e0c8635bef022d267ea602dc4fd8a96fb1da23eeadde
single_shape,res4_w16_gmp,6034,3,retention_1,200,0.9921875,0.9999998324597126,768,1.9856771230697632,1492.4876708984375,1647.74365234375,0.0,0.0,c6a7328e5346b5180a807e4458ff79d463da8f1aac9051fc841af27c73d62aed
single_shape,res4_w16_gmp,6035,0,release_default,200,1.0,0.9942961618402867,768,1.9931868314743042,1092.828857421875,1111.550537109375,0.0,0.0,907b10d26c9aa889e2bcdfa2ab2f327914b44acb07e37c64fcdfe2e46f8ad43c
single_shape,res4_w16_gmp,6035,0,retention_1,200,1.0,0.9999999034594393,768,1.992885947227478,966.1748046875,983.1400146484375,0.0,0.0,b8d5261bf47c1b8ab962c574e31ec22b2e4b67ff8b1cfa10344d1035c71558a5
single_shape,res4_w16_gmp,6035,1,release_default,200,1.0,0.9933716487325451,768,1.9989686012268066,874.10498046875,897.45556640625,0.0,0.0,69d15226f746c67812c068ec30ff6e5461e4b4ed8d34bdcb877d7666975a6e8d
single_shape,res4_w16_gmp,6035,1,retention_1,200,1.0,0.9999990957106124,768,1.9977819919586182,849.9264526367188,871.1036987304688,0.0,0.0,1f99e23aa41b2d6a61eff03e1c3419b80152e7d592dc1c0186c77c1161e40edd
single_shape,res4_w16_gmp,6035,2,release_default,200,1.0,0.9949640356492963,768,1.9990968704223633,933.6657104492188,1026.3426513671875,0.0,0.0,f3910098ab2f9df0d32d470d1ebdcf0799a704d5529b72a6a7e2cb29b6675382
single_shape,res4_w16_gmp,6035,2,retention_1,200,1.0,0.9999996483354923,768,1.9983094930648804,833.44384765625,919.1634521484375,0.0,0.0,d162965677b9daedba1dc5d6ff2064639834b9ed4c938c079063b60c2260f1ab
single_shape,res4_w16_gmp,6035,3,release_default,200,0.99609375,0.9966018048606134,768,1.9942080974578857,1209.4388427734375,1278.7117919921875,0.0,0.0,9a93e3808a3b909abcfa4c08fedf356e8b66898a8161aa0ea8fed955a0ae035b
single_shape,res4_w16_gmp,6035,3,retention_1,200,0.99609375,0.9999999323874333,768,1.9935581684112549,1021.6015014648438,1080.2864990234375,0.0,0.0,78ff526285563bf66bc9ed17ee18527279b1ce196e379894a9267ae4145ddc74
single_shape,res4_w16_gmp,6036,0,release_default,200,1.0,0.995326973190151,768,1.99869704246521,1475.201171875,1482.638427734375,0.0,0.0,243382e49d865c0e9edebb5b5e4aa2602ba4d79e3240ad424accdb2653d601e9
single_shape,res4_w16_gmp,6036,0,retention_1,200,1.0,0.9999996794286454,768,1.9965624809265137,1124.431640625,1132.7215576171875,0.0,0.0,067529fcf0cc3571bc1ab4db12552fdfe3be6d5ca1605929ea5a0f36e429fd42
single_shape,res4_w16_gmp,6036,1,release_default,200,0.99609375,0.9963879094859516,768,1.9922020435333252,746.808349609375,898.10400390625,0.0,0.0,797cfa1c27ea3ecf4b46ba3ceedd269b4cb9b86c9c4fb51ee9f6e8fd5b03794a
single_shape,res4_w16_gmp,6036,1,retention_1,200,0.99609375,0.999999851962292,768,1.992061972618103,654.044677734375,786.5732421875,0.0,0.0,ab1b55b1c456e2421f7fc1484d67c65baacc511984a7855975d44249126a018a
single_shape,res4_w16_gmp,6036,2,release_default,200,1.0,0.9970031664485025,768,1.999616026878357,1265.5517578125,1387.104248046875,0.0,0.0,233726168cb7b184943ff7cc7c8fabba7afb031d44577ef6dd2147dc3521e53c
single_shape,res4_w16_gmp,6036,2,retention_1,200,1.0,0.9999999305652842,768,1.9992387294769287,1135.802978515625,1238.956787109375,0.0,0.0,c3d6ef5c0fb5ac6ddcc58922147f1e38ef504b6a87a97eb051e013dc27ff3f98
single_shape,res4_w16_gmp,6036,3,release_default,200,1.0,0.9972103504459454,768,1.9994500875473022,1760.228759765625,1775.669677734375,0.0,0.0,e5018a732dcd732f6c714f8821c0be6b1303c70cd1caff873a023fed93af574e
single_shape,res4_w16_gmp,6036,3,retention_1,200,1.0,0.99999992909843,768,1.998964786529541,1501.158935546875,1513.365966796875,0.0,0.0,6e3c0643472658e62dde2fedfb0e6425df9b9056fd6c9176b5223ad32333ebd4
single_shape,res4_w16_gmp,6037,0,release_default,200,1.0,0.9968522419564978,768,1.999130129814148,1145.0665283203125,1392.428955078125,0.0,0.0,29ca16bdc66c556ada69432a272ebc28bb72facbec970c2ef66fe66ba27b50d5
single_shape,res4_w16_gmp,6037,0,retention_1,200,1.0,0.999999948233534,768,1.9988667964935303,999.7316284179688,1208.6163330078125,0.0,0.0,e886b9b9136dcb5991f88dc6005dcdb74f8006b843335159345bfbc3de9187ff
single_shape,res4_w16_gmp,6037,1,release_default,200,1.0,0.9969915203876416,768,1.998814344406128,987.0252685546875,1006.7216796875,0.0,0.0,807ad5127ca7a1c60ccfb97cb16857f39bb8bf585046086ac3641c65869869bb
single_shape,res4_w16_gmp,6037,1,retention_1,200,1.0,0.9999999268305187,768,1.9981489181518555,889.2355346679688,905.9598388671875,0.0,0.0,f61d0eec94143f3167dbdfaa41938e3f574560d182a5547c6255b4452361d2fe
single_shape,res4_w16_gmp,6037,2,release_default,200,1.0,0.9965385651083467,768,1.9987863302230835,878.87646484375,1179.9488525390625,0.0,0.0,e75102d472b64ef1dd855f779158251435b77e382ed5ea1fe478260198f18586
single_shape,res4_w16_gmp,6037,2,retention_1,200,1.0,0.9999999286028294,768,1.9983628988265991,809.8477783203125,1052.29248046875,0.0,0.0,640fc2b0ee680a53ebf2eb7ba7445dc1446e8e2712ed8c73130d52ea73d41bb3
single_shape,res4_w16_gmp,6037,3,release_default,200,1.0,0.9988865546433401,768,1.9992536306381226,857.3634643554688,960.272705078125,0.0,0.0,aaaa71ed8541be67ab900bdcaeb7e01628d76d8588d8f90359edd18e940b5183
single_shape,res4_w16_gmp,6037,3,retention_1,200,1.0,0.9999999892564948,768,1.9989879131317139,767.9276123046875,857.9552612304688,0.0,0.0,c54d5391952aaa87be2c238e668d335c83e51faaea88c01a3cb8e6f64f041df8
single_shape,res4_w16_gmp,6038,0,release_default,200,1.0,0.9964419731227147,768,1.9955196380615234,1284.502197265625,1435.026123046875,0.0,0.0,03a213ef885f980dafc0a930f7ac3baab06a3f35d4a41df61ad9249174287065
single_shape,res4_w16_gmp,6038,0,retention_1,200,1.0,0.9999998275620415,768,1.993237853050232,1055.570068359375,1172.14013671875,0.0,0.0,9e57cbb5f30b74fe8547683e98ec668db404936377e57cfe32583f2ed41e19b1
single_shape,res4_w16_gmp,6038,1,release_default,200,0.99609375,0.998191696545764,768,1.9928436279296875,1131.8084716796875,1204.8050537109375,0.0,0.0,9f25be882e735cfa2971ed22fdc92394370e49f8370eb9ee1efc3ea7f24a4767
single_shape,res4_w16_gmp,6038,1,retention_1,200,1.0,0.9999999661455583,768,1.994592547416687,1088.9261474609375,1167.75634765625,0.0,0.0,2ba6324c57fb4cbe6f8d5459034bf99ee5c6382a02d47fa5d56b2f7ab0bc836e
single_shape,res4_w16_gmp,6038,2,release_default,200,0.99609375,0.9959121423835173,768,1.994214415550232,1037.913818359375,1121.3642578125,0.0,0.0,453314941e7f92cf1ea9c05640d22218b7657a2eb5d1676596a795090ae0a803
single_shape,res4_w16_gmp,6038,2,retention_1,200,0.99609375,0.9999999287042108,768,1.993510127067566,923.1541748046875,995.8729248046875,0.0,0.0,153a5760c3cf0e45d96c44098934889f8fd51cd8f3b6c74042a43556ff75c703
single_shape,res4_w16_gmp,6038,3,release_default,200,1.0,0.9959839900800556,768,1.9960155487060547,1378.4017333984375,1464.7958984375,0.0,0.0,2d54652337a101bec12ac9bab1f587fc1b397582e8312ba8e3c85552fffa040c
single_shape,res4_w16_gmp,6038,3,retention_1,200,1.0,0.9999999033732107,768,1.9930503368377686,1261.860107421875,1331.610595703125,0.0,0.0,1a060f5c871addf735749847ecd465fcac84a1c5796f814a7a3de48cdd0dd0eb
single_shape,res4_w16_gmp,6039,0,release_default,200,1.0,0.9980464822769914,768,1.9991085529327393,1011.79541015625,1099.0364990234375,0.0,0.0,4bc90898855894ebc771dcce5949897669c943f56f8cecd38303a7b262b73efd
single_shape,res4_w16_gmp,6039,0,retention_1,200,1.0,0.9999999747844335,768,1.9979074001312256,925.0032958984375,1005.018798828125,0.0,0.0,bae382839536b5665e380cc607777aacc46decd2c9ef68ce2167a58eee54eb75
single_shape,res4_w16_gmp,6039,1,release_default,200,1.0,0.9970337171806933,768,1.9991493225097656,1255.841552734375,1298.5599365234375,0.0,0.0,dc745fa06ac3eab7d60990eaebe9ff28e15c5e9ef12836b1ea1fdf31faf69d18
single_shape,res4_w16_gmp,6039,1,retention_1,200,1.0,0.9999999435506106,768,1.9986181259155273,1091.937744140625,1131.6104736328125,0.0,0.0,b9cf747ec7f0b1826d83b494a1572dbe2e2b030b67746298771c06af412249ab
single_shape,res4_w16_gmp,6039,2,release_default,200,1.0,0.9969071308042813,768,1.998119831085205,1646.698974609375,1677.804443359375,0.0,0.0,aa21924850a54954cf961b2974f6f7f312b9de5eb7ff9c0154e3c13a8596448f
single_shape,res4_w16_gmp,6039,2,retention_1,200,1.0,0.99999989563355,768,1.997598648071289,1428.7568359375,1454.705322265625,0.0,0.0,9e838a2ec57f13110b663f94ddc5043b66d2011e95b5db67cdcc94cd91a0624a
single_shape,res4_w16_gmp,6039,3,release_default,200,1.0,0.9973805468458208,768,1.9992773532867432,1863.729248046875,1918.8232421875,0.0,0.0,89a2ea1f2a506ca5cf7c7e23b263c83c12db147c47c8ff5ddd7c83b9bb8a2c30
single_shape,res4_w16_gmp,6039,3,retention_1,200,1.0,0.999999955477296,768,1.9989451169967651,1672.995361328125,1719.537109375,0.0,0.0,d56bef1fb782bcbfe2c12820ff7502ec65ba8b6975e6acd81b638a67e10556bd
single_shape,res4_w16_gmp,6040,0,release_default,200,1.0,0.9949661980169426,768,1.996032476425171,1390.1307373046875,1493.1820068359375,0.0,0.0,16a88181c4a55a0ed89dab062a94b7ad7b48338a2b44e6d46fd5b2e0967f5790
single_shape,res4_w16_gmp,6040,0,retention_1,200,1.0,0.9999999201576001,768,1.993110179901123,1281.699951171875,1380.15576171875,0.0,0.0,971d433f0e629baeda60d12680ae3dba6de11e9a9aa932b1fcc6fb119996021f
single_shape,res4_w16_gmp,6040,1,release_default,200,1.0,0.9958240178845666,768,1.9993224143981934,876.0243530273438,960.9547119140625,0.0,0.0,4051c0aae05e86d3854f0c227c2e7e42acf1f354d748d2f6889099a0f4741633
single_shape,res4_w16_gmp,6040,1,retention_1,200,1.0,0.9999999127184181,768,1.9989984035491943,766.2864990234375,840.7277221679688,0.0,0.0,cf3b3e2f8abe9877b648da9078a80f81d4fe437b30d95bb80d1de070d55f8c0a
single_shape,res4_w16_gmp,6040,2,release_default,200,1.0,0.9977223665253921,768,1.9986881017684937,1009.592041015625,1021.0233154296875,0.0,0.0,a665d432aa811713d6868e67e32fa1f5b4dbb4b70126ff74537a13f4d8fa0ea5
single_shape,res4_w16_gmp,6040,2,retention_1,200,1.0,0.9999999539777208,768,1.9983705282211304,915.5240478515625,925.238525390625,0.0,0.0,9c0081309f74f9fe467b9d811e15fc5b6a3cfb630b73d451438b08560b9597a0
single_shape,res4_w16_gmp,6040,3,release_default,200,1.0,0.9964182740437106,768,1.9994510412216187,973.6044921875,1464.082275390625,0.0,0.0,d2923645060bacf6e9e21b9b741effbf7643e4530336ef602e4e856f431785af
single_shape,res4_w16_gmp,6040,3,retention_1,200,1.0,0.9999999379785889,768,1.999277114868164,895.93310546875,1345.2236328125,0.0,0.0,a0f7a61ddd2be7d1b637391250c9402be90029754e28888b28d051e1afec2a35
single_shape,res4_w16_gmp,6041,0,release_default,200,1.0,0.9969580125626705,768,1.999904990196228,1052.6614990234375,1092.98828125,0.0,0.0,40406dee8ae88dbc34e08f4542f3d831acfaa210485dfed34828b183e99b2ff8
single_shape,res4_w16_gmp,6041,0,retention_1,200,1.0,0.9999999373291953,768,1.9996557235717773,966.84326171875,1001.5868530273438,0.0,0.0,276c7222b7c202cf92ed630b4759ca7e773407cdc54c98b21afcb429da8d07c3
single_shape,res4_w16_gmp,6041,1,release_default,200,1.0,0.9976056066029919,768,1.9993914365768433,928.9793701171875,994.3165893554688,0.0,0.0,5abd94d8de8b86f17ac639419f923a6410971a97eff8999e2780b340e2a5e2eb
single_shape,res4_w16_gmp,6041,1,retention_1,200,1.0,0.9999999811414941,768,1.9995143413543701,821.53759765625,888.9901123046875,0.0,0.0,d837bdbc379c9ea96377e313693da6ec1617e4143c3bc8bcce9cd85822abaf14
single_shape,res4_w16_gmp,6041,2,release_default,200,1.0,0.9971546824221356,768,1.9997752904891968,903.4002685546875,950.8450927734375,0.0,0.0,245675ec8d36768d1becf314ac554e3665ec593f514f49b4f1cc1c1337dbeb78
single_shape,res4_w16_gmp,6041,2,retention_1,200,1.0,0.999999960275463,768,1.9993394613265991,820.4195556640625,864.9017333984375,0.0,0.0,8caeda61b0c1ef0c8c8b5ae0dd678dd14f072f7f6ba613dcf1ee7a0e1be36d7d
single_shape,res4_w16_gmp,6041,3,release_default,200,1.0,0.9984203248168584,768,1.993904948234558,1562.24609375,1585.776123046875,0.0,0.0,22418467187dbc81854f73536337defcd0b95c0f2b2acf9c90fac076d7b1f177
single_shape,res4_w16_gmp,6041,3,retention_1,200,1.0,0.9999999863181263,768,1.9929689168930054,1417.8358154296875,1437.911865234375,0.0,0.0,78cb4a26b90473175181775cce1bea2f9777e96d6924f577ed10cd48bceaeb89
single_shape,res4_w16_gmp,6042,0,release_default,200,1.0,0.9974092786622919,768,1.9985864162445068,1538.396484375,1579.89990234375,0.0,0.0,5ada8bb7c3c33e49c1e90f526539a914c6c58efd74fd7c071c4c23d1fcd651ea
single_shape,res4_w16_gmp,6042,0,retention_1,200,1.0,0.9999999369018321,768,1.9986903667449951,1356.821044921875,1391.8095703125,0.0,0.0,13db7a9f13a6b92d267c235518d98125cc4cfb4664ee9c0836dc2f618d234173
single_shape,res4_w16_gmp,6042,1,release_default,200,1.0,0.9975632199698542,768,1.9991178512573242,934.4757080078125,1001.1410522460938,0.0,0.0,4e091ac41fe91bf24fa7fbbfc55630c1216653a1635f529469c2f0973a0422e0
single_shape,res4_w16_gmp,6042,1,retention_1,200,1.0,0.9999999574716243,768,1.999113917350769,823.7411499023438,884.7689819335938,0.0,0.0,e99a7a9846f881dac730f4122ef53836681ce538700a9b6d2210f0a1c545a5e4
single_shape,res4_w16_gmp,6042,2,release_default,200,1.0,0.9968393025125157,768,1.9991843700408936,2058.31298828125,2091.883544921875,0.0,0.0,0d9aea5c55aef14b8747bacfae24e536d0b3c88d4536301066892a5fbd87497b
single_shape,res4_w16_gmp,6042,2,retention_1,200,1.0,0.9999999256661639,768,1.9976422786712646,1834.156494140625,1866.1639404296875,0.0,0.0,537922f72588b7eff4dc3fbcf901b81f21280d00031f05c5525754001b83495a
single_shape,res4_w16_gmp,6042,3,release_default,200,0.99609375,0.9966565047422504,768,1.9865717887878418,1316.4814453125,1464.8304443359375,0.0,0.0,3c45c914ed76103e98b193299d1ac42972e9fabadf85c9d08b985a59fffac1a4
single_shape,res4_w16_gmp,6042,3,retention_1,200,0.99609375,0.9999998415900335,768,1.985224962234497,1169.6822509765625,1294.3094482421875,0.0,0.0,d8ccb1bd0d2c2ab67f5f888617f25f38e3992663c4548eb48d6b480054b77097
single_shape,res4_w16_gmp,6043,0,release_default,200,1.0,0.9961766624763984,768,1.9997198581695557,1797.65234375,1867.24169921875,0.0,0.0,b21781f054e8610af32e3fc5eb7880b97c2a920a9bbf0dd337ffc63ea92347b6
single_shape,res4_w16_gmp,6043,0,retention_1,200,1.0,0.9999998544527279,768,1.9993847608566284,1499.9876708984375,1554.877685546875,0.0,0.0,90fcf0fc12541bacf130032c6f38da080197b0ea97747d7b95a7124223d691ca
single_shape,res4_w16_gmp,6043,1,release_default,200,1.0,0.9968745938236966,768,1.9997260570526123,962.5755615234375,1070.211181640625,0.0,0.0,ce914667d6bc558301ac3555a2e6bfb5e008d874c2b95d9d7bf738cf4adc1ac7
single_shape,res4_w16_gmp,6043,1,retention_1,200,1.0,0.9999999837120718,768,1.9998385906219482,964.9020385742188,1096.106201171875,0.0,0.0,baad4afa57131521192259870ba87a2f496302a6ed0e166e954759f0c6fc209f
single_shape,res4_w16_gmp,6043,2,release_default,200,1.0,0.9969818664762526,768,1.9998502731323242,827.7254638671875,872.90576171875,0.0,0.0,eb5fef7cb5b631aac55422d6262e171bf1a4942f8c001786821aae9650732b65
single_shape,res4_w16_gmp,6043,2,retention_1,200,1.0,0.9999999542964308,768,1.9998081922531128,769.79541015625,807.66162109375,0.0,0.0,6f7461d2068063fc97ef274185f6cbe51b5d33927a5247106366509760f788df
single_shape,res4_w16_gmp,6043,3,release_default,200,1.0,0.9976764697760341,768,1.9942190647125244,1003.4159545898438,1053.8837890625,0.0,0.0,66668579339556e715441bd33939266334c65c294bb8c72e462b81e60321176d
single_shape,res4_w16_gmp,6043,3,retention_1,200,1.0,0.9999999458229966,768,1.996042251586914,937.7785034179688,987.9090576171875,0.0,0.0,b7f640e6cfa719fe1a15c4226bca9ec05471b73c3085a98eb5505768f55539b5
single_shape,res4_w16_gmp,6044,0,release_default,200,0.99609375,0.9967845303446377,768,1.9939343929290771,1722.3193359375,1781.3411865234375,0.0,0.0,783acc4b1d75b076e66a9597d409d0c66fb1560352e7dccf19e16193759e419d
single_shape,res4_w16_gmp,6044,0,retention_1,200,0.99609375,0.9999999659133729,768,1.9934873580932617,1501.5072021484375,1550.0234375,0.0,0.0,74d99c004caa43d00c9b87051e8ece36ea7899fbf680ff50338d2cf8da1a5aec
single_shape,res4_w16_gmp,6044,1,release_default,200,0.99609375,0.9986635865371225,768,1.9925987720489502,1331.65966796875,1359.2464599609375,0.0,0.0,9ca1bdb5f4737e8348dc6c786036fdce85ffd991b2b3574db2d96023a5c96091
single_shape,res4_w16_gmp,6044,1,retention_1,200,0.99609375,0.9999999946027416,768,1.9920148849487305,1182.708251953125,1204.51220703125,0.0,0.0,410b8d1e1a2e6a3240bc55a2d751710378778173d28bf6c1180e4aa13f0e75fa
single_shape,res4_w16_gmp,6044,2,release_default,200,1.0,0.995895390092739,768,1.9990005493164062,1361.23974609375,1430.6795654296875,0.0,0.0,d3b5ef1fa853a7b33635e84f2a42e00ac4458bc0196f473650c0c82984b37f3c
single_shape,res4_w16_gmp,6044,2,retention_1,200,1.0,0.9999999304883729,768,1.9983934164047241,1231.241943359375,1285.5677490234375,0.0,0.0,c50c408d9e9909ac35558ce3704ad18f60227c06d80db2a500d2b2fee57a8171
single_shape,res4_w16_gmp,6044,3,release_default,200,0.99609375,0.9978280151377038,768,1.9918721914291382,1145.06884765625,1152.5550537109375,0.0,0.0,5d791e51b7b948e160f0436e015efc13870cd4d56d22c3bdeb63d81f7102899a
single_shape,res4_w16_gmp,6044,3,retention_1,200,0.99609375,0.999999975027349,768,1.9910590648651123,1123.094970703125,1129.86328125,0.0,0.0,03bd1ef13463d1c69652d5b2e6c0808d2a457ac37920698b4331f38b136002ff
single_shape,res4_w16_gmp,6045,0,release_default,200,0.99609375,0.9978619556300696,768,1.9930791854858398,1324.8450927734375,1476.73974609375,0.0,0.0,ecf35d21aea6372b1e86993ae81bc168b84ff7221d7658e2347cc4d137fef656
single_shape,res4_w16_gmp,6045,0,retention_1,200,1.0,0.9999999760305286,768,1.9934935569763184,1197.074462890625,1315.93896484375,0.0,0.0,65f2e7e9d218cbb011e87968526acff2388db266982342055a1aa09fc0ac7d03
single_shape,res4_w16_gmp,6045,1,release_default,200,1.0,0.9969256582324684,768,1.9998910427093506,1260.0609130859375,1387.0135498046875,0.0,0.0,d41cab247fbe173efb9df2c9230046fd39b2fb4671b9bb1ed1863119a178a61c
single_shape,res4_w16_gmp,6045,1,retention_1,200,1.0,0.9999998961595806,768,1.999669075012207,1143.8040771484375,1255.3018798828125,0.0,0.0,25c80dec0e5d2d65cf4289192a8dc2a76aa634cb91b0035a45730094b64d3cb5
single_shape,res4_w16_gmp,6045,2,release_default,200,1.0,0.9951942855152228,768,1.999794363975525,1860.8636474609375,2005.6800537109375,0.0,0.0,018838a4d89841033cdd96e87b10e311fc7c5c7483be1e0a887a395845d173a2
single_shape,res4_w16_gmp,6045,2,retention_1,200,1.0,0.9999999253673479,768,1.999619722366333,1669.1361083984375,1784.055419921875,0.0,0.0,accc03958601aed475fe1e4dfac8b2b66bc4bd31e92d79a9b32ba0173639fa66
single_shape,res4_w16_gmp,6045,3,release_default,200,1.0,0.9986119865677849,768,1.9998782873153687,1359.5302734375,1901.650146484375,0.0,0.0,92345b63f5b13b7decc23c68f2659088d5a9b4bd3567f49c8c1d8ae58901311c
single_shape,res4_w16_gmp,6045,3,retention_1,200,1.0,0.9999999866522551,768,1.9998164176940918,1229.893310546875,1717.30078125,0.0,0.0,233b3760361b1acd8b082f4d74b66a1a4e8dffab6d910438f3c11d0b6b77c5a6
single_shape,res4_w16_gmp,6046,0,release_default,200,1.0,0.9975214677944257,768,1.9995362758636475,996.9266967773438,1453.1312255859375,0.0,0.0,2441aa2c600f09afd7d4689dd3332670b5194cc7527def20e6cc3a7d10443ec1
single_shape,res4_w16_gmp,6046,0,retention_1,200,1.0,0.999999971559494,768,1.9993261098861694,934.0856323242188,1349.039794921875,0.0,0.0,fbe4f2b62ea0ead791b07ef2e9a74a4dbbeeea8c500712e99313860df0e83d95
single_shape,res4_w16_gmp,6046,1,release_default,200,1.0,0.9961050043940266,768,1.9996230602264404,1099.673095703125,1302.421142578125,0.0,0.0,edfe5645acb718f4702c94fe2cf0beea8f62083aec06be264a51257963ea7b5a
single_shape,res4_w16_gmp,6046,1,retention_1,200,1.0,0.9999999087194094,768,1.9994310140609741,1048.7958984375,1229.8056640625,0.0,0.0,330c8ce9f5766041c4f9091d3958ea2d225fd8b9d8f1c285a68531170c544cfc
single_shape,res4_w16_gmp,6046,2,release_default,200,1.0,0.9971612495383116,768,1.9996685981750488,1572.8079833984375,1655.059326171875,0.0,0.0,0149ef12f6f361cea65c32db3bfe267ac851653c7ba86095da8567f320804587
single_shape,res4_w16_gmp,6046,2,retention_1,200,1.0,0.9999999420754927,768,1.9995888471603394,1374.8587646484375,1450.389404296875,0.0,0.0,9cafec9a75f17cdef1bc932058160313f46a7c11a36081a0c2d67ef0ceca2760
single_shape,res4_w16_gmp,6046,3,release_default,200,1.0,0.9967807019576427,768,1.9996904134750366,728.5718994140625,781.9591674804688,0.0,0.0,4e8df642884a825dd5e0a86f93f49db8d126f397234dd2527ebbceb58ac07086
single_shape,res4_w16_gmp,6046,3,retention_1,200,1.0,0.9999999323348044,768,1.9994382858276367,680.450927734375,730.3199462890625,0.0,0.0,610c02ca0ea82afe34edcadd8354001c19d2f70677cbe156250110f55483093d
single_shape,res4_w16_gmp,6047,0,release_default,200,1.0,0.9985169383609644,768,1.9976171255111694,1004.1437377929688,1753.5238037109375,0.0,0.0,3d505a41eeb01d62e88db0643a8129414ece72e33f2bdd10715f86ea5ea43de9
single_shape,res4_w16_gmp,6047,0,retention_1,200,1.0,0.9999999617678361,768,1.9970512390136719,930.1756591796875,1588.1209716796875,0.0,0.0,1b98d7aa9300a6e1f56ce88eccaca6f9f04c2a116025b3311bb827762e5c0635
single_shape,res4_w16_gmp,6047,1,release_default,200,1.0,0.9981007602022397,768,1.9991743564605713,1203.858642578125,1436.2113037109375,0.0,0.0,4f14805587dc5c2ef9d09bb543836092fc7133deae19c912fbdc65084bf1de0e
single_shape,res4_w16_gmp,6047,1,retention_1,200,1.0,0.999999964624187,768,1.9986194372177124,1084.858154296875,1289.0867919921875,0.0,0.0,4d837d3c6c0b1133b50991cf4c249335d7fe7335cfd316853a1d7a909ed7a9c2
single_shape,res4_w16_gmp,6047,2,release_default,200,0.9921875,0.9932804749852633,768,1.985154151916504,1142.3837890625,1181.2147216796875,0.0,0.0,3c9963d80a1a215e78ee6b70c10ecc6fa025499b5ff1de36a4d8352b63dfb15b
single_shape,res4_w16_gmp,6047,2,retention_1,200,0.99609375,0.9999991205180541,768,1.9822125434875488,966.2282104492188,998.72900390625,0.0,0.0,b06a10b0714df1b5109f82a22139634056aefa0d05a177474bdf68ff93bb0c18
single_shape,res4_w16_gmp,6047,3,release_default,200,1.0,0.998451985292597,768,1.9948171377182007,1143.877685546875,1308.0052490234375,0.0,0.0,39ee88b14bd19dadb00d2f45f9c987f7351efdc2b7df4e84852ee8087745734b
single_shape,res4_w16_gmp,6047,3,retention_1,200,1.0,0.9999999805938601,768,1.994058609008789,1044.64111328125,1193.1807861328125,0.0,0.0,3e2d64468c8af79a293640200f273816eca0f8582d51a056130cd97815321d13
single_shape,res4_w16_gmp,6048,0,release_default,200,1.0,0.9958694166455753,768,1.9990257024765015,1093.6019287109375,1160.3603515625,0.0,0.0,ac81ec13c2dd2bbdb6d984eceb42e1d623380961181ed1fdfba588d461469e59
single_shape,res4_w16_gmp,6048,0,retention_1,200,1.0,0.9999998751087912,768,1.9985383749008179,901.2967529296875,958.0148315429688,0.0,0.0,f293ebba6dbeb3dcbedef1bf59bf12bfcb767b14ab73d3888c21647f8eea736d
single_shape,res4_w16_gmp,6048,1,release_default,200,0.99609375,0.9973385677735992,768,1.9905145168304443,1142.27587890625,1212.6900634765625,0.0,0.0,419a6b17231c6c2caa6d5c9bce64a446f4d6fd29f23d8dbfe0fa849302b23da7
single_shape,res4_w16_gmp,6048,1,retention_1,200,0.99609375,0.9999999499687435,768,1.99027419090271,998.51708984375,1063.356689453125,0.0,0.0,0287eb3f88337747cd68ca0761150fc54093f59dcb505e395d1e097d1c7f54b2
single_shape,res4_w16_gmp,6048,2,release_default,200,0.99609375,0.9979662160971197,768,1.9852192401885986,1240.5225830078125,1319.403564453125,0.0,0.0,c79138eeea4aa3d98f1f6c8ec543f8837cb61b9a368664ef147f3e2f91ec4fac
single_shape,res4_w16_gmp,6048,2,retention_1,200,0.99609375,0.9999999357783362,768,1.98346745967865,1067.6474609375,1133.814453125,0.0,0.0,394ff5f117f1c003eeda4fbb1ea93293436fdc44c330db4bbbfcf1df95e58025
single_shape,res4_w16_gmp,6048,3,release_default,200,1.0,0.9966349150505087,768,1.9929778575897217,1218.80859375,1325.5762939453125,0.0,0.0,a24db2ba3d0cf2361ac2689dd8cea4190d6402407eda6273cfcae5c60bf85f0e
single_shape,res4_w16_gmp,6048,3,retention_1,200,0.99609375,0.9999999389244396,768,1.9916447401046753,1068.952880859375,1164.52392578125,0.0,0.0,8046001e39a372d7d3633b4cd1420a85afc043d0905ebc203b0560845a4ed20e
single_shape,res4_w16_gmp,6049,0,release_default,200,1.0,0.9965178613083768,768,1.9989774227142334,994.7614135742188,1115.03515625,0.0,0.0,68c1fff95323e1258a12a585234cbbbf87ba203851321354887d9410350103e4
single_shape,res4_w16_gmp,6049,0,retention_1,200,1.0,0.9999999453853379,768,1.998818278312683,887.52734375,994.0611572265625,0.0,0.0,b0a38cb2e6a5ef4fb479aadc85e7f57aa45822c9169f08631645ee4560fb2278
