task,architecture,metric,k,n,mean,sd,ci_low,ci_high
two_concepts,bn2_w16_gmp,centered_logit_fidelity,8,100,0.03475025344821764,0.07828792839422288,0.019216229985777575,0.050284276910657705
two_concepts,bn2_w16_gmp,centered_logit_fidelity,9,100,0.02047419145486722,0.0682153680726722,0.006938782486016915,0.03400960042371752
two_concepts,bn2_w16_gmp,centered_logit_fidelity,10,100,0.010616539634338125,0.06401224087709657,-0.0020848777113986767,0.023317956980074925
two_concepts,bn2_w16_gmp,centered_logit_fidelity,11,100,0.01616823880467783,0.05591182655680967,0.005074119399859692,0.027262358209495966
two_concepts,bn2_w16_gmp,centered_logit_fidelity,12,100,0.03515507679744699,0.0540594774114885,0.02442850365006914,0.04588164994482484
two_concepts,bn2_w16_gmp,centered_logit_fidelity,13,100,0.028776674322053653,0.04050009274543044,0.020740577265423138,0.03681277137868417
two_concepts,bn2_w16_gmp,centered_logit_fidelity,14,100,0.019460282113697366,0.031092829445715762,0.013290790187799915,0.025629774039594818
two_concepts,bn2_w16_gmp,centered_logit_fidelity,15,100,0.03697809868482511,0.02821657813558499,0.031379317419586064,0.04257687995006415
two_concepts,bn2_w16_gmp,centered_logit_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,bn2_w16_gmp,cf_accuracy,1,100,-0.015498046875,0.019918240846391568,-0.019450257988319113,-0.011545835761680886
two_concepts,bn2_w16_gmp,cf_accuracy,2,100,-0.06572265625,0.05269147538685098,-0.07617778811666881,-0.05526752438333118
two_concepts,bn2_w16_gmp,cf_accuracy,3,100,-0.1099169921875,0.07810310735193589,-0.1254143431454285,-0.09441964122957151
two_concepts,bn2_w16_gmp,cf_accuracy,4,100,-0.124931640625,0.07307664306593843,-0.1394316320186465,-0.1104316492313535
two_concepts,bn2_w16_gmp,cf_accuracy,5,100,-0.09962890625,0.08516048067026426,-0.11652659318511857,-0.08273121931488142
two_concepts,bn2_w16_gmp,cf_accuracy,6,100,-0.0757763671875,0.08205419574534163,-0.09205769980216968,-0.059495034572830306
two_concepts,bn2_w16_gmp,cf_accuracy,7,100,-0.03861328125,0.08103818634707173,-0.054693015557567864,-0.02253354694243213
two_concepts,bn2_w16_gmp,cf_accuracy,8,100,-0.0182177734375,0.0830876078406524,-0.0347041574319187,-0.0017313894430813007
two_concepts,bn2_w16_gmp,cf_accuracy,9,100,-0.004521484375,0.07724292115678692,-0.019848155729934973,0.010805186979934975
two_concepts,bn2_w16_gmp,cf_accuracy,10,100,0.0138720703125,0.08138583358280814,-0.0022766447488999,0.0300207853738999
two_concepts,bn2_w16_gmp,cf_accuracy,11,100,0.0391259765625,0.08671132190496669,0.021920569080669843,0.05633138404433015
two_concepts,bn2_w16_gmp,cf_accuracy,12,100,0.0614404296875,0.07633487376770913,0.04629393463479022,0.07658692474020978
two_concepts,bn2_w16_gmp,cf_accuracy,13,100,0.0697509765625,0.06526939464105504,0.05680011263584349,0.0827018404891565
two_concepts,bn2_w16_gmp,cf_accuracy,14,100,0.0502001953125,0.04682095658591518,0.04090990173777354,0.05949048888722646
two_concepts,bn2_w16_gmp,cf_accuracy,15,100,0.0640087890625,0.03968813072315678,0.05613380288673346,0.07188377523826654
two_concepts,bn2_w16_gmp,cf_accuracy,16,100,0.0109375,0.02871603023143352,0.005239616603252157,0.01663538339674784
two_concepts,bn2_w16_gmp,prob_error_reduction,1,100,-0.05259704634547233,0.05060463069933976,-0.06263810295171236,-0.042555989739232296
two_concepts,bn2_w16_gmp,prob_error_reduction,2,100,-0.17832506369799375,0.11286488450289733,-0.20071990540494294,-0.15593022199104456
two_concepts,bn2_w16_gmp,prob_error_reduction,3,100,-0.24596322946250437,0.15606647876586846,-0.2769302047366682,-0.2149962541883406
two_concepts,bn2_w16_gmp,prob_error_reduction,4,100,-0.2312189975939691,0.14690202893723664,-0.2603675471979394,-0.20207044798999876
two_concepts,bn2_w16_gmp,prob_error_reduction,5,100,-0.16252332808449865,0.17411437681012726,-0.1970713978826546,-0.1279752582863427
two_concepts,bn2_w16_gmp,prob_error_reduction,6,100,-0.09749351480975747,0.1622477930086155,-0.12968699693427538,-0.06530003268523957
two_concepts,bn2_w16_gmp,prob_error_reduction,7,100,-0.01916472665965557,0.1531116162875399,-0.04954539311190873,0.011215939792597593
two_concepts,bn2_w16_gmp,prob_error_reduction,8,100,0.025718171251937746,0.15339317934618046,-0.004718363419704934,0.05615470592358043
two_concepts,bn2_w16_gmp,prob_error_reduction,9,100,0.05129184623248875,0.14046178205397475,0.0234211813323354,0.07916251113264211
two_concepts,bn2_w16_gmp,prob_error_reduction,10,100,0.07217694868333638,0.14555639099503645,0.04329540284092719,0.10105849452574556
two_concepts,bn2_w16_gmp,prob_error_reduction,11,100,0.11306354800239206,0.1514570898242808,0.08301117549566359,0.14311592050912053
two_concepts,bn2_w16_gmp,prob_error_reduction,12,100,0.15716420739889145,0.13865914931384896,0.12965122394278233,0.18467719085500056
two_concepts,bn2_w16_gmp,prob_error_reduction,13,100,0.16952449776697903,0.12676856478265933,0.14437086424997567,0.1946781312839824
two_concepts,bn2_w16_gmp,prob_error_reduction,14,100,0.1390099578918307,0.10281639228244994,0.1186089550450511,0.15941096073861033
two_concepts,bn2_w16_gmp,prob_error_reduction,15,100,0.16360622404208697,0.10037561338910701,0.1436895246808319,0.18352292340334203
two_concepts,bn2_w16_gmp,prob_error_reduction,16,100,0.08356785671785474,0.09661966449285234,0.06439641910352376,0.10273929433218573
two_concepts,bn2_w16_gmp,prob_fidelity,1,100,-0.030438714904327077,0.025811286712997174,-0.0355602341681457,-0.025317195640508453
two_concepts,bn2_w16_gmp,prob_fidelity,2,100,-0.09946998471390059,0.05899278038984846,-0.1111754322009758,-0.08776453722682538
two_concepts,bn2_w16_gmp,prob_fidelity,3,100,-0.13824689431695744,0.07954139176108133,-0.15402963210546883,-0.12246415652844607
two_concepts,bn2_w16_gmp,prob_fidelity,4,100,-0.13496609840005827,0.07192679985092172,-0.1492379359538145,-0.12069426084630204
two_concepts,bn2_w16_gmp,prob_fidelity,5,100,-0.10155950257336048,0.08253883751164998,-0.11793699862884575,-0.0851820065178752
two_concepts,bn2_w16_gmp,prob_fidelity,6,100,-0.07132422176383912,0.07461792686348913,-0.08613003730131619,-0.05651840622636206
two_concepts,bn2_w16_gmp,prob_fidelity,7,100,-0.03331197761160126,0.07259675668847937,-0.0477167491367488,-0.018907206086453722
two_concepts,bn2_w16_gmp,prob_fidelity,8,100,-0.013136952841606854,0.07351449107426353,-0.02772382277928706,0.0014499170960733509
two_concepts,bn2_w16_gmp,prob_fidelity,9,100,-0.0022663774517743367,0.06816762712030996,-0.015792313579928437,0.011259558676379764
two_concepts,bn2_w16_gmp,prob_fidelity,10,100,0.006236842020270028,0.07110159715955648,-0.007871257416616035,0.02034494145715609
two_concepts,bn2_w16_gmp,prob_fidelity,11,100,0.024950262389257603,0.07327737090566867,0.010410442237386292,0.039490082541128915
two_concepts,bn2_w16_gmp,prob_fidelity,12,100,0.04475082352782542,0.06520997333223755,0.03181175007799302,0.05768989697765781
two_concepts,bn2_w16_gmp,prob_fidelity,13,100,0.04953179998575326,0.05320975336035934,0.03897383052501753,0.060089769446488986
two_concepts,bn2_w16_gmp,prob_fidelity,14,100,0.03124566225138932,0.03469532685372182,0.024361356682990692,0.03812996781978795
two_concepts,bn2_w16_gmp,prob_fidelity,15,100,0.043398369296021075,0.027327507754789312,0.037975998882854856,0.048820739709187294
two_concepts,bn2_w16_gmp,prob_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,1,100,21.15568848133087,16.782630085690354,17.82565057050777,24.48572639215397
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,2,100,30.109419407844545,24.098196236838273,25.327814460265493,34.891024355423596
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,3,100,41.608702173233034,28.58065074054522,35.937681004556964,47.279723341909104
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,4,100,47.25869399368763,25.968550065118468,42.10597026895476,52.411417718420495
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,5,100,65.46361583828926,30.71134505586987,59.36981869170159,71.55741298487693
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,6,100,81.4744060587883,27.52434622235583,76.0129786232151,86.9358334943615
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,7,100,91.34467990994453,26.781007100765148,86.03074708295509,96.65861273693397
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,8,100,95.9009425932169,25.25667846224863,90.88946963866077,100.91241554777302
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,9,100,96.572686226964,25.969209026715482,91.41983174995401,101.72554070397398
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,10,100,98.35240895748139,24.697880649358325,93.45181361220989,103.25300430275288
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,11,100,105.82998725056649,24.50113717136021,100.96843007971079,110.6915444214222
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,12,100,116.74810095652938,25.0604055367152,111.77557280857134,121.72062910448743
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,13,100,120.9717908423394,24.94440027842078,116.02228065437946,125.92130103029935
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,14,100,123.83513335213065,25.80618002770736,118.71462736546388,128.95563933879743
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,15,100,132.85600093390792,27.788841732429127,127.34209185086412,138.3699100169517
two_concepts,bn2_w16_gmp,raw_logit_error_reduction,16,100,128.73293417930603,28.8855090239361,123.00142251325639,134.46444584535567
two_concepts,bn2_w16_gmp,raw_logit_fidelity,1,100,-0.013445334641483649,0.049442628323837466,-0.023255824766598154,-0.0036348445163691453
two_concepts,bn2_w16_gmp,raw_logit_fidelity,2,100,-0.04822859457981155,0.06876081490489602,-0.061872232033730615,-0.03458495712589249
two_concepts,bn2_w16_gmp,raw_logit_fidelity,3,100,-0.051585090583698145,0.07662650019303552,-0.06678945064607424,-0.036380730521322055
two_concepts,bn2_w16_gmp,raw_logit_fidelity,4,100,-0.06429031717576084,0.06425270306358631,-0.07703944743616248,-0.05154118691535919
two_concepts,bn2_w16_gmp,raw_logit_fidelity,5,100,-0.017310409810208646,0.08723165974987718,-0.03461906360928113,-1.7560111361600295e-06
two_concepts,bn2_w16_gmp,raw_logit_fidelity,6,100,0.023180246913189272,0.08506737907047016,0.006301033355323827,0.040059460471054714
two_concepts,bn2_w16_gmp,raw_logit_fidelity,7,100,0.03868268819410214,0.08425841075636757,0.02196399150045055,0.05540138488775372
two_concepts,bn2_w16_gmp,raw_logit_fidelity,8,100,0.037049611273048816,0.08094163760696327,0.0209890343301587,0.053110188215938936
two_concepts,bn2_w16_gmp,raw_logit_fidelity,9,100,0.02129962733818913,0.07003383639559478,0.007403394802112237,0.035195859874266024
two_concepts,bn2_w16_gmp,raw_logit_fidelity,10,100,0.010935725825453869,0.06602803675311945,-0.0021656691550971906,0.024037120806004928
two_concepts,bn2_w16_gmp,raw_logit_fidelity,11,100,0.01606220372770711,0.0564301372318966,0.004865240240119405,0.027259167215294818
two_concepts,bn2_w16_gmp,raw_logit_fidelity,12,100,0.03611939057661899,0.05576442250654378,0.02505451933332786,0.04718426181991012
two_concepts,bn2_w16_gmp,raw_logit_fidelity,13,100,0.029193378522231833,0.04073875231731758,0.021109926228781637,0.03727683081568203
two_concepts,bn2_w16_gmp,raw_logit_fidelity,14,100,0.019611210124955272,0.03133378273453302,0.01339390783903665,0.025828512410873895
two_concepts,bn2_w16_gmp,raw_logit_fidelity,15,100,0.03765898368767964,0.028691436763823696,0.031965980168464775,0.04335198720689451
two_concepts,bn2_w16_gmp,raw_logit_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gap,agreement,1,100,-0.00560546875,0.012442678938689325,-0.008074366197329465,-0.0031365713026705352
two_concepts,bn4_w16_gap,agreement,2,100,-0.0300390625,0.04777507745676342,-0.039518674355306406,-0.020559450644693597
two_concepts,bn4_w16_gap,agreement,3,100,-0.0457275390625,0.056681443895383134,-0.05697436724426137,-0.03448071088073863
two_concepts,bn4_w16_gap,agreement,4,100,-0.022958984375,0.06912011528799536,-0.03667391482000479,-0.009244053929995215
two_concepts,bn4_w16_gap,agreement,5,100,-0.005400390625,0.08659818715946428,-0.022583349718846225,0.011782568468846222
two_concepts,bn4_w16_gap,agreement,6,100,0.0014111328125,0.08881375520769448,-0.016211443049215384,0.019033708674215385
two_concepts,bn4_w16_gap,agreement,7,100,0.023671875,0.08334976034381059,0.007133474261514571,0.04021027573848543
two_concepts,bn4_w16_gap,agreement,8,100,0.0283154296875,0.08303816844001477,0.011838855542763444,0.044792003832236554
two_concepts,bn4_w16_gap,agreement,9,100,0.0471337890625,0.08130810178504404,0.03100049767618018,0.06326708044881982
two_concepts,bn4_w16_gap,agreement,10,100,0.0313427734375,0.08027857872487827,0.015413761761983183,0.047271785113016815
two_concepts,bn4_w16_gap,agreement,11,100,0.0352392578125,0.07256636111314246,0.020840517428936136,0.04963799819606386
two_concepts,bn4_w16_gap,agreement,12,100,0.07685546875,0.05990463815337536,0.06496908889974222,0.08874184860025779
two_concepts,bn4_w16_gap,agreement,13,100,0.1028564453125,0.06415104785906312,0.09012748565010155,0.11558540497489846
two_concepts,bn4_w16_gap,agreement,14,100,0.0967919921875,0.04609184476718807,0.08764637021580557,0.10593761415919442
two_concepts,bn4_w16_gap,agreement,15,100,0.016689453125,0.019039538711096718,0.012911595578905609,0.02046731067109439
two_concepts,bn4_w16_gap,agreement,16,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gap,centered_logit_error_reduction,1,100,18.843647212982177,12.306352275646738,16.401799933228943,21.28549449273541
two_concepts,bn4_w16_gap,centered_logit_error_reduction,2,100,23.488910064697265,16.986283687167656,20.118462861043877,26.859357268350653
two_concepts,bn4_w16_gap,centered_logit_error_reduction,3,100,35.34444467544556,24.01295242004646,30.579753950496134,40.10913540039498
two_concepts,bn4_w16_gap,centered_logit_error_reduction,4,100,68.77560188293457,37.46563897908333,61.34160628650317,76.20959747936597
two_concepts,bn4_w16_gap,centered_logit_error_reduction,5,100,52.69911001205444,39.72453745111029,44.816899951612186,60.581320072496695
two_concepts,bn4_w16_gap,centered_logit_error_reduction,6,100,39.44625736236572,45.65215947113938,30.387878492449605,48.50463623228184
two_concepts,bn4_w16_gap,centered_logit_error_reduction,7,100,35.826448154449466,34.921924873657254,28.897180622815657,42.75571568608327
two_concepts,bn4_w16_gap,centered_logit_error_reduction,8,100,24.985369906425476,27.29980248035053,19.568496820778233,30.40224299207272
two_concepts,bn4_w16_gap,centered_logit_error_reduction,9,100,23.939714479446412,27.396177869211193,18.50371842576986,29.375710533122962
two_concepts,bn4_w16_gap,centered_logit_error_reduction,10,100,18.656484775543213,25.27859376240178,13.640663349980784,23.67230620110564
two_concepts,bn4_w16_gap,centered_logit_error_reduction,11,100,21.99778613090515,19.50324841441831,18.12791851941618,25.867653742394122
two_concepts,bn4_w16_gap,centered_logit_error_reduction,12,100,31.59885881662369,19.933321064000054,27.643655460963338,35.55406217228404
two_concepts,bn4_w16_gap,centered_logit_error_reduction,13,100,24.194324989318847,12.919591643721414,21.63079771461422,26.757852264023473
two_concepts,bn4_w16_gap,centered_logit_error_reduction,14,100,18.57519300699234,6.18032915316794,17.348881619782386,19.801504394202293
two_concepts,bn4_w16_gap,centered_logit_error_reduction,15,100,10.650904715955257,4.296412212374432,9.798403321675632,11.50340611023488
two_concepts,bn4_w16_gap,centered_logit_error_reduction,16,100,8.259360847473145,3.8379843603985813,7.497821484690503,9.020900210255787
two_concepts,bn4_w16_gap,centered_logit_fidelity,1,100,0.1108200728700848,0.07342125183818834,0.09625170361968192,0.12538844212048766
two_concepts,bn4_w16_gap,centered_logit_fidelity,2,100,0.13629322717102657,0.10003127456302667,0.1164448521033513,0.15614160223870183
two_concepts,bn4_w16_gap,centered_logit_fidelity,3,100,0.2065228723593782,0.14357507134259098,0.17803446332105838,0.235011281397698
two_concepts,bn4_w16_gap,centered_logit_fidelity,4,100,0.4055131191792001,0.2217748347431346,0.3615081805259397,0.44951805783246046
two_concepts,bn4_w16_gap,centered_logit_fidelity,5,100,0.30446294128250684,0.2346332528143042,0.25790661351850647,0.3510192690465072
two_concepts,bn4_w16_gap,centered_logit_fidelity,6,100,0.22304899427772032,0.26273198969042943,0.17091726751094255,0.2751807210444981
two_concepts,bn4_w16_gap,centered_logit_fidelity,7,100,0.19752584521249006,0.20171299673607193,0.1575016104645891,0.23755007996039101
two_concepts,bn4_w16_gap,centered_logit_fidelity,8,100,0.1306052995416132,0.1592008200426809,0.0990164029580986,0.1621941961251278
two_concepts,bn4_w16_gap,centered_logit_fidelity,9,100,0.12210692230833642,0.15754464945308091,0.09084664590068213,0.1533671987159907
two_concepts,bn4_w16_gap,centered_logit_fidelity,10,100,0.08526097729646395,0.14916224906790432,0.05566395098273485,0.11485800361019305
two_concepts,bn4_w16_gap,centered_logit_fidelity,11,100,0.10129139741873189,0.11171983327591031,0.07912375871728494,0.12345903612017883
two_concepts,bn4_w16_gap,centered_logit_fidelity,12,100,0.1535240805359372,0.1167082512392127,0.13036663148605196,0.17668152958582242
two_concepts,bn4_w16_gap,centered_logit_fidelity,13,100,0.10525572038553273,0.07354504383282481,0.09066278811770702,0.11984865265335844
two_concepts,bn4_w16_gap,centered_logit_fidelity,14,100,0.06804926703024243,0.03190334682304823,0.061718950872379136,0.07437958318810572
two_concepts,bn4_w16_gap,centered_logit_fidelity,15,100,0.01604156760122072,0.01268793557970141,0.013524005915432721,0.018559129287008716
two_concepts,bn4_w16_gap,centered_logit_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gap,cf_accuracy,1,100,-0.004443359375,0.01014149504732181,-0.006455652013732563,-0.0024310667362674367
two_concepts,bn4_w16_gap,cf_accuracy,2,100,-0.0288916015625,0.0470696747462159,-0.03823124621621007,-0.019551956908789934
two_concepts,bn4_w16_gap,cf_accuracy,3,100,-0.0448388671875,0.05631630390257064,-0.056013243672917296,-0.0336644907020827
two_concepts,bn4_w16_gap,cf_accuracy,4,100,-0.0217822265625,0.06889288392808512,-0.03545206937587819,-0.008112383749121805
two_concepts,bn4_w16_gap,cf_accuracy,5,100,-0.00427734375,0.08745290746768894,-0.021629897896290676,0.013075210396290678
two_concepts,bn4_w16_gap,cf_accuracy,6,100,0.002373046875,0.08969523488920399,-0.015424433679368396,0.020170527429368396
two_concepts,bn4_w16_gap,cf_accuracy,7,100,0.0247021484375,0.08387752331884911,0.008059028074865464,0.04134526880013454
two_concepts,bn4_w16_gap,cf_accuracy,8,100,0.029619140625,0.08370807140476284,0.01300964319840633,0.04622863805159366
two_concepts,bn4_w16_gap,cf_accuracy,9,100,0.0481884765625,0.08113094208482025,0.03209033750421238,0.06428661562078762
two_concepts,bn4_w16_gap,cf_accuracy,10,100,0.032373046875,0.08043651168838951,0.016412697873141854,0.04833339587685814
two_concepts,bn4_w16_gap,cf_accuracy,11,100,0.0362841796875,0.07280907210613745,0.021837280177272433,0.05073107919772757
two_concepts,bn4_w16_gap,cf_accuracy,12,100,0.0777880859375,0.06012164364916372,0.06585864748890916,0.08971752438609085
two_concepts,bn4_w16_gap,cf_accuracy,13,100,0.1037744140625,0.06478390447661299,0.09091988191725493,0.11662894620774507
two_concepts,bn4_w16_gap,cf_accuracy,14,100,0.0976708984375,0.04598343574445233,0.08854678716786729,0.10679500970713271
two_concepts,bn4_w16_gap,cf_accuracy,15,100,0.01748046875,0.019926023363024598,0.01352671341653796,0.021434224083462038
two_concepts,bn4_w16_gap,cf_accuracy,16,100,0.00228515625,0.010811658396964505,0.00013988866339814015,0.00443042383660186
two_concepts,bn4_w16_gap,prob_error_reduction,1,100,-0.020340534299612044,0.04140966812318122,-0.02855711084457043,-0.012123957754653657
two_concepts,bn4_w16_gap,prob_error_reduction,2,100,-0.07530365869402886,0.11495997130918564,-0.09811421107658629,-0.05249310631147143
two_concepts,bn4_w16_gap,prob_error_reduction,3,100,-0.08215697184205055,0.13114707830590255,-0.10817939743461086,-0.05613454624949024
two_concepts,bn4_w16_gap,prob_error_reduction,4,100,-0.020257806926965712,0.13222333735674566,-0.046493785664824136,0.005978171810892715
two_concepts,bn4_w16_gap,prob_error_reduction,5,100,0.019519695043563844,0.15599976333137208,-0.01143404244099392,0.05047343252812161
two_concepts,bn4_w16_gap,prob_error_reduction,6,100,0.04250392958521843,0.1539762454995587,0.011951701939032812,0.07305615723140405
two_concepts,bn4_w16_gap,prob_error_reduction,7,100,0.07075263999402523,0.1458133420797743,0.04182010948180951,0.09968517050624096
two_concepts,bn4_w16_gap,prob_error_reduction,8,100,0.07602058876305819,0.14205963283525413,0.04783287560227282,0.10420830192384356
two_concepts,bn4_w16_gap,prob_error_reduction,9,100,0.10866914398036898,0.13075963086913409,0.08272359636499714,0.13461469159574083
two_concepts,bn4_w16_gap,prob_error_reduction,10,100,0.08238589123822748,0.13393248549596715,0.05581078042930748,0.10896100204714748
two_concepts,bn4_w16_gap,prob_error_reduction,11,100,0.09708875487558544,0.11674125223349079,0.07392475771247363,0.12025275203869724
two_concepts,bn4_w16_gap,prob_error_reduction,12,100,0.1771188475447707,0.11225777713059276,0.1548444691117775,0.1993932259777639
two_concepts,bn4_w16_gap,prob_error_reduction,13,100,0.20750830425531602,0.11202295320270618,0.18528051998415787,0.22973608852647417
two_concepts,bn4_w16_gap,prob_error_reduction,14,100,0.1805564712483465,0.07188593013563796,0.16629274313277753,0.19482019936391548
two_concepts,bn4_w16_gap,prob_error_reduction,15,100,0.048520538158491035,0.046922962086207706,0.03921000447948103,0.05783107183750104
two_concepts,bn4_w16_gap,prob_error_reduction,16,100,0.02535061612725258,0.035685766900102514,0.01826978576589809,0.03243144648860707
two_concepts,bn4_w16_gap,prob_fidelity,1,100,-0.010362400852673146,0.02256164497270551,-0.014839120693724821,-0.005885681011621472
two_concepts,bn4_w16_gap,prob_fidelity,2,100,-0.039277470741522144,0.06022071809768861,-0.051226567710136214,-0.027328373772908077
two_concepts,bn4_w16_gap,prob_fidelity,3,100,-0.04377846155635304,0.06828228478668112,-0.05732714825303144,-0.030229774859674638
two_concepts,bn4_w16_gap,prob_fidelity,4,100,-0.013258696877143922,0.06829871057930516,-0.02681064280743911,0.0002932490531512653
two_concepts,bn4_w16_gap,prob_fidelity,5,100,0.0057375097010600885,0.07979759542186891,-0.010096064452130607,0.021571083854250786
two_concepts,bn4_w16_gap,prob_fidelity,6,100,0.017195374568910037,0.07876575315537715,0.001566540307372969,0.03282420883044711
two_concepts,bn4_w16_gap,prob_fidelity,7,100,0.030760639278827027,0.07496245588107345,0.01588646170964954,0.04563481684800451
two_concepts,bn4_w16_gap,prob_fidelity,8,100,0.032193609212183324,0.07174661309364264,0.017957524620251554,0.046429693804115095
two_concepts,bn4_w16_gap,prob_fidelity,9,100,0.04826717774502964,0.0656569138534789,0.03523942159933745,0.061294933890721826
two_concepts,bn4_w16_gap,prob_fidelity,10,100,0.034221688467029526,0.06583762888653737,0.021158074538137225,0.047285302395921824
two_concepts,bn4_w16_gap,prob_fidelity,11,100,0.041342725773249996,0.056639092697283566,0.030104300988007544,0.05258115055849245
two_concepts,bn4_w16_gap,prob_fidelity,12,100,0.08178954462528729,0.05505151175407314,0.0708661303419982,0.09271295890857637
two_concepts,bn4_w16_gap,prob_fidelity,13,100,0.09663477916622344,0.05567053129107878,0.08558853797706538,0.1076810203553815
two_concepts,bn4_w16_gap,prob_fidelity,14,100,0.08161313053363925,0.03526450621471733,0.07461588743158258,0.08861037363569592
two_concepts,bn4_w16_gap,prob_fidelity,15,100,0.01227633695869796,0.01388552601889715,0.009521147347858961,0.01503152656953696
two_concepts,bn4_w16_gap,prob_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gap,raw_logit_error_reduction,1,100,18.928068618774414,12.357348837936115,16.47610251468446,21.38003472286437
two_concepts,bn4_w16_gap,raw_logit_error_reduction,2,100,23.618997402191162,17.075762536395768,20.230795653593088,27.007199150789237
two_concepts,bn4_w16_gap,raw_logit_error_reduction,3,100,35.590487232208254,24.19648042983675,30.789380568447147,40.391593895969365
two_concepts,bn4_w16_gap,raw_logit_error_reduction,4,100,69.25653371810913,37.8540685106181,61.74546527558092,76.76760216063732
two_concepts,bn4_w16_gap,raw_logit_error_reduction,5,100,53.079708652496336,40.08415902585044,45.126141869578525,61.03327543541415
two_concepts,bn4_w16_gap,raw_logit_error_reduction,6,100,39.69162188529968,46.0662819042665,30.55107214019926,48.832171630400104
two_concepts,bn4_w16_gap,raw_logit_error_reduction,7,100,36.04741117477417,35.14576435114294,29.073729034574228,43.02109331497411
two_concepts,bn4_w16_gap,raw_logit_error_reduction,8,100,25.109080219268797,27.47711865698224,19.65702375727524,30.561136681262354
two_concepts,bn4_w16_gap,raw_logit_error_reduction,9,100,24.046956503391264,27.595394390524273,18.571431569852166,29.522481436930363
two_concepts,bn4_w16_gap,raw_logit_error_reduction,10,100,18.735919914245606,25.45559669128103,13.684977267486913,23.7868625610043
two_concepts,bn4_w16_gap,raw_logit_error_reduction,11,100,22.09510464668274,19.648023605624164,18.196510496337783,25.993698797027694
two_concepts,bn4_w16_gap,raw_logit_error_reduction,12,100,31.741590733528138,20.029287442260085,27.767345566415198,35.71583590064108
two_concepts,bn4_w16_gap,raw_logit_error_reduction,13,100,24.287794606685637,12.967185420113088,21.714823694190375,26.860765519180898
two_concepts,bn4_w16_gap,raw_logit_error_reduction,14,100,18.650671167671682,6.19989422753638,17.420477645239636,19.880864690103728
two_concepts,bn4_w16_gap,raw_logit_error_reduction,15,100,10.698011289387942,4.314539818239588,9.841912984823384,11.5541095939525
two_concepts,bn4_w16_gap,raw_logit_error_reduction,16,100,8.295878944396973,3.851456640617764,7.531666388935589,9.060091499858357
two_concepts,bn4_w16_gap,raw_logit_fidelity,1,100,0.1110511256952961,0.07353872478454229,0.09645944726374239,0.1256428041268498
two_concepts,bn4_w16_gap,raw_logit_fidelity,2,100,0.1367408951936518,0.1003343839037006,0.11683237665678159,0.156649413730522
two_concepts,bn4_w16_gap,raw_logit_fidelity,3,100,0.20744382718152057,0.14432069164443095,0.17880747089896495,0.2360801834640762
two_concepts,bn4_w16_gap,raw_logit_fidelity,4,100,0.40740091862926275,0.22346703190893885,0.36306021134582084,0.45174162591270467
two_concepts,bn4_w16_gap,raw_logit_fidelity,5,100,0.3059638165153662,0.23600199387144577,0.25913590083057453,0.35279173220015786
two_concepts,bn4_w16_gap,raw_logit_fidelity,6,100,0.22403755478610032,0.26424774785543753,0.17160506871477108,0.27647004085742954
two_concepts,bn4_w16_gap,raw_logit_fidelity,7,100,0.19839303703701294,0.20245152536347738,0.15822226218693902,0.23856381188708686
two_concepts,bn4_w16_gap,raw_logit_fidelity,8,100,0.13102564790424112,0.15977042806988806,0.0993237287303921,0.16272756707809016
two_concepts,bn4_w16_gap,raw_logit_fidelity,9,100,0.12242732663555612,0.15813858800736658,0.0910491999331404,0.15380545333797185
two_concepts,bn4_w16_gap,raw_logit_fidelity,10,100,0.08550164013709058,0.14979117375224588,0.05577982152136731,0.11522345875281384
two_concepts,bn4_w16_gap,raw_logit_fidelity,11,100,0.10156411700901163,0.11224651110172752,0.07929197400056356,0.1238362600174597
two_concepts,bn4_w16_gap,raw_logit_fidelity,12,100,0.15391634181030697,0.1169831353190586,0.13070434979532658,0.17712833382528737
two_concepts,bn4_w16_gap,raw_logit_fidelity,13,100,0.10542130795803839,0.07361988645447484,0.09081352529035476,0.12002909062572202
two_concepts,bn4_w16_gap,raw_logit_fidelity,14,100,0.06815599198363509,0.03193922678843427,0.061818556462217664,0.07449342750505251
