task,architecture,treatment,k,metric,control,n,mean,sd,ci_low,ci_high
single_shape,plain4_w64_gap,retention_1,1,prob_error_reduction,energy,100,0.03908978369086981,0.0445924032355959,0.03024168344966517,0.047937883932074446
single_shape,plain4_w64_gap,retention_1,2,prob_error_reduction,energy,100,0.1555995973944664,0.06561756296008252,0.14257964931974793,0.1686195454691849
single_shape,plain4_w64_gap,retention_1,4,prob_error_reduction,energy,100,0.28043427421711387,0.08322276890050921,0.26392107133607895,0.2969474770981488
single_shape,plain4_w64_gap,retention_1,8,prob_error_reduction,energy,100,0.05926577614620328,0.12541171211378194,0.034381371635839104,0.08415018065656746
single_shape,plain4_w64_gmp,release_default,1,prob_error_reduction,energy,100,0.0009422929212450981,0.0012754075502662467,0.0006892243931031388,0.0011953614493870573
single_shape,plain4_w64_gmp,release_default,2,prob_error_reduction,energy,100,0.03668544840067625,0.03221413156594552,0.03029346580729783,0.04307743099405467
single_shape,plain4_w64_gmp,release_default,4,prob_error_reduction,energy,100,0.22576881036162377,0.07588946385878591,0.210710694298083,0.24082692642516454
single_shape,plain4_w64_gmp,release_default,8,prob_error_reduction,energy,100,0.35600961541756987,0.058048576684327016,0.3444915184303193,0.36752771240482046
single_shape,plain4_w64_gmp,retention_1,1,prob_error_reduction,energy,100,0.0010269791632890701,0.001394575835011415,0.0007502650620788268,0.0013036932644993134
single_shape,plain4_w64_gmp,retention_1,2,prob_error_reduction,energy,100,0.03881288152188063,0.032041757382023556,0.03245510170627759,0.04517066133748367
single_shape,plain4_w64_gmp,retention_1,4,prob_error_reduction,energy,100,0.23744288802146912,0.07647816863337895,0.22226796015860562,0.25261781588433263
single_shape,plain4_w64_gmp,retention_1,8,prob_error_reduction,energy,100,0.35402269281446935,0.07115548040972308,0.33990390177174457,0.36814148385719414
single_shape,res4_w16_gap,release_default,1,prob_error_reduction,energy,100,-0.015296895802021027,0.04084340242747974,-0.02340111294772814,-0.007192678656313914
single_shape,res4_w16_gap,release_default,2,prob_error_reduction,energy,100,0.08457883913069963,0.08196689787758511,0.06831482830693392,0.10084284995446535
single_shape,res4_w16_gap,release_default,4,prob_error_reduction,energy,100,0.20716138813644647,0.08633512399781948,0.1900306264810676,0.22429214979182532
single_shape,res4_w16_gap,release_default,8,prob_error_reduction,energy,100,0.15926801834022628,0.11620900960977973,0.1362096296607469,0.18232640701970565
single_shape,res4_w16_gap,retention_1,1,prob_error_reduction,energy,100,0.012208788264542818,0.06115212853883117,7.487925730878531e-05,0.02434269727177685
single_shape,res4_w16_gap,retention_1,2,prob_error_reduction,energy,100,0.1129411168023944,0.06757365674796494,0.099533037282395,0.12634919632239378
single_shape,res4_w16_gap,retention_1,4,prob_error_reduction,energy,100,0.16406302785500884,0.08586480407786204,0.1470255878754148,0.18110046783460287
single_shape,res4_w16_gap,retention_1,8,prob_error_reduction,energy,100,0.1699626097176224,0.11578604545540762,0.14698814630264487,0.19293707313259992
single_shape,res4_w16_gmp,release_default,1,prob_error_reduction,energy,100,0.002825082764029503,0.006598014768315501,0.0015158934890185886,0.004134272039040417
single_shape,res4_w16_gmp,release_default,2,prob_error_reduction,energy,100,0.05788978103548288,0.042074842185067525,0.04954121952558946,0.0662383425453763
single_shape,res4_w16_gmp,release_default,4,prob_error_reduction,energy,100,0.198785980604589,0.06719094774463576,0.18545383885378264,0.21211812235539534
single_shape,res4_w16_gmp,release_default,8,prob_error_reduction,energy,100,0.30654363516718147,0.07008762769626507,0.2926367292700408,0.32045054106432214
single_shape,res4_w16_gmp,retention_1,1,prob_error_reduction,energy,100,0.0032681252434849737,0.005523159118004282,0.0021722106486596554,0.004364039838310292
single_shape,res4_w16_gmp,retention_1,2,prob_error_reduction,energy,100,0.06334899578243494,0.04446948681128155,0.05452528482650559,0.07217270673836429
single_shape,res4_w16_gmp,retention_1,4,prob_error_reduction,energy,100,0.19433165919035672,0.06865929895429237,0.18070816470344206,0.20795515367727138
single_shape,res4_w16_gmp,retention_1,8,prob_error_reduction,energy,100,0.29442779343575237,0.07511754696677359,0.2795228424304463,0.30933274444105846
single_shape,tiny_gap,release_default,1,prob_error_reduction,energy,100,0.003422035835683346,0.009730444584797415,0.001491304526520617,0.005352767144846075
single_shape,tiny_gap,release_default,2,prob_error_reduction,energy,100,0.016477548452094197,0.014265067164110376,0.013647049643839539,0.019308047260348855
single_shape,tiny_gap,release_default,4,prob_error_reduction,energy,100,0.03260108553804457,0.022895422980699177,0.028058136898840118,0.03714403417724902
single_shape,tiny_gap,release_default,8,prob_error_reduction,energy,100,0.051125760622089726,0.030655757791208146,0.04504299319478547,0.057208528049393984
single_shape,tiny_gap,retention_1,1,prob_error_reduction,energy,100,0.004780433021951466,0.0008334453717173483,0.004615059378473186,0.0049458066654297465
single_shape,tiny_gap,retention_1,2,prob_error_reduction,energy,100,0.011276083490811288,0.001284020341598343,0.011021305998013167,0.01153086098360941
single_shape,tiny_gap,retention_1,4,prob_error_reduction,energy,100,0.01734172012191266,0.00252289707476038,0.016841122607627927,0.01784231763619739
single_shape,tiny_gap,retention_1,8,prob_error_reduction,energy,100,0.020667072681826538,0.0020345329323092714,0.020263377208541652,0.021070768155111424
single_shape,tiny_gmp,release_default,1,prob_error_reduction,energy,100,0.018171931244432928,0.013478725417186904,0.015497459698576832,0.02084640279028902
single_shape,tiny_gmp,release_default,2,prob_error_reduction,energy,100,0.15780157145112753,0.04562938768278488,0.1487477109980585,0.16685543190419655
single_shape,tiny_gmp,release_default,4,prob_error_reduction,energy,100,0.6301894618757069,0.0648133043949693,0.617329096148824,0.6430498276025898
single_shape,tiny_gmp,release_default,8,prob_error_reduction,energy,100,0.530780259615276,0.06373786180366124,0.5181332850304062,0.5434272342001457
single_shape,tiny_gmp,retention_1,1,prob_error_reduction,energy,100,0.13245975989848374,0.03210275381528506,0.12608987706719432,0.13882964272977316
single_shape,tiny_gmp,retention_1,2,prob_error_reduction,energy,100,0.31465570997446773,0.054726109540425255,0.30379686255001903,0.32551455739891644
single_shape,tiny_gmp,retention_1,4,prob_error_reduction,energy,100,0.5545448378287255,0.04801411464033388,0.5450177958102491,0.564071879847202
single_shape,tiny_gmp,retention_1,8,prob_error_reduction,energy,100,0.3925225665140897,0.03409930632101514,0.3857565243501401,0.3992886086780393
two_concepts,bn2_w16_gap,release_default,1,prob_error_reduction,energy,100,-0.13589839439373463,0.07319769456790909,-0.15042240503160365,-0.12137438375586561
two_concepts,bn2_w16_gap,release_default,2,prob_error_reduction,energy,100,-0.22235200210474432,0.07512148507105362,-0.23725773451537738,-0.20744626969411126
two_concepts,bn2_w16_gap,release_default,4,prob_error_reduction,energy,100,-0.34329989438876507,0.11063650842942871,-0.36525257793776567,-0.3213472108397645
two_concepts,bn2_w16_gap,release_default,8,prob_error_reduction,energy,100,-0.4985850434999156,0.16023738500087864,-0.5303796170595778,-0.46679046994025336
two_concepts,bn2_w16_gap,retention_1,1,prob_error_reduction,energy,100,-0.11520853773981798,0.06937180945712734,-0.12897340976852348,-0.10144366571111249
two_concepts,bn2_w16_gap,retention_1,2,prob_error_reduction,energy,100,-0.1764892244368093,0.08306836263426012,-0.192971789764752,-0.16000665910886663
two_concepts,bn2_w16_gap,retention_1,4,prob_error_reduction,energy,100,-0.19048942422494292,0.08547416643020606,-0.20744935322029628,-0.17352949522958955
two_concepts,bn2_w16_gap,retention_1,8,prob_error_reduction,energy,100,-0.05123514916631393,0.15057669002669014,-0.08111283125278712,-0.021357467079840733
two_concepts,bn2_w16_gmp,release_default,1,prob_error_reduction,energy,100,0.008619225807487965,0.04027493749659696,0.0006278044370048533,0.016610647177971075
two_concepts,bn2_w16_gmp,release_default,2,prob_error_reduction,energy,100,0.05082397740334273,0.07632385743663159,0.03567966822971978,0.06596828657696567
two_concepts,bn2_w16_gmp,release_default,4,prob_error_reduction,energy,100,0.10979461105540395,0.1082896829556433,0.08830758859515334,0.13128163351565456
two_concepts,bn2_w16_gmp,release_default,8,prob_error_reduction,energy,100,0.11326813128544018,0.13622926396396062,0.08623728979949705,0.1402989727713833
two_concepts,bn2_w16_gmp,retention_1,1,prob_error_reduction,energy,100,-0.01288447841303423,0.055459388686521345,-0.02388882432867579,-0.0018801324973926684
two_concepts,bn2_w16_gmp,retention_1,2,prob_error_reduction,energy,100,0.08154649076401256,0.10855515765752723,0.0600067923633924,0.10308618916463272
two_concepts,bn2_w16_gmp,retention_1,4,prob_error_reduction,energy,100,0.16765169910853728,0.11505148690032518,0.1448229880472525,0.19048041016982206
two_concepts,bn2_w16_gmp,retention_1,8,prob_error_reduction,energy,100,0.1552519818174187,0.11666701575167437,0.1321027147828715,0.1784012488519659
two_concepts,bn4_w16_gap,release_default,1,prob_error_reduction,energy,100,-0.09043317005038261,0.029922338569519247,-0.09637041119245743,-0.08449592890830779
two_concepts,bn4_w16_gap,release_default,2,prob_error_reduction,energy,100,-0.06154939491301775,0.05743171294805287,-0.07294509275203491,-0.05015369707400059
two_concepts,bn4_w16_gap,release_default,4,prob_error_reduction,energy,100,-0.0009339341800659894,0.11404936827442476,-0.023563803164849566,0.021695934804717584
two_concepts,bn4_w16_gap,release_default,8,prob_error_reduction,energy,100,0.0017212071921676396,0.1144475433928161,-0.020987668374577138,0.024430082758912414
two_concepts,bn4_w16_gap,retention_1,1,prob_error_reduction,energy,100,-0.11956913758069276,0.044250328211314006,-0.12834936271570796,-0.11078891244567757
two_concepts,bn4_w16_gap,retention_1,2,prob_error_reduction,energy,100,-0.04167361820116639,0.09035782267498406,-0.05960257054718068,-0.0237446658551521
two_concepts,bn4_w16_gap,retention_1,4,prob_error_reduction,energy,100,0.08655400646850467,0.08834166697875848,0.06902510315343921,0.10408290978357013
two_concepts,bn4_w16_gap,retention_1,8,prob_error_reduction,energy,100,0.10817768761655316,0.12945465903652958,0.08249107472434099,0.13386430050876535
two_concepts,bn4_w16_gmp,release_default,1,prob_error_reduction,energy,100,-0.007694307044148445,0.03334426365444163,-0.01431053236227944,-0.0010780817260174509
two_concepts,bn4_w16_gmp,release_default,2,prob_error_reduction,energy,100,0.025375729389488698,0.06930120054365146,0.011624867701088391,0.039126591077889
two_concepts,bn4_w16_gmp,release_default,4,prob_error_reduction,energy,100,0.2159291716385633,0.11594521713977374,0.19292312510815257,0.238935218168974
two_concepts,bn4_w16_gmp,release_default,8,prob_error_reduction,energy,100,0.2521410279814154,0.16332059522509573,0.21973467862253354,0.2845473773402973
two_concepts,bn4_w16_gmp,retention_1,1,prob_error_reduction,energy,100,-0.007796852700412273,0.0352775207242852,-0.014796678163519057,-0.00079702723730549
two_concepts,bn4_w16_gmp,retention_1,2,prob_error_reduction,energy,100,0.042290782611817124,0.07551261883030615,0.027307440777639407,0.05727412444599484
two_concepts,bn4_w16_gmp,retention_1,4,prob_error_reduction,energy,100,0.1951942220586352,0.12619258467780894,0.17015487549041391,0.2202335686268565
two_concepts,bn4_w16_gmp,retention_1,8,prob_error_reduction,energy,100,0.24883719689096323,0.15818816824095486,0.21744923239455255,0.2802251613873739
two_concepts,plain2_w16_gap,release_default,1,prob_error_reduction,energy,100,0.003954366315156221,0.02906540181793515,-0.0018128399840255383,0.009721572614337981
two_concepts,plain2_w16_gap,release_default,2,prob_error_reduction,energy,100,0.020726414639502765,0.04789710934375804,0.011222589010315476,0.030230240268690055
two_concepts,plain2_w16_gap,release_default,4,prob_error_reduction,energy,100,0.06459267317317426,0.08776808115821404,0.04717758172894018,0.08200776461740833
two_concepts,plain2_w16_gap,release_default,8,prob_error_reduction,energy,100,0.07555490089580416,0.10519823669622616,0.05468128844283894,0.09642851334876938
two_concepts,plain2_w16_gap,retention_1,1,prob_error_reduction,energy,100,-0.0254227283783257,0.006956291990019169,-0.026803007627003782,-0.024042449129647616
two_concepts,plain2_w16_gap,retention_1,2,prob_error_reduction,energy,100,-0.022841565534472464,0.013292380236890144,-0.025479062153769435,-0.020204068915175493
two_concepts,plain2_w16_gap,retention_1,4,prob_error_reduction,energy,100,-0.0313233466737438,0.03640263503898929,-0.03854641922642142,-0.024100274121066176
two_concepts,plain2_w16_gap,retention_1,8,prob_error_reduction,energy,100,-0.02054913070925977,0.05398394739553689,-0.031260717062837146,-0.009837544355682399
two_concepts,plain2_w16_gmp,release_default,1,prob_error_reduction,energy,100,0.003565835691988468,0.004790119075547088,0.002615372145006669,0.004516299238970267
two_concepts,plain2_w16_gmp,release_default,2,prob_error_reduction,energy,100,0.016733764819800854,0.016801204321829633,0.01340004137755672,0.020067488262044988
two_concepts,plain2_w16_gmp,release_default,4,prob_error_reduction,energy,100,0.07442637104541064,0.0747612527598333,0.05959211654062083,0.08926062555020044
two_concepts,plain2_w16_gmp,release_default,8,prob_error_reduction,energy,100,-0.010703276162967085,0.12773506444644203,-0.03604868418162846,0.014642131855694289
two_concepts,plain2_w16_gmp,retention_1,1,prob_error_reduction,energy,100,0.0019887794181704522,0.013213357198525129,-0.000633037315897545,0.004610596152238449
two_concepts,plain2_w16_gmp,retention_1,2,prob_error_reduction,energy,100,0.01348292652517557,0.023850291480488364,0.00875051125958936,0.018215341790761782
two_concepts,plain2_w16_gmp,retention_1,4,prob_error_reduction,energy,100,0.041036306312307716,0.06714202687091526,0.027713871524193637,0.0543587411004218
two_concepts,plain2_w16_gmp,retention_1,8,prob_error_reduction,energy,100,-0.09061785167548805,0.1145703117235649,-0.11335108714253181,-0.0678846162084443
two_concepts,plain2_w64_gap,release_default,1,prob_error_reduction,energy,100,-0.06296873852610588,0.01679506818990257,-0.06630124442665132,-0.05963623262556043
two_concepts,plain2_w64_gap,release_default,2,prob_error_reduction,energy,100,-0.09374398859217763,0.040736284678390695,-0.10182695125252891,-0.08566102593182634
two_concepts,plain2_w64_gap,release_default,4,prob_error_reduction,energy,100,-0.1263116741552949,0.09989603124300317,-0.14613321401415222,-0.10649013429643758
two_concepts,plain2_w64_gap,release_default,8,prob_error_reduction,energy,100,-0.062337968467036264,0.15534239537644767,-0.09316126988763496,-0.031514667046437565
two_concepts,plain2_w64_gap,retention_1,1,prob_error_reduction,energy,100,-0.0483122837357223,0.008244601699319051,-0.049948191580809,-0.0466763758906356
two_concepts,plain2_w64_gap,retention_1,2,prob_error_reduction,energy,100,-0.05433228457346559,0.02306310874981934,-0.05890850570723284,-0.049756063439698336
two_concepts,plain2_w64_gap,retention_1,4,prob_error_reduction,energy,100,-0.105411272700876,0.03594412738495047,-0.11254336738759602,-0.09827917801415598
two_concepts,plain2_w64_gap,retention_1,8,prob_error_reduction,energy,100,-0.09700222658226267,0.0922480285423035,-0.11530623678066929,-0.07869821638385605
two_concepts,plain2_w64_gmp,release_default,1,prob_error_reduction,energy,100,0.0023577672988176345,0.002524937274743435,0.001856764964593801,0.002858769633041468
two_concepts,plain2_w64_gmp,release_default,2,prob_error_reduction,energy,100,0.010245536938309669,0.008838629287724506,0.008491761132160554,0.011999312744458784
two_concepts,plain2_w64_gmp,release_default,4,prob_error_reduction,energy,100,0.06034804340451956,0.051973046016388545,0.050035463511389655,0.07066062329764947
two_concepts,plain2_w64_gmp,release_default,8,prob_error_reduction,energy,100,-0.06618589475401677,0.1090634261208523,-0.08782644464472558,-0.044545344863307974
two_concepts,plain2_w64_gmp,retention_1,1,prob_error_reduction,energy,100,0.001374989040195942,0.004515052587013301,0.0004791046521503521,0.0022708734282415317
two_concepts,plain2_w64_gmp,retention_1,2,prob_error_reduction,energy,100,0.009084790609776974,0.01185236490755589,0.006733024273180937,0.011436556946373012
two_concepts,plain2_w64_gmp,retention_1,4,prob_error_reduction,energy,100,0.01430916327983141,0.043688786703875264,0.0056403601626241525,0.02297796639703867
two_concepts,plain2_w64_gmp,retention_1,8,prob_error_reduction,energy,100,-0.13445567025337368,0.07775026322539737,-0.14988300928158763,-0.11902833122515974
two_concepts,plain4_w16_gap,release_default,1,prob_error_reduction,energy,100,-0.017336135264486074,0.012616298929202366,-0.019839482684646564,-0.014832787844325585
two_concepts,plain4_w16_gap,release_default,2,prob_error_reduction,energy,100,-0.01705523079261184,0.025196230784388526,-0.022054709616458563,-0.012055751968765113
two_concepts,plain4_w16_gap,release_default,4,prob_error_reduction,energy,100,-0.03018279854208231,0.07334830728883017,-0.04473669401134895,-0.01562890307281567
two_concepts,plain4_w16_gap,release_default,8,prob_error_reduction,energy,100,-0.09470127010019497,0.13094620477149724,-0.12068383802554607,-0.06871870217484387
two_concepts,plain4_w16_gap,retention_1,1,prob_error_reduction,energy,100,-0.03716830562101677,0.016288938996185838,-0.04040038450897567,-0.03393622673305787
two_concepts,plain4_w16_gap,retention_1,2,prob_error_reduction,energy,100,-0.05177290856372565,0.02632925336907912,-0.0569972036494797,-0.046548613477971595
two_concepts,plain4_w16_gap,retention_1,4,prob_error_reduction,energy,100,-0.1133567458530888,0.06928462940772125,-0.12710431946860712,-0.09960917223757047
two_concepts,plain4_w16_gap,retention_1,8,prob_error_reduction,energy,100,-0.18462219002423808,0.12193486099519764,-0.20881671184183853,-0.16042766820663762
two_concepts,plain4_w16_gmp,release_default,1,prob_error_reduction,energy,100,0.00012426991015672683,0.008252291662488717,-0.00151316379045781,0.0017617036107712637
two_concepts,plain4_w16_gmp,release_default,2,prob_error_reduction,energy,100,0.004984357692301274,0.018009204270650486,0.0014109408524605543,0.008557774532141993
two_concepts,plain4_w16_gmp,release_default,4,prob_error_reduction,energy,100,0.07362633846700191,0.0716561614407603,0.059408201445364954,0.08784447548863887
two_concepts,plain4_w16_gmp,release_default,8,prob_error_reduction,energy,100,-0.03116793360793963,0.14933583510971568,-0.06079940315834082,-0.0015364640575384406
two_concepts,plain4_w16_gmp,retention_1,1,prob_error_reduction,energy,100,-0.003980841338634491,0.006971675874252006,-0.0053641730837001795,-0.002597509593568802
two_concepts,plain4_w16_gmp,retention_1,2,prob_error_reduction,energy,100,0.00365534957498312,0.018724564678216087,-6.001028957614224e-05,0.007370709439542383
two_concepts,plain4_w16_gmp,retention_1,4,prob_error_reduction,energy,100,0.11557360496371985,0.06804227193353618,0.10207254202422233,0.12907466790321737
two_concepts,plain4_w16_gmp,retention_1,8,prob_error_reduction,energy,100,-0.028865330875851213,0.13460201241683048,-0.055573290351363255,-0.0021573714003391697
two_concepts,plain4_w64_gap,release_default,1,prob_error_reduction,energy,100,-0.004780449494719505,0.008855213898995061,-0.006537516047550471,-0.0030233829418885396
two_concepts,plain4_w64_gap,release_default,2,prob_error_reduction,energy,100,-0.010859293378889561,0.017263630354931333,-0.01428477217850722,-0.0074338145792719025
two_concepts,plain4_w64_gap,release_default,4,prob_error_reduction,energy,100,-0.05761891674250364,0.05951821862222104,-0.06942862257434737,-0.045809210910659905
two_concepts,plain4_w64_gap,release_default,8,prob_error_reduction,energy,100,-0.15144640871323645,0.15433298966494843,-0.18206942214145666,-0.12082339528501625
two_concepts,plain4_w64_gap,retention_1,1,prob_error_reduction,energy,100,-0.01766038725618273,0.01053854881331411,-0.01975146397623261,-0.015569310536132853
two_concepts,plain4_w64_gap,retention_1,2,prob_error_reduction,energy,100,-0.02353004166390747,0.022194426187207624,-0.027933897331046554,-0.019126185996768384
two_concepts,plain4_w64_gap,retention_1,4,prob_error_reduction,energy,100,-0.07277636328712106,0.060721159464056554,-0.08482475867997737,-0.06072796789426475
two_concepts,plain4_w64_gap,retention_1,8,prob_error_reduction,energy,100,-0.12136853944393806,0.14444296228231876,-0.1500291568737315,-0.09270792201414463
two_concepts,plain4_w64_gmp,release_default,1,prob_error_reduction,energy,100,-0.0006124335899949074,0.0020732820715757177,-0.0010238177331789817,-0.00020104944681083314
two_concepts,plain4_w64_gmp,release_default,2,prob_error_reduction,energy,100,0.00020187895745038987,0.007751731740093795,-0.0013362327948340685,0.001739990709734848
two_concepts,plain4_w64_gmp,release_default,4,prob_error_reduction,energy,100,0.12849013794213535,0.05327393813418342,0.11791943282977406,0.13906084305449662
two_concepts,plain4_w64_gmp,release_default,8,prob_error_reduction,energy,100,-0.020448117880150676,0.10796967546992468,-0.04187164391262155,0.0009754081523201952
two_concepts,plain4_w64_gmp,retention_1,1,prob_error_reduction,energy,100,-0.0009988034889101983,0.0021960212455714783,-0.0014345417470608829,-0.0005630652307595138
two_concepts,plain4_w64_gmp,retention_1,2,prob_error_reduction,energy,100,-0.0007832812517881393,0.008703607558197218,-0.002510265817481198,0.0009437033139049193
two_concepts,plain4_w64_gmp,retention_1,4,prob_error_reduction,energy,100,0.14839599452912808,0.06274651546574019,0.13594572456511797,0.16084626449313819
two_concepts,plain4_w64_gmp,retention_1,8,prob_error_reduction,energy,100,-0.0009020244143903255,0.10872180762671657,-0.02247478978439517,0.020670740955614518
two_concepts,res4_w16_gap,release_default,1,prob_error_reduction,energy,100,-0.016059303600341083,0.013512725344713398,-0.018740521469452258,-0.01337808573122991
two_concepts,res4_w16_gap,release_default,2,prob_error_reduction,energy,100,-0.014898164197802544,0.023550925999383972,-0.01957117885715604,-0.010225149538449049
two_concepts,res4_w16_gap,release_default,4,prob_error_reduction,energy,100,-0.02443595103919506,0.06552122049246795,-0.037436782678173686,-0.011435119400216437
two_concepts,res4_w16_gap,release_default,8,prob_error_reduction,energy,100,-0.12681947133038193,0.15495448621744587,-0.15756580315808394,-0.09607313950267994
two_concepts,res4_w16_gap,retention_1,1,prob_error_reduction,energy,100,-0.0317451717145741,0.01589907834084847,-0.034899893790425296,-0.028590449638722898
two_concepts,res4_w16_gap,retention_1,2,prob_error_reduction,energy,100,-0.04837079051882029,0.025630063741808505,-0.05345635121349397,-0.04328522982414661
two_concepts,res4_w16_gap,retention_1,4,prob_error_reduction,energy,100,-0.10557405255734921,0.07386413100133622,-0.12023029864205433,-0.0909178064726441
two_concepts,res4_w16_gap,retention_1,8,prob_error_reduction,energy,100,-0.18012374690035357,0.14565550669087968,-0.2090249594471488,-0.15122253435355834
two_concepts,res4_w16_gmp,release_default,1,prob_error_reduction,energy,100,0.0023857431858778,0.005706743075798251,0.0012534015509430704,0.0035180848208125302
two_concepts,res4_w16_gmp,release_default,2,prob_error_reduction,energy,100,0.018057804144918917,0.021062716579744612,0.013878504216519963,0.022237104073317873
two_concepts,res4_w16_gmp,release_default,4,prob_error_reduction,energy,100,0.12209362346678972,0.07782379823006068,0.10665169349829698,0.13753555343528245
two_concepts,res4_w16_gmp,release_default,8,prob_error_reduction,energy,100,0.036604662970639766,0.14441624995165186,0.007949345846778894,0.06525998009450064
two_concepts,res4_w16_gmp,retention_1,1,prob_error_reduction,energy,100,2.1277889609336852e-05,0.00550976815697687,-0.001071979648029119,0.0011145354272477925
two_concepts,res4_w16_gmp,retention_1,2,prob_error_reduction,energy,100,0.014525618031620979,0.01772582111774614,0.01100843055735894,0.018042805505883018
two_concepts,res4_w16_gmp,retention_1,4,prob_error_reduction,energy,100,0.15506131993606687,0.07220321283509673,0.14073463604942676,0.16938800382270697
two_concepts,res4_w16_gmp,retention_1,8,prob_error_reduction,energy,100,0.031904415984172374,0.1306680662566634,0.005977036774423506,0.057831795193921245
two_concepts,tiny_gap,release_default,1,prob_error_reduction,energy,100,0.02429880895302631,0.005407418107148164,0.023225859885774438,0.02537175802027818
two_concepts,tiny_gap,release_default,2,prob_error_reduction,energy,100,0.04407697576156352,0.013765092942647139,0.04134568268586722,0.04680826883725982
two_concepts,tiny_gap,release_default,4,prob_error_reduction,energy,100,0.06505740571781643,0.017657796173224365,0.061553715868359477,0.06856109556727338
two_concepts,tiny_gap,release_default,8,prob_error_reduction,energy,100,0.022869037764976383,0.011789108858013549,0.020529822800959576,0.02520825272899319
two_concepts,tiny_gap,retention_1,1,prob_error_reduction,energy,100,-0.00023014374397462234,0.00010341602697001966,-0.0002506637273525854,-0.00020962376059665923
two_concepts,tiny_gap,retention_1,2,prob_error_reduction,energy,100,-0.00016270860040094705,9.779372444491629e-05,-0.00018211299698118444,-0.00014330420382070965
two_concepts,tiny_gap,retention_1,4,prob_error_reduction,energy,100,-0.0005053805469651707,0.00020887055926506755,-0.0005468249974032789,-0.00046393609652706246
two_concepts,tiny_gap,retention_1,8,prob_error_reduction,energy,100,0.0007796798200797639,0.0002245046277705711,0.0007351332312665673,0.0008242264088929605
two_concepts,tiny_gmp,release_default,1,prob_error_reduction,energy,100,0.25214562185108663,0.08305718291811172,0.23566527482137353,0.26862596888079976
two_concepts,tiny_gmp,release_default,2,prob_error_reduction,energy,100,0.7479280904866755,0.13875652751627918,0.7203957850825687,0.7754603958907823
two_concepts,tiny_gmp,release_default,4,prob_error_reduction,energy,100,1.1252238990948535,0.11070866552126589,1.1032568980133728,1.1471909001763343
two_concepts,tiny_gmp,release_default,8,prob_error_reduction,energy,100,0.6127285338023648,0.0760462280241341,0.5976393123273955,0.6278177552773341
two_concepts,tiny_gmp,retention_1,1,prob_error_reduction,energy,100,0.45368257850408555,0.07267711779558063,0.43926186159184216,0.46810329541632895
two_concepts,tiny_gmp,retention_1,2,prob_error_reduction,energy,100,0.5460853502340615,0.07181663121413168,0.5318353725279704,0.5603353279401525
two_concepts,tiny_gmp,retention_1,4,prob_error_reduction,energy,100,0.45287965489493215,0.06413040714679243,0.44015479079765174,0.46560451899221256
two_concepts,tiny_gmp,retention_1,8,prob_error_reduction,energy,100,0.21948702630514164,0.0489332575368106,0.2097776063950533,0.22919644621522997
single_shape,bn2_w16_gap,release_default,1,prob_fidelity,random,100,-0.034000491334430755,0.04303151942431382,-0.04253887836385512,-0.025462104305006387
single_shape,bn2_w16_gap,release_default,2,prob_fidelity,random,100,-0.0016283021853927917,0.05730168821965064,-0.012998200297387843,0.00974159592660226
single_shape,bn2_w16_gap,release_default,3,prob_fidelity,random,100,0.00574725615687036,0.04586214568891408,-0.0033527885343365635,0.014847300848077283
single_shape,bn2_w16_gap,release_default,4,prob_fidelity,random,100,-0.013783844326472831,0.05567653594316364,-0.024831276968876406,-0.002736411684069257
single_shape,bn2_w16_gap,release_default,5,prob_fidelity,random,100,-0.016857497523487253,0.060981851075956134,-0.02895761978789031,-0.004757375259084196
single_shape,bn2_w16_gap,release_default,6,prob_fidelity,random,100,-0.010771516507767032,0.05491580781480573,-0.021668004185386967,0.0001249711698529058
single_shape,bn2_w16_gap,release_default,7,prob_fidelity,random,100,0.00700636851908453,0.056546132076346206,-0.004213610862168528,0.01822634790033759
single_shape,bn2_w16_gap,release_default,8,prob_fidelity,random,100,0.022256509489054492,0.07537864083410914,0.007299751795996144,0.03721326718211284
single_shape,bn2_w16_gap,release_default,9,prob_fidelity,random,100,0.0339979692513954,0.07186950818627064,0.0197374996068577,0.0482584388959331
single_shape,bn2_w16_gap,release_default,10,prob_fidelity,random,100,0.048162069854125245,0.07688698956159476,0.03290602304966882,0.06341811665858167
single_shape,bn2_w16_gap,release_default,11,prob_fidelity,random,100,0.05328403603982847,0.07923158750941375,0.03756277013610033,0.06900530194355661
single_shape,bn2_w16_gap,release_default,12,prob_fidelity,random,100,0.04453380483997762,0.0834745114479561,0.027970650775934722,0.06109695890402052
single_shape,bn2_w16_gap,release_default,13,prob_fidelity,random,100,0.03841430053770702,0.08970559681633233,0.020614763952192708,0.05621383712322134
single_shape,bn2_w16_gap,release_default,14,prob_fidelity,random,100,0.03587213390185893,0.07100819958489038,0.02178256657006182,0.049961701233656036
single_shape,bn2_w16_gap,release_default,15,prob_fidelity,random,100,0.0568512885162764,0.07204885088217211,0.04255523339000361,0.0711473436425492
single_shape,bn2_w16_gap,release_default,16,prob_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn2_w16_gap,retention_1,1,prob_fidelity,random,100,-0.08572097307484995,0.04128806677225678,-0.09391342127362433,-0.07752852487607557
single_shape,bn2_w16_gap,retention_1,2,prob_fidelity,random,100,-0.01012238846996463,0.04738244655872589,-0.01952409383691077,-0.0007206831030184893
