task,architecture,block,metric,delta
single_shape,plain2_w64_gap,6019,centered_logit_input_effect_mpp,156.10283660888672
single_shape,plain2_w64_gap,6020,centered_logit_input_effect_mpp,220.0382537841797
single_shape,plain2_w64_gap,6021,centered_logit_input_effect_mpp,284.6148262023926
single_shape,plain2_w64_gap,6022,centered_logit_input_effect_mpp,191.34698104858398
single_shape,plain2_w64_gap,6023,centered_logit_input_effect_mpp,174.69549942016602
single_shape,plain2_w64_gap,6024,centered_logit_input_effect_mpp,251.30677795410156
single_shape,plain2_w64_gap,6025,centered_logit_input_effect_mpp,177.95144653320312
single_shape,plain2_w64_gap,6026,centered_logit_input_effect_mpp,167.73089599609375
single_shape,plain2_w64_gap,6027,centered_logit_input_effect_mpp,243.95774459838867
single_shape,plain2_w64_gap,6028,centered_logit_input_effect_mpp,214.20967864990234
single_shape,plain2_w64_gap,6029,centered_logit_input_effect_mpp,138.98245239257812
single_shape,plain2_w64_gap,6030,centered_logit_input_effect_mpp,202.79461669921875
single_shape,plain2_w64_gap,6031,centered_logit_input_effect_mpp,106.0329360961914
single_shape,plain2_w64_gap,6032,centered_logit_input_effect_mpp,207.49495315551758
single_shape,plain2_w64_gap,6033,centered_logit_input_effect_mpp,195.1231346130371
single_shape,plain2_w64_gap,6034,centered_logit_input_effect_mpp,256.94616317749023
single_shape,plain2_w64_gap,6035,centered_logit_input_effect_mpp,278.236328125
single_shape,plain2_w64_gap,6036,centered_logit_input_effect_mpp,157.03193283081055
single_shape,plain2_w64_gap,6037,centered_logit_input_effect_mpp,212.01189041137695
single_shape,plain2_w64_gap,6038,centered_logit_input_effect_mpp,228.11325073242188
single_shape,plain2_w64_gap,6039,centered_logit_input_effect_mpp,149.84259033203125
single_shape,plain2_w64_gap,6040,centered_logit_input_effect_mpp,234.4763298034668
single_shape,plain2_w64_gap,6041,centered_logit_input_effect_mpp,197.84595489501953
single_shape,plain2_w64_gap,6042,centered_logit_input_effect_mpp,257.4032554626465
single_shape,plain2_w64_gap,6043,centered_logit_input_effect_mpp,205.15182495117188
single_shape,plain2_w64_gap,6044,centered_logit_input_effect_mpp,206.08423614501953
single_shape,plain2_w64_gap,6045,centered_logit_input_effect_mpp,214.40277099609375
single_shape,plain2_w64_gap,6046,centered_logit_input_effect_mpp,161.24199676513672
single_shape,plain2_w64_gap,6047,centered_logit_input_effect_mpp,178.70875930786133
single_shape,plain2_w64_gap,6048,centered_logit_input_effect_mpp,251.70329666137695
single_shape,plain2_w64_gap,6049,centered_logit_input_effect_mpp,186.77638244628906
single_shape,plain2_w64_gap,6050,centered_logit_input_effect_mpp,221.9361457824707
single_shape,plain2_w64_gap,6051,centered_logit_input_effect_mpp,221.60164260864258
single_shape,plain2_w64_gap,6052,centered_logit_input_effect_mpp,184.69721221923828
single_shape,plain2_w64_gap,6053,centered_logit_input_effect_mpp,263.46178436279297
single_shape,plain2_w64_gap,6054,centered_logit_input_effect_mpp,219.12131881713867
single_shape,plain2_w64_gap,6055,centered_logit_input_effect_mpp,187.06665420532227
single_shape,plain2_w64_gap,6056,centered_logit_input_effect_mpp,191.82438278198242
single_shape,plain2_w64_gap,6057,centered_logit_input_effect_mpp,138.13978576660156
single_shape,plain2_w64_gap,6058,centered_logit_input_effect_mpp,219.98308944702148
single_shape,plain2_w64_gap,6059,centered_logit_input_effect_mpp,141.1726303100586
single_shape,plain2_w64_gap,6060,centered_logit_input_effect_mpp,236.9787368774414
single_shape,plain2_w64_gap,6061,centered_logit_input_effect_mpp,179.56244277954102
single_shape,plain2_w64_gap,6062,centered_logit_input_effect_mpp,233.74802780151367
single_shape,plain2_w64_gap,6063,centered_logit_input_effect_mpp,180.83415985107422
single_shape,plain2_w64_gap,6064,centered_logit_input_effect_mpp,160.95458984375
single_shape,plain2_w64_gap,6065,centered_logit_input_effect_mpp,183.74219131469727
single_shape,plain2_w64_gap,6066,centered_logit_input_effect_mpp,226.8383560180664
single_shape,plain2_w64_gap,6067,centered_logit_input_effect_mpp,243.46478652954102
single_shape,plain2_w64_gap,6068,centered_logit_input_effect_mpp,216.85759353637695
single_shape,plain2_w64_gap,6069,centered_logit_input_effect_mpp,224.19195175170898
single_shape,plain2_w64_gap,6070,centered_logit_input_effect_mpp,184.20245742797852
single_shape,plain2_w64_gap,6071,centered_logit_input_effect_mpp,244.58351516723633
single_shape,plain2_w64_gap,6072,centered_logit_input_effect_mpp,157.40264511108398
single_shape,plain2_w64_gap,6073,centered_logit_input_effect_mpp,172.24634170532227
single_shape,plain2_w64_gap,6074,centered_logit_input_effect_mpp,319.2744598388672
single_shape,plain2_w64_gap,6075,centered_logit_input_effect_mpp,256.59148025512695
single_shape,plain2_w64_gap,6076,centered_logit_input_effect_mpp,173.75736236572266
single_shape,plain2_w64_gap,6077,centered_logit_input_effect_mpp,168.85142517089844
single_shape,plain2_w64_gap,6078,centered_logit_input_effect_mpp,186.52708053588867
single_shape,plain2_w64_gap,6079,centered_logit_input_effect_mpp,263.38816833496094
single_shape,plain2_w64_gap,6080,centered_logit_input_effect_mpp,200.60585021972656
single_shape,plain2_w64_gap,6081,centered_logit_input_effect_mpp,142.85595321655273
single_shape,plain2_w64_gap,6082,centered_logit_input_effect_mpp,186.58197021484375
single_shape,plain2_w64_gap,6083,centered_logit_input_effect_mpp,192.47372436523438
single_shape,plain2_w64_gap,6084,centered_logit_input_effect_mpp,180.5285415649414
single_shape,plain2_w64_gap,6085,centered_logit_input_effect_mpp,191.8547821044922
single_shape,plain2_w64_gap,6086,centered_logit_input_effect_mpp,250.8671875
single_shape,plain2_w64_gap,6087,centered_logit_input_effect_mpp,204.00333404541016
single_shape,plain2_w64_gap,6088,centered_logit_input_effect_mpp,263.8549499511719
single_shape,plain2_w64_gap,6089,centered_logit_input_effect_mpp,202.5347900390625
single_shape,plain2_w64_gap,6090,centered_logit_input_effect_mpp,190.5562515258789
single_shape,plain2_w64_gap,6091,centered_logit_input_effect_mpp,198.32705688476562
single_shape,plain2_w64_gap,6092,centered_logit_input_effect_mpp,222.39047241210938
single_shape,plain2_w64_gap,6093,centered_logit_input_effect_mpp,181.97172927856445
single_shape,plain2_w64_gap,6094,centered_logit_input_effect_mpp,131.74607467651367
single_shape,plain2_w64_gap,6095,centered_logit_input_effect_mpp,206.40090942382812
single_shape,plain2_w64_gap,6096,centered_logit_input_effect_mpp,233.01776885986328
single_shape,plain2_w64_gap,6097,centered_logit_input_effect_mpp,177.6620864868164
single_shape,plain2_w64_gap,6098,centered_logit_input_effect_mpp,240.7952651977539
single_shape,plain2_w64_gap,6099,centered_logit_input_effect_mpp,191.1873664855957
single_shape,plain2_w64_gmp,6000,centered_logit_input_effect_mpp,170.65802001953125
single_shape,plain2_w64_gmp,6001,centered_logit_input_effect_mpp,187.62789916992188
single_shape,plain2_w64_gmp,6002,centered_logit_input_effect_mpp,173.20169830322266
single_shape,plain2_w64_gmp,6003,centered_logit_input_effect_mpp,145.33989715576172
single_shape,plain2_w64_gmp,6004,centered_logit_input_effect_mpp,151.90021514892578
single_shape,plain2_w64_gmp,6005,centered_logit_input_effect_mpp,145.48867797851562
single_shape,plain2_w64_gmp,6006,centered_logit_input_effect_mpp,137.38288116455078
single_shape,plain2_w64_gmp,6007,centered_logit_input_effect_mpp,155.97501373291016
single_shape,plain2_w64_gmp,6008,centered_logit_input_effect_mpp,132.49977111816406
single_shape,plain2_w64_gmp,6009,centered_logit_input_effect_mpp,173.6591033935547
single_shape,plain2_w64_gmp,6010,centered_logit_input_effect_mpp,140.87506866455078
single_shape,plain2_w64_gmp,6011,centered_logit_input_effect_mpp,159.28194427490234
single_shape,plain2_w64_gmp,6012,centered_logit_input_effect_mpp,148.00015258789062
single_shape,plain2_w64_gmp,6013,centered_logit_input_effect_mpp,132.9886932373047
single_shape,plain2_w64_gmp,6014,centered_logit_input_effect_mpp,132.04511260986328
single_shape,plain2_w64_gmp,6015,centered_logit_input_effect_mpp,173.39529418945312
single_shape,plain2_w64_gmp,6016,centered_logit_input_effect_mpp,155.18932342529297
single_shape,plain2_w64_gmp,6017,centered_logit_input_effect_mpp,177.91116333007812
single_shape,plain2_w64_gmp,6018,centered_logit_input_effect_mpp,134.31639862060547
single_shape,plain2_w64_gmp,6019,centered_logit_input_effect_mpp,145.72010040283203
single_shape,plain2_w64_gmp,6020,centered_logit_input_effect_mpp,160.9316864013672
single_shape,plain2_w64_gmp,6021,centered_logit_input_effect_mpp,151.07530975341797
single_shape,plain2_w64_gmp,6022,centered_logit_input_effect_mpp,116.26964569091797
single_shape,plain2_w64_gmp,6023,centered_logit_input_effect_mpp,153.05770111083984
single_shape,plain2_w64_gmp,6024,centered_logit_input_effect_mpp,161.44236755371094
single_shape,plain2_w64_gmp,6025,centered_logit_input_effect_mpp,135.79227447509766
single_shape,plain2_w64_gmp,6026,centered_logit_input_effect_mpp,167.0484390258789
single_shape,plain2_w64_gmp,6027,centered_logit_input_effect_mpp,176.49739837646484
single_shape,plain2_w64_gmp,6028,centered_logit_input_effect_mpp,178.22975158691406
single_shape,plain2_w64_gmp,6029,centered_logit_input_effect_mpp,146.94908142089844
single_shape,plain2_w64_gmp,6030,centered_logit_input_effect_mpp,190.96365356445312
single_shape,plain2_w64_gmp,6031,centered_logit_input_effect_mpp,144.30879974365234
single_shape,plain2_w64_gmp,6032,centered_logit_input_effect_mpp,145.04299926757812
single_shape,plain2_w64_gmp,6033,centered_logit_input_effect_mpp,153.89749145507812
single_shape,plain2_w64_gmp,6034,centered_logit_input_effect_mpp,161.19654083251953
single_shape,plain2_w64_gmp,6035,centered_logit_input_effect_mpp,177.4352035522461
single_shape,plain2_w64_gmp,6036,centered_logit_input_effect_mpp,148.0440902709961
single_shape,plain2_w64_gmp,6037,centered_logit_input_effect_mpp,126.35555648803711
single_shape,plain2_w64_gmp,6038,centered_logit_input_effect_mpp,160.63152313232422
single_shape,plain2_w64_gmp,6039,centered_logit_input_effect_mpp,162.74966430664062
single_shape,plain2_w64_gmp,6040,centered_logit_input_effect_mpp,139.92009735107422
single_shape,plain2_w64_gmp,6041,centered_logit_input_effect_mpp,173.82323455810547
single_shape,plain2_w64_gmp,6042,centered_logit_input_effect_mpp,174.47486114501953
single_shape,plain2_w64_gmp,6043,centered_logit_input_effect_mpp,165.90977478027344
single_shape,plain2_w64_gmp,6044,centered_logit_input_effect_mpp,155.8556671142578
single_shape,plain2_w64_gmp,6045,centered_logit_input_effect_mpp,190.06470489501953
single_shape,plain2_w64_gmp,6046,centered_logit_input_effect_mpp,133.817626953125
single_shape,plain2_w64_gmp,6047,centered_logit_input_effect_mpp,151.95425415039062
single_shape,plain2_w64_gmp,6048,centered_logit_input_effect_mpp,148.4746322631836
single_shape,plain2_w64_gmp,6049,centered_logit_input_effect_mpp,159.9656524658203
single_shape,plain2_w64_gmp,6050,centered_logit_input_effect_mpp,161.2156524658203
single_shape,plain2_w64_gmp,6051,centered_logit_input_effect_mpp,194.1221160888672
single_shape,plain2_w64_gmp,6052,centered_logit_input_effect_mpp,157.53252410888672
single_shape,plain2_w64_gmp,6053,centered_logit_input_effect_mpp,153.0937957763672
single_shape,plain2_w64_gmp,6054,centered_logit_input_effect_mpp,175.22555541992188
single_shape,plain2_w64_gmp,6055,centered_logit_input_effect_mpp,135.56427764892578
single_shape,plain2_w64_gmp,6056,centered_logit_input_effect_mpp,169.04934692382812
single_shape,plain2_w64_gmp,6057,centered_logit_input_effect_mpp,150.29984283447266
single_shape,plain2_w64_gmp,6058,centered_logit_input_effect_mpp,162.82711029052734
single_shape,plain2_w64_gmp,6059,centered_logit_input_effect_mpp,135.54949951171875
single_shape,plain2_w64_gmp,6060,centered_logit_input_effect_mpp,146.5825424194336
single_shape,plain2_w64_gmp,6061,centered_logit_input_effect_mpp,171.85060119628906
single_shape,plain2_w64_gmp,6062,centered_logit_input_effect_mpp,162.28661346435547
single_shape,plain2_w64_gmp,6063,centered_logit_input_effect_mpp,185.25753021240234
single_shape,plain2_w64_gmp,6064,centered_logit_input_effect_mpp,121.87039184570312
single_shape,plain2_w64_gmp,6065,centered_logit_input_effect_mpp,162.4954376220703
single_shape,plain2_w64_gmp,6066,centered_logit_input_effect_mpp,169.0981674194336
single_shape,plain2_w64_gmp,6067,centered_logit_input_effect_mpp,129.04445266723633
single_shape,plain2_w64_gmp,6068,centered_logit_input_effect_mpp,160.75666046142578
single_shape,plain2_w64_gmp,6069,centered_logit_input_effect_mpp,159.19528198242188
single_shape,plain2_w64_gmp,6070,centered_logit_input_effect_mpp,145.72881317138672
single_shape,plain2_w64_gmp,6071,centered_logit_input_effect_mpp,146.7693862915039
single_shape,plain2_w64_gmp,6072,centered_logit_input_effect_mpp,174.20116424560547
single_shape,plain2_w64_gmp,6073,centered_logit_input_effect_mpp,171.3853530883789
single_shape,plain2_w64_gmp,6074,centered_logit_input_effect_mpp,148.56334686279297
single_shape,plain2_w64_gmp,6075,centered_logit_input_effect_mpp,172.42828369140625
single_shape,plain2_w64_gmp,6076,centered_logit_input_effect_mpp,153.66928100585938
single_shape,plain2_w64_gmp,6077,centered_logit_input_effect_mpp,125.27064514160156
single_shape,plain2_w64_gmp,6078,centered_logit_input_effect_mpp,162.00731658935547
single_shape,plain2_w64_gmp,6079,centered_logit_input_effect_mpp,153.18309020996094
single_shape,plain2_w64_gmp,6080,centered_logit_input_effect_mpp,158.35560607910156
single_shape,plain2_w64_gmp,6081,centered_logit_input_effect_mpp,142.73029327392578
single_shape,plain2_w64_gmp,6082,centered_logit_input_effect_mpp,153.96990966796875
single_shape,plain2_w64_gmp,6083,centered_logit_input_effect_mpp,151.83726501464844
single_shape,plain2_w64_gmp,6084,centered_logit_input_effect_mpp,159.97045135498047
single_shape,plain2_w64_gmp,6085,centered_logit_input_effect_mpp,143.53689575195312
single_shape,plain2_w64_gmp,6086,centered_logit_input_effect_mpp,150.39911651611328
single_shape,plain2_w64_gmp,6087,centered_logit_input_effect_mpp,138.03834533691406
single_shape,plain2_w64_gmp,6088,centered_logit_input_effect_mpp,154.3904800415039
single_shape,plain2_w64_gmp,6089,centered_logit_input_effect_mpp,148.16964721679688
single_shape,plain2_w64_gmp,6090,centered_logit_input_effect_mpp,151.02014923095703
single_shape,plain2_w64_gmp,6091,centered_logit_input_effect_mpp,159.7336654663086
single_shape,plain2_w64_gmp,6092,centered_logit_input_effect_mpp,160.9615020751953
single_shape,plain2_w64_gmp,6093,centered_logit_input_effect_mpp,144.4520721435547
single_shape,plain2_w64_gmp,6094,centered_logit_input_effect_mpp,147.55789184570312
single_shape,plain2_w64_gmp,6095,centered_logit_input_effect_mpp,149.91584014892578
single_shape,plain2_w64_gmp,6096,centered_logit_input_effect_mpp,161.84364318847656
single_shape,plain2_w64_gmp,6097,centered_logit_input_effect_mpp,144.2758560180664
single_shape,plain2_w64_gmp,6098,centered_logit_input_effect_mpp,168.12123107910156
single_shape,plain2_w64_gmp,6099,centered_logit_input_effect_mpp,201.3810272216797
single_shape,plain4_w16_gap,6000,centered_logit_input_effect_mpp,1037.7845764160156
single_shape,plain4_w16_gap,6001,centered_logit_input_effect_mpp,1672.8504638671875
single_shape,plain4_w16_gap,6002,centered_logit_input_effect_mpp,1745.9613342285156
single_shape,plain4_w16_gap,6003,centered_logit_input_effect_mpp,1047.9430236816406
single_shape,plain4_w16_gap,6004,centered_logit_input_effect_mpp,1449.4047546386719
single_shape,plain4_w16_gap,6005,centered_logit_input_effect_mpp,2743.3994140625
single_shape,plain4_w16_gap,6006,centered_logit_input_effect_mpp,1161.2565155029297
single_shape,plain4_w16_gap,6007,centered_logit_input_effect_mpp,1512.6900939941406
single_shape,plain4_w16_gap,6008,centered_logit_input_effect_mpp,1083.8444213867188
single_shape,plain4_w16_gap,6009,centered_logit_input_effect_mpp,2567.1026916503906
single_shape,plain4_w16_gap,6010,centered_logit_input_effect_mpp,1211.5740127563477
single_shape,plain4_w16_gap,6011,centered_logit_input_effect_mpp,633.9050598144531
single_shape,plain4_w16_gap,6012,centered_logit_input_effect_mpp,1725.4336700439453
single_shape,plain4_w16_gap,6013,centered_logit_input_effect_mpp,898.3864135742188
single_shape,plain4_w16_gap,6014,centered_logit_input_effect_mpp,488.2088317871094
single_shape,plain4_w16_gap,6015,centered_logit_input_effect_mpp,1055.4822692871094
single_shape,plain4_w16_gap,6016,centered_logit_input_effect_mpp,960.0648803710938
single_shape,plain4_w16_gap,6017,centered_logit_input_effect_mpp,1354.0350189208984
single_shape,plain4_w16_gap,6018,centered_logit_input_effect_mpp,1039.5977172851562
single_shape,plain4_w16_gap,6019,centered_logit_input_effect_mpp,1276.3132934570312
single_shape,plain4_w16_gap,6020,centered_logit_input_effect_mpp,1192.7069396972656
single_shape,plain4_w16_gap,6021,centered_logit_input_effect_mpp,1061.8639068603516
single_shape,plain4_w16_gap,6022,centered_logit_input_effect_mpp,2035.7873077392578
single_shape,plain4_w16_gap,6023,centered_logit_input_effect_mpp,883.7971496582031
single_shape,plain4_w16_gap,6024,centered_logit_input_effect_mpp,2099.5219116210938
single_shape,plain4_w16_gap,6025,centered_logit_input_effect_mpp,754.7432861328125
single_shape,plain4_w16_gap,6026,centered_logit_input_effect_mpp,663.0804138183594
single_shape,plain4_w16_gap,6027,centered_logit_input_effect_mpp,919.9778137207031
single_shape,plain4_w16_gap,6028,centered_logit_input_effect_mpp,1064.5870666503906
single_shape,plain4_w16_gap,6029,centered_logit_input_effect_mpp,1497.4615478515625
single_shape,plain4_w16_gap,6030,centered_logit_input_effect_mpp,1248.7891235351562
single_shape,plain4_w16_gap,6031,centered_logit_input_effect_mpp,1408.084228515625
single_shape,plain4_w16_gap,6032,centered_logit_input_effect_mpp,345.2625427246094
single_shape,plain4_w16_gap,6033,centered_logit_input_effect_mpp,639.1423034667969
single_shape,plain4_w16_gap,6034,centered_logit_input_effect_mpp,1862.1466064453125
single_shape,plain4_w16_gap,6035,centered_logit_input_effect_mpp,2147.6298217773438
single_shape,plain4_w16_gap,6036,centered_logit_input_effect_mpp,1547.939697265625
single_shape,plain4_w16_gap,6037,centered_logit_input_effect_mpp,1061.4412231445312
single_shape,plain4_w16_gap,6038,centered_logit_input_effect_mpp,1136.9566650390625
single_shape,plain4_w16_gap,6039,centered_logit_input_effect_mpp,1755.4872741699219
single_shape,plain4_w16_gap,6040,centered_logit_input_effect_mpp,2347.1517333984375
single_shape,plain4_w16_gap,6041,centered_logit_input_effect_mpp,755.098876953125
single_shape,plain4_w16_gap,6042,centered_logit_input_effect_mpp,2142.3595581054688
single_shape,plain4_w16_gap,6043,centered_logit_input_effect_mpp,1172.1008911132812
single_shape,plain4_w16_gap,6044,centered_logit_input_effect_mpp,1130.8670654296875
single_shape,plain4_w16_gap,6045,centered_logit_input_effect_mpp,1754.20751953125
single_shape,plain4_w16_gap,6046,centered_logit_input_effect_mpp,1315.954345703125
single_shape,plain4_w16_gap,6047,centered_logit_input_effect_mpp,946.3884887695312
single_shape,plain4_w16_gap,6048,centered_logit_input_effect_mpp,1749.1984252929688
single_shape,plain4_w16_gap,6049,centered_logit_input_effect_mpp,1198.6858825683594
single_shape,plain4_w16_gap,6050,centered_logit_input_effect_mpp,1575.2501983642578
single_shape,plain4_w16_gap,6051,centered_logit_input_effect_mpp,168.2359619140625
single_shape,plain4_w16_gap,6052,centered_logit_input_effect_mpp,1608.4042358398438
single_shape,plain4_w16_gap,6053,centered_logit_input_effect_mpp,1296.7502746582031
single_shape,plain4_w16_gap,6054,centered_logit_input_effect_mpp,2591.9918518066406
single_shape,plain4_w16_gap,6055,centered_logit_input_effect_mpp,1868.5880432128906
single_shape,plain4_w16_gap,6056,centered_logit_input_effect_mpp,9.032012939453125
single_shape,plain4_w16_gap,6057,centered_logit_input_effect_mpp,1351.6879272460938
single_shape,plain4_w16_gap,6058,centered_logit_input_effect_mpp,1314.6665649414062
single_shape,plain4_w16_gap,6059,centered_logit_input_effect_mpp,1981.9630126953125
single_shape,plain4_w16_gap,6060,centered_logit_input_effect_mpp,788.9278869628906
single_shape,plain4_w16_gap,6061,centered_logit_input_effect_mpp,878.5135192871094
single_shape,plain4_w16_gap,6062,centered_logit_input_effect_mpp,1648.429443359375
single_shape,plain4_w16_gap,6063,centered_logit_input_effect_mpp,1013.2736206054688
single_shape,plain4_w16_gap,6064,centered_logit_input_effect_mpp,785.0889282226562
single_shape,plain4_w16_gap,6065,centered_logit_input_effect_mpp,1263.5823669433594
single_shape,plain4_w16_gap,6066,centered_logit_input_effect_mpp,1321.7113952636719
single_shape,plain4_w16_gap,6067,centered_logit_input_effect_mpp,1086.2157897949219
single_shape,plain4_w16_gap,6068,centered_logit_input_effect_mpp,1625.6471862792969
single_shape,plain4_w16_gap,6069,centered_logit_input_effect_mpp,1062.7334289550781
single_shape,plain4_w16_gap,6070,centered_logit_input_effect_mpp,698.1129760742188
single_shape,plain4_w16_gap,6071,centered_logit_input_effect_mpp,1482.3969421386719
single_shape,plain4_w16_gap,6072,centered_logit_input_effect_mpp,1110.7083587646484
single_shape,plain4_w16_gap,6073,centered_logit_input_effect_mpp,1423.7636108398438
single_shape,plain4_w16_gap,6074,centered_logit_input_effect_mpp,1062.7694091796875
single_shape,plain4_w16_gap,6075,centered_logit_input_effect_mpp,1665.2791137695312
single_shape,plain4_w16_gap,6076,centered_logit_input_effect_mpp,1098.38134765625
single_shape,plain4_w16_gap,6077,centered_logit_input_effect_mpp,1894.8598937988281
single_shape,plain4_w16_gap,6078,centered_logit_input_effect_mpp,938.1124267578125
single_shape,plain4_w16_gap,6079,centered_logit_input_effect_mpp,958.07666015625
single_shape,plain4_w16_gap,6080,centered_logit_input_effect_mpp,2102.392120361328
single_shape,plain4_w16_gap,6081,centered_logit_input_effect_mpp,827.4622192382812
single_shape,plain4_w16_gap,6082,centered_logit_input_effect_mpp,1343.9464721679688
single_shape,plain4_w16_gap,6083,centered_logit_input_effect_mpp,1472.6336059570312
single_shape,plain4_w16_gap,6084,centered_logit_input_effect_mpp,2227.0008239746094
single_shape,plain4_w16_gap,6085,centered_logit_input_effect_mpp,1612.9149169921875
single_shape,plain4_w16_gap,6086,centered_logit_input_effect_mpp,840.3968505859375
single_shape,plain4_w16_gap,6087,centered_logit_input_effect_mpp,857.7417297363281
single_shape,plain4_w16_gap,6088,centered_logit_input_effect_mpp,1219.6822814941406
single_shape,plain4_w16_gap,6089,centered_logit_input_effect_mpp,1032.8948364257812
single_shape,plain4_w16_gap,6090,centered_logit_input_effect_mpp,1030.1653747558594
single_shape,plain4_w16_gap,6091,centered_logit_input_effect_mpp,1525.3472595214844
single_shape,plain4_w16_gap,6092,centered_logit_input_effect_mpp,1113.0724487304688
single_shape,plain4_w16_gap,6093,centered_logit_input_effect_mpp,2575.7630920410156
single_shape,plain4_w16_gap,6094,centered_logit_input_effect_mpp,2037.5009765625
single_shape,plain4_w16_gap,6095,centered_logit_input_effect_mpp,1685.7760925292969
single_shape,plain4_w16_gap,6096,centered_logit_input_effect_mpp,999.6893005371094
single_shape,plain4_w16_gap,6097,centered_logit_input_effect_mpp,1240.3102722167969
single_shape,plain4_w16_gap,6098,centered_logit_input_effect_mpp,3272.1236267089844
single_shape,plain4_w16_gap,6099,centered_logit_input_effect_mpp,2181.021026611328
single_shape,plain4_w16_gmp,6000,centered_logit_input_effect_mpp,284.86509704589844
single_shape,plain4_w16_gmp,6001,centered_logit_input_effect_mpp,145.6031951904297
single_shape,plain4_w16_gmp,6002,centered_logit_input_effect_mpp,188.5084991455078
single_shape,plain4_w16_gmp,6003,centered_logit_input_effect_mpp,141.19418334960938
single_shape,plain4_w16_gmp,6004,centered_logit_input_effect_mpp,216.6121368408203
single_shape,plain4_w16_gmp,6005,centered_logit_input_effect_mpp,214.73008728027344
single_shape,plain4_w16_gmp,6006,centered_logit_input_effect_mpp,193.18734741210938
single_shape,plain4_w16_gmp,6007,centered_logit_input_effect_mpp,245.6181640625
single_shape,plain4_w16_gmp,6008,centered_logit_input_effect_mpp,172.20791625976562
single_shape,plain4_w16_gmp,6009,centered_logit_input_effect_mpp,228.1981964111328
single_shape,plain4_w16_gmp,6010,centered_logit_input_effect_mpp,194.97857666015625
single_shape,plain4_w16_gmp,6011,centered_logit_input_effect_mpp,160.90695190429688
single_shape,plain4_w16_gmp,6012,centered_logit_input_effect_mpp,151.3505096435547
single_shape,plain4_w16_gmp,6013,centered_logit_input_effect_mpp,232.3922576904297
single_shape,plain4_w16_gmp,6014,centered_logit_input_effect_mpp,166.42347717285156
single_shape,plain4_w16_gmp,6015,centered_logit_input_effect_mpp,142.7255401611328
single_shape,plain4_w16_gmp,6016,centered_logit_input_effect_mpp,200.4028778076172
single_shape,plain4_w16_gmp,6017,centered_logit_input_effect_mpp,392.189453125
single_shape,plain4_w16_gmp,6018,centered_logit_input_effect_mpp,181.24208068847656
single_shape,plain4_w16_gmp,6019,centered_logit_input_effect_mpp,139.17172241210938
single_shape,plain4_w16_gmp,6020,centered_logit_input_effect_mpp,193.11236572265625
single_shape,plain4_w16_gmp,6021,centered_logit_input_effect_mpp,201.4950408935547
single_shape,plain4_w16_gmp,6022,centered_logit_input_effect_mpp,187.67213439941406
single_shape,plain4_w16_gmp,6023,centered_logit_input_effect_mpp,175.16583251953125
single_shape,plain4_w16_gmp,6024,centered_logit_input_effect_mpp,167.12319946289062
single_shape,plain4_w16_gmp,6025,centered_logit_input_effect_mpp,190.1571807861328
single_shape,plain4_w16_gmp,6026,centered_logit_input_effect_mpp,160.6881866455078
single_shape,plain4_w16_gmp,6027,centered_logit_input_effect_mpp,284.3414306640625
single_shape,plain4_w16_gmp,6028,centered_logit_input_effect_mpp,246.96548461914062
single_shape,plain4_w16_gmp,6029,centered_logit_input_effect_mpp,147.35494995117188
single_shape,plain4_w16_gmp,6030,centered_logit_input_effect_mpp,221.30332946777344
single_shape,plain4_w16_gmp,6031,centered_logit_input_effect_mpp,253.115966796875
single_shape,plain4_w16_gmp,6032,centered_logit_input_effect_mpp,173.48045349121094
single_shape,plain4_w16_gmp,6033,centered_logit_input_effect_mpp,181.9276580810547
single_shape,plain4_w16_gmp,6034,centered_logit_input_effect_mpp,211.6735382080078
single_shape,plain4_w16_gmp,6035,centered_logit_input_effect_mpp,144.79244995117188
single_shape,plain4_w16_gmp,6036,centered_logit_input_effect_mpp,228.835693359375
single_shape,plain4_w16_gmp,6037,centered_logit_input_effect_mpp,203.52484130859375
single_shape,plain4_w16_gmp,6038,centered_logit_input_effect_mpp,142.5632781982422
single_shape,plain4_w16_gmp,6039,centered_logit_input_effect_mpp,186.973388671875
single_shape,plain4_w16_gmp,6040,centered_logit_input_effect_mpp,231.89566040039062
single_shape,plain4_w16_gmp,6041,centered_logit_input_effect_mpp,184.11720275878906
single_shape,plain4_w16_gmp,6042,centered_logit_input_effect_mpp,234.27804565429688
single_shape,plain4_w16_gmp,6043,centered_logit_input_effect_mpp,257.4572448730469
single_shape,plain4_w16_gmp,6044,centered_logit_input_effect_mpp,212.15597534179688
single_shape,plain4_w16_gmp,6045,centered_logit_input_effect_mpp,262.5599365234375
single_shape,plain4_w16_gmp,6046,centered_logit_input_effect_mpp,181.06565856933594
single_shape,plain4_w16_gmp,6047,centered_logit_input_effect_mpp,240.1776885986328
single_shape,plain4_w16_gmp,6048,centered_logit_input_effect_mpp,156.27040100097656
single_shape,plain4_w16_gmp,6049,centered_logit_input_effect_mpp,287.62890625
single_shape,plain4_w16_gmp,6050,centered_logit_input_effect_mpp,172.90074157714844
single_shape,plain4_w16_gmp,6051,centered_logit_input_effect_mpp,179.3485565185547
single_shape,plain4_w16_gmp,6052,centered_logit_input_effect_mpp,155.06968688964844
single_shape,plain4_w16_gmp,6053,centered_logit_input_effect_mpp,255.72567749023438
single_shape,plain4_w16_gmp,6054,centered_logit_input_effect_mpp,134.25845336914062
