task,architecture,metric,n,mean,sd,ci_low,ci_high,t_stat,p_two_sided
single_shape,res4_w16_gmp,prob_input_effect_mpp,100,0.00048647522926330565,0.0004885169928036133,0.0003895428594374107,0.0005834075990892005,9.958204861440132,1.3495279856540785e-16
single_shape,tiny_gap,prob_input_effect_mpp,100,0.6625989554449916,0.05392689460045428,0.6518986896037281,0.6732992212862551,122.8698519271699,4.928998742417773e-110
single_shape,tiny_gmp,prob_input_effect_mpp,100,0.35787463873624803,0.028342846815454258,0.3522508030255039,0.3634984744469922,126.26629959454631,3.370932081245311e-111
two_concepts,bn2_w16_gap,prob_input_effect_mpp,100,0.49680798497051,0.18990830330897873,0.4591260575032409,0.534489912437779,26.16041406900512,2.9133851205269272e-46
two_concepts,bn2_w16_gmp,prob_input_effect_mpp,100,0.08356785671785474,0.09661966449285234,0.06439641910352376,0.10273929433218573,8.649156168829055,9.573460550527085e-14
two_concepts,bn4_w16_gap,prob_input_effect_mpp,100,0.02535061612725258,0.035685766900102514,0.01826978576589809,0.03243144648860707,7.103845126326752,1.883758907714326e-10
two_concepts,bn4_w16_gmp,prob_input_effect_mpp,100,0.002897961735725403,0.0026036224716848204,0.002381346551340568,0.003414576920110238,11.130499015282018,3.8091906153700394e-19
two_concepts,plain2_w16_gap,prob_input_effect_mpp,100,0.7420044107735158,0.056176710603605594,0.7308577326271118,0.7531510889199197,132.08399046523945,4.002755891284459e-113
two_concepts,plain2_w16_gmp,prob_input_effect_mpp,100,0.06107674330472946,0.012194703539055838,0.05865704955655291,0.063496437052906,50.08464790400166,3.911389683117757e-72
two_concepts,plain2_w64_gap,prob_input_effect_mpp,100,0.5810704410076142,0.040462089711879784,0.573041884577322,0.5890989974379064,143.6086087360461,1.0572333288247927e-116
two_concepts,plain2_w64_gmp,prob_input_effect_mpp,100,0.02534536212682724,0.007622379782663668,0.023832916609208155,0.026857807644446324,33.25124547647534,1.5946853882727052e-55
two_concepts,plain4_w16_gap,prob_input_effect_mpp,100,0.13850348701700568,0.08953370812855105,0.12073805687629952,0.15626891715771185,15.469423741295806,3.6286182259819254e-28
two_concepts,plain4_w16_gmp,prob_input_effect_mpp,100,0.004721067249774933,0.005072550044248404,0.003714563271218122,0.005727571228331745,9.30708856214833,3.5525279999811286e-15
two_concepts,plain4_w64_gap,prob_input_effect_mpp,100,0.0638545361161232,0.09651748164877678,0.044703373794929814,0.08300569843731659,6.615851866969268,1.905474432773878e-09
two_concepts,plain4_w64_gmp,prob_input_effect_mpp,100,-0.0002717205882072449,0.0012871539093701047,-0.0005271198488345337,-1.632132757995602e-05,-2.111018629778447,0.037289676893660736
two_concepts,res4_w16_gap,prob_input_effect_mpp,100,0.12994078740477563,0.09662763882831059,0.11076776750928526,0.14911380730026602,13.4475796967011,4.545881163067941e-24
two_concepts,res4_w16_gmp,prob_input_effect_mpp,100,0.0029809367656707763,0.0034726305707281184,0.0022918915211671814,0.0036699820101743713,8.584088358830963,1.324352095598662e-13
two_concepts,tiny_gap,prob_input_effect_mpp,100,0.19009641676326283,0.036004298037280905,0.1829523829137086,0.19724045061281706,52.798256632146014,2.540036003688565e-74
two_concepts,tiny_gmp,prob_input_effect_mpp,100,0.8375165815651416,0.035171044343202194,0.8305378833260637,0.8444952798042196,238.12673100991256,2.2173409869437053e-138
single_shape,bn2_w16_gap,centered_logit_input_effect_mpp,100,19.360578727722167,11.699489541834225,17.03914618034062,21.682011275103715,16.54822516699891,2.8963996196574127e-30
single_shape,bn2_w16_gmp,centered_logit_input_effect_mpp,100,58.6156339263916,7.386245298611803,57.1500426133835,60.08122523939971,79.35782194697491,1.9750928282843218e-91
single_shape,bn4_w16_gap,centered_logit_input_effect_mpp,100,5.960075206756592,2.54713152462653,5.45466905184818,6.465481361665004,23.399165489228047,3.966852439178635e-42
single_shape,bn4_w16_gmp,centered_logit_input_effect_mpp,100,13.543716201782226,3.445074122891245,12.860138754370976,14.227293649193477,39.31327953668467,3.2066703823516953e-62
single_shape,plain2_w16_gap,centered_logit_input_effect_mpp,100,290.4885283279419,69.15470357473714,276.7667348164492,304.2103218394346,42.00560675008953,6.570681991879043e-65
single_shape,plain2_w16_gmp,centered_logit_input_effect_mpp,100,191.27477001190186,21.09268415052454,187.08952386730897,195.46001615649476,90.68299162254566,4.3370749379534757e-97
single_shape,plain2_w64_gap,centered_logit_input_effect_mpp,100,203.80818794250487,37.26579055565651,196.4138466090246,211.20252927598514,54.69042381862719,8.722812253289875e-76
single_shape,plain2_w64_gmp,centered_logit_input_effect_mpp,100,155.9242108154297,16.369679197796682,152.67611131979973,159.17231031105965,95.25184270954847,3.527848808933344e-99
single_shape,plain4_w16_gap,centered_logit_input_effect_mpp,100,1352.7464778900146,560.2372685423874,1241.5832493747869,1463.9097064052423,24.145956612446717,2.79970720998689e-43
single_shape,plain4_w16_gmp,centered_logit_input_effect_mpp,100,207.48922958374024,60.37956729178319,195.50861348875935,219.46984567872113,34.364146496951896,7.924412127147339e-57
single_shape,plain4_w64_gap,centered_logit_input_effect_mpp,100,1184.7623708343506,592.8170481974857,1067.1346072120632,1302.390134456638,19.985295200884124,1.5972055347643625e-36
single_shape,plain4_w64_gmp,centered_logit_input_effect_mpp,100,87.73396759033203,28.432727560531124,82.0922975897876,93.37563759087645,30.856683518509804,1.3674390967251287e-52
single_shape,res4_w16_gap,centered_logit_input_effect_mpp,100,1203.7641723632812,502.52207079977796,1104.0528912205582,1303.4754535060042,23.95445379040679,5.494499775692007e-43
single_shape,res4_w16_gmp,centered_logit_input_effect_mpp,100,133.34761932373047,43.226600407713086,124.7705239948868,141.92471465257412,30.848509497854646,1.4003497868454612e-52
single_shape,tiny_gap,centered_logit_input_effect_mpp,100,22.385948917865754,2.143999835536905,21.960532836078674,22.811364999652834,104.4120831859104,4.3473854449949897e-103
single_shape,tiny_gmp,centered_logit_input_effect_mpp,100,131.30501728057862,8.288231461198771,129.66045234418038,132.94958221697686,158.4234440064579,6.622912275358244e-121
two_concepts,bn2_w16_gap,centered_logit_input_effect_mpp,100,57.031581010818485,9.813036431916975,55.08446168734401,58.97870033429296,58.11817922668955,2.5421256920600712e-78
two_concepts,bn2_w16_gmp,centered_logit_input_effect_mpp,100,122.18745190858841,27.87173205536182,116.65709558715606,127.71780823002076,43.839202983828415,1.1842499078368956e-66
two_concepts,bn4_w16_gap,centered_logit_input_effect_mpp,100,8.259360847473145,3.8379843603985813,7.497821484690503,9.020900210255787,21.520048212534654,4.091402508944142e-39
two_concepts,bn4_w16_gmp,centered_logit_input_effect_mpp,100,6.683431396484375,6.166333925238982,5.459896966124215,7.906965826844535,10.838581688106279,1.6348488301743127e-18
two_concepts,plain2_w16_gap,centered_logit_input_effect_mpp,100,216.93234043598176,41.42627497655755,208.71246873102518,225.15221214093833,52.36588145053839,5.575504879711653e-74
two_concepts,plain2_w16_gmp,centered_logit_input_effect_mpp,100,204.41808395385743,16.05994896078316,201.23144165689757,207.6047262508173,127.28439203202116,1.5295396139038099e-111
two_concepts,plain2_w64_gap,centered_logit_input_effect_mpp,100,181.49069877624513,29.000861764517154,175.7362986238682,187.24509892862204,62.58113991574582,2.0309947811108975e-81
two_concepts,plain2_w64_gmp,centered_logit_input_effect_mpp,100,186.39899696350096,15.950184315152805,183.23413435359555,189.56385957340638,116.86322444965128,6.809609801396781e-108
two_concepts,plain4_w16_gap,centered_logit_input_effect_mpp,100,601.2579579925537,263.93520769968524,548.8874866687339,653.6284293163734,22.780513567431527,3.7308898806180824e-41
two_concepts,plain4_w16_gmp,centered_logit_input_effect_mpp,100,181.7366648864746,66.1493118670977,168.61120629222742,194.8621234807218,27.473704526451684,4.082502312766869e-48
two_concepts,plain4_w64_gap,centered_logit_input_effect_mpp,100,625.9075726509094,340.7175605828288,558.3018167097473,693.5133285920715,18.370276295129514,1.1587182615950181e-33
two_concepts,plain4_w64_gmp,centered_logit_input_effect_mpp,100,85.05181625366211,39.59144623359268,77.19601437821044,92.90761812911379,21.482371659739236,4.721232721938384e-39
two_concepts,res4_w16_gap,centered_logit_input_effect_mpp,100,553.7375723075867,185.52571504765694,516.9252454323115,590.5498991828619,29.84694451469142,2.684753240659052e-51
two_concepts,res4_w16_gmp,centered_logit_input_effect_mpp,100,132.70917694091796,39.18076018673728,124.93486408706133,140.48348979477458,33.871006154148105,2.9662006249845393e-56
two_concepts,tiny_gap,centered_logit_input_effect_mpp,100,5.344685845337808,1.4004660739253576,5.066802992937371,5.622568697738245,38.16362241719445,5.057252054523496e-61
two_concepts,tiny_gmp,centered_logit_input_effect_mpp,100,126.314041223526,9.41152992740228,124.44658950129455,128.18149294575744,134.21201674740945,8.297684443556608e-114
single_shape,bn2_w16_gap,raw_logit_input_effect_mpp,100,19.569032402038573,11.786117005913301,17.23041108638716,21.907653717689985,16.603460149106315,2.2707197101362315e-30
single_shape,bn2_w16_gmp,raw_logit_input_effect_mpp,100,62.41633815765381,8.186152333749288,60.792027934764405,64.04064838054322,76.24624562668858,9.725810694163031e-90
single_shape,bn4_w16_gap,raw_logit_input_effect_mpp,100,6.092369518280029,2.5722594552098386,5.581977436789449,6.602761599770609,23.684895028534473,1.4286247285225108e-42
single_shape,bn4_w16_gmp,raw_logit_input_effect_mpp,100,14.545091094970703,3.750568457067129,13.800896943910912,15.289285246030493,38.78103082631021,1.1395765753782266e-61
single_shape,plain2_w16_gap,raw_logit_input_effect_mpp,100,303.9739749336243,70.91297650316568,289.9033019271212,318.04464794012733,42.865775761091385,9.795936611933156e-66
single_shape,plain2_w16_gmp,raw_logit_input_effect_mpp,100,196.9740367126465,21.63420477640961,192.68134112750212,201.26673229779087,91.04750498036846,2.9291494144422677e-97
single_shape,plain2_w64_gap,raw_logit_input_effect_mpp,100,214.27268753051757,38.63370615977088,206.60692206403496,221.93845299700018,55.462628059649845,2.2735020173999606e-76
single_shape,plain2_w64_gmp,raw_logit_input_effect_mpp,100,157.5769416809082,16.55227624545991,154.2926109695499,160.86127239226647,95.19956007508611,3.722747426658576e-99
single_shape,plain4_w16_gap,raw_logit_input_effect_mpp,100,1462.996185760498,636.2824690355058,1336.743939654747,1589.2484318662491,22.992872772027606,1.7205263623425793e-41
single_shape,plain4_w16_gmp,raw_logit_input_effect_mpp,100,227.1006639099121,74.03000355193306,212.41150511253727,241.78982270728693,30.676840877171895,2.3103059324027822e-52
single_shape,plain4_w64_gap,raw_logit_input_effect_mpp,100,1253.1445697402953,636.6824567644117,1126.812957391332,1379.4761820892586,19.68241085373568,5.360816992674707e-36
single_shape,plain4_w64_gmp,raw_logit_input_effect_mpp,100,90.51442138671875,29.310423647820443,84.69859744070028,96.33024533273722,30.88130778125055,1.2729363653284205e-52
single_shape,res4_w16_gap,raw_logit_input_effect_mpp,100,1305.9518101501465,555.0776015224255,1195.8123715114737,1416.0912487888193,23.527373588274486,2.5059172015410488e-42
single_shape,res4_w16_gmp,raw_logit_input_effect_mpp,100,146.01313400268555,47.69682226206852,136.54904967576547,155.47721832960562,30.612759315583222,2.7866830294050093e-52
single_shape,tiny_gap,raw_logit_input_effect_mpp,100,22.54459152162075,2.1490671178902896,22.118169981079262,22.971013062162235,104.90408295741118,2.740938313662835e-103
single_shape,tiny_gmp,raw_logit_input_effect_mpp,100,133.4921900463104,8.468808675787756,131.8117946728864,135.17258541973442,157.628062171204,1.0879486159420677e-120
two_concepts,bn2_w16_gap,raw_logit_input_effect_mpp,100,57.11772877693176,9.84232134519312,55.16479869132246,59.070658862541066,58.032781875006975,2.92842731867464e-78
two_concepts,bn2_w16_gmp,raw_logit_input_effect_mpp,100,128.73293417930603,28.8855090239361,123.00142251325639,134.46444584535567,44.56661437838293,2.5100270416128826e-67
two_concepts,bn4_w16_gap,raw_logit_input_effect_mpp,100,8.295878944396973,3.851456640617764,7.531666388935589,9.060091499858357,21.53958805327829,3.7988369273931495e-39
two_concepts,bn4_w16_gmp,raw_logit_input_effect_mpp,100,7.6764593505859375,6.729799030958532,6.341121218786162,9.011797482385713,11.406669523521526,9.643646354971594e-20
two_concepts,plain2_w16_gap,raw_logit_input_effect_mpp,100,218.4063934469223,41.59550507783206,210.15294281839897,226.65984407544562,52.50721034358108,4.309129614366214e-74
two_concepts,plain2_w16_gmp,raw_logit_input_effect_mpp,100,207.53418773651123,16.54231873082139,204.2518328120871,210.81654266093537,125.45652826156515,6.3485352080798276e-111
two_concepts,plain2_w64_gap,raw_logit_input_effect_mpp,100,182.75158328056335,29.174915566872823,176.9626470776742,188.5405194834525,62.63996989525888,1.854791435261206e-81
two_concepts,plain2_w64_gmp,raw_logit_input_effect_mpp,100,188.57264179229736,16.093799145773858,185.37928288425022,191.7660007003445,117.1709924327069,5.258281275288274e-108
two_concepts,plain4_w16_gap,raw_logit_input_effect_mpp,100,615.1373819160461,272.1190645168347,561.143055849632,669.1317079824603,22.605449677267668,7.088297852359869e-41
two_concepts,plain4_w16_gmp,raw_logit_input_effect_mpp,100,191.57740432739257,70.84033852844574,177.52114427096632,205.63366438381883,27.043547265159553,1.6234442918604e-47
two_concepts,plain4_w64_gap,raw_logit_input_effect_mpp,100,637.3625833368301,355.635854016884,566.7967143236087,707.9284523500514,17.92177521298432,7.645924161128272e-33
two_concepts,plain4_w64_gmp,raw_logit_input_effect_mpp,100,87.27213684082031,39.967110745168746,79.34179497617076,95.20247870546986,21.835988444916506,1.2393994270597666e-39
two_concepts,res4_w16_gap,raw_logit_input_effect_mpp,100,565.4426435089111,188.54982395665095,528.030267817569,602.8550192002533,29.989030572572197,1.7573027902240388e-51
two_concepts,res4_w16_gmp,raw_logit_input_effect_mpp,100,140.05883972167967,42.36537601701013,131.65262999635127,148.46504944700808,33.05974191411511,2.695862912682213e-55
two_concepts,tiny_gap,raw_logit_input_effect_mpp,100,5.385991634950042,1.4065721665264164,5.106897201304907,5.665086068595176,38.291612496861454,3.7068523475119436e-61
two_concepts,tiny_gmp,raw_logit_input_effect_mpp,100,127.80351971626281,9.567905057759049,125.90503977558532,129.7019996569403,133.57523819973645,1.3253302204711683e-113
