task,architecture,block,metric,init_sd,init_mean,finite_reps
single_shape,bn2_w16_gap,6024,agreement,0.19151279075374994,0.00016276477253995836,4
single_shape,bn2_w16_gap,6024,centered_logit_error_reduction,49.57464561057605,-80.97352600097656,4
single_shape,bn2_w16_gap,6024,centered_logit_fidelity,0.3244714761101109,-0.4991714422900835,4
single_shape,bn2_w16_gap,6024,cf_accuracy,0.09009560822487316,-0.10856119930394925,4
single_shape,bn2_w16_gap,6024,prob_error_reduction,0.38961468786524917,0.0167175754904747,4
single_shape,bn2_w16_gap,6024,prob_fidelity,0.24871376069310555,0.0319039106676441,4
single_shape,bn2_w16_gap,6024,raw_logit_error_reduction,47.15906824641977,-82.22914505004883,4
single_shape,bn2_w16_gap,6024,raw_logit_fidelity,0.30378430544529555,-0.5011738256686957,4
single_shape,bn2_w16_gap,6025,agreement,0.06935835898207174,-0.054850254411576316,4
single_shape,bn2_w16_gap,6025,centered_logit_error_reduction,180.52167899294733,-73.3982515335083,4
single_shape,bn2_w16_gap,6025,centered_logit_fidelity,1.4011297619008052,-0.38965329063218607,4
single_shape,bn2_w16_gap,6025,cf_accuracy,0.07310317125789804,-0.05680338220554404,4
single_shape,bn2_w16_gap,6025,prob_error_reduction,0.17542810712888715,-0.1555016115307808,4
single_shape,bn2_w16_gap,6025,prob_fidelity,0.09246993515092918,-0.09636290807862531,4
single_shape,bn2_w16_gap,6025,raw_logit_error_reduction,184.5131346974407,-73.19455528259277,4
single_shape,bn2_w16_gap,6025,raw_logit_fidelity,1.4285172215534863,-0.3804518312204075,4
single_shape,bn2_w16_gap,6026,agreement,0.07790292991074625,-0.07470703858416528,4
single_shape,bn2_w16_gap,6026,centered_logit_error_reduction,106.84421441122615,-71.43795776367188,4
single_shape,bn2_w16_gap,6026,centered_logit_fidelity,0.7373207013733141,-0.4265971575889884,4
single_shape,bn2_w16_gap,6026,cf_accuracy,0.07284180007285933,-0.07991536444751546,4
single_shape,bn2_w16_gap,6026,prob_error_reduction,0.1949272450289165,-0.10611830651760101,4
single_shape,bn2_w16_gap,6026,prob_fidelity,0.09442064927214107,-0.06885519041722139,4
single_shape,bn2_w16_gap,6026,raw_logit_error_reduction,112.01308969742267,-73.95807838439941,4
single_shape,bn2_w16_gap,6026,raw_logit_fidelity,0.7563068732680418,-0.434578695537981,4
single_shape,bn2_w16_gap,6027,agreement,0.06869312544587165,-0.05257161089684814,4
single_shape,bn2_w16_gap,6027,centered_logit_error_reduction,116.622014739702,-27.42105484008789,4
single_shape,bn2_w16_gap,6027,centered_logit_fidelity,0.8836767508287351,-0.09334474715147306,4
single_shape,bn2_w16_gap,6027,cf_accuracy,0.07053193752688611,-0.054199217236600816,4
single_shape,bn2_w16_gap,6027,prob_error_reduction,0.09110980686930073,-0.060933053493499756,4
single_shape,bn2_w16_gap,6027,prob_fidelity,0.03390217555192451,-0.05511863473229925,4
single_shape,bn2_w16_gap,6027,raw_logit_error_reduction,117.03813042103116,-28.052066802978516,4
single_shape,bn2_w16_gap,6027,raw_logit_fidelity,0.8842658155084766,-0.09629554248206629,4
single_shape,bn2_w16_gap,6028,agreement,0.23645514666730216,0.03320313454605639,4
single_shape,bn2_w16_gap,6028,centered_logit_error_reduction,73.82338994821374,-8.017601013183594,4
single_shape,bn2_w16_gap,6028,centered_logit_fidelity,0.5712544708486772,0.029852040245707173,4
single_shape,bn2_w16_gap,6028,cf_accuracy,0.23665284051393165,0.033854172797873616,4
single_shape,bn2_w16_gap,6028,prob_error_reduction,0.4543734544340672,0.09704823046922684,4
single_shape,bn2_w16_gap,6028,prob_fidelity,0.24630429184208322,0.032245531245179454,4
single_shape,bn2_w16_gap,6028,raw_logit_error_reduction,74.029831804668,-7.910219192504883,4
single_shape,bn2_w16_gap,6028,raw_logit_fidelity,0.5690994349327471,0.031390347892056414,4
single_shape,bn2_w16_gap,6029,agreement,0.12276294144293909,0.05826823029201478,4
single_shape,bn2_w16_gap,6029,centered_logit_error_reduction,89.21337228791573,-65.02993774414062,4
single_shape,bn2_w16_gap,6029,centered_logit_fidelity,0.5884284534801819,-0.4175340470331021,4
single_shape,bn2_w16_gap,6029,cf_accuracy,0.12378925619129862,0.05533854465465993,4
single_shape,bn2_w16_gap,6029,prob_error_reduction,0.2478544751341278,0.1281273141503334,4
single_shape,bn2_w16_gap,6029,prob_fidelity,0.12878502293474045,0.06141628622271347,4
single_shape,bn2_w16_gap,6029,raw_logit_error_reduction,84.53483693177984,-65.46661949157715,4
single_shape,bn2_w16_gap,6029,raw_logit_fidelity,0.5565379918326188,-0.418518017351103,4
single_shape,bn2_w16_gap,6030,agreement,0.1814817870581703,-0.0502929724752903,4
single_shape,bn2_w16_gap,6030,centered_logit_error_reduction,140.08961831029356,8.258941650390625,4
single_shape,bn2_w16_gap,6030,centered_logit_fidelity,0.9465372252900578,0.09094261410328583,4
single_shape,bn2_w16_gap,6030,cf_accuracy,0.18121690071137042,-0.05615234258584678,4
single_shape,bn2_w16_gap,6030,prob_error_reduction,0.2927078728913872,-0.04835560917854309,4
single_shape,bn2_w16_gap,6030,prob_fidelity,0.15189396191008445,-0.03368709218506914,4
single_shape,bn2_w16_gap,6030,raw_logit_error_reduction,142.85691218727106,10.33895492553711,4
single_shape,bn2_w16_gap,6030,raw_logit_fidelity,0.9650042769232963,0.10672773282955852,4
single_shape,bn2_w16_gap,6031,agreement,0.15935622561693838,-0.048014329629950225,4
single_shape,bn2_w16_gap,6031,centered_logit_error_reduction,85.34318154778694,-35.597272872924805,4
single_shape,bn2_w16_gap,6031,centered_logit_fidelity,0.616378389213905,-0.19049029216338248,4
single_shape,bn2_w16_gap,6031,cf_accuracy,0.12651668275375133,-0.08854167524259537,4
single_shape,bn2_w16_gap,6031,prob_error_reduction,0.2610559504558568,-0.09058623015880585,4
