task,metric,contrast,block,architecture,difference
two_concepts,prob_error_reduction,structured - pixel_permuted,7097,plain2_w16_gmp,-0.14723025634884834
two_concepts,prob_error_reduction,structured - pixel_permuted,7097,tiny_gap,0.032472908787894994
two_concepts,prob_error_reduction,structured - pixel_permuted,7097,tiny_gmp,0.2768095027131494
two_concepts,prob_error_reduction,structured - pixel_permuted,7098,plain2_w16_gap,0.0532717180904001
two_concepts,prob_error_reduction,structured - pixel_permuted,7098,plain2_w16_gmp,-0.13332412764430046
two_concepts,prob_error_reduction,structured - pixel_permuted,7098,tiny_gap,0.03954873216571286
two_concepts,prob_error_reduction,structured - pixel_permuted,7098,tiny_gmp,0.11741587205324322
two_concepts,prob_error_reduction,structured - pixel_permuted,7099,plain2_w16_gap,0.132677361369133
two_concepts,prob_error_reduction,structured - pixel_permuted,7099,plain2_w16_gmp,-0.11859745904803276
two_concepts,prob_error_reduction,structured - pixel_permuted,7099,tiny_gap,0.03397983810282312
two_concepts,prob_error_reduction,structured - pixel_permuted,7099,tiny_gmp,0.04427880235016346
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7000,plain2_w16_gap,0.07348763383924961
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7000,plain2_w16_gmp,0.004908498376607895
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7000,tiny_gap,-0.008819652764941566
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7000,tiny_gmp,0.014791844543651678
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7001,plain2_w16_gap,0.04705427121371031
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7001,plain2_w16_gmp,-0.11395000107586384
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7001,tiny_gap,0.03575317220384022
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7001,tiny_gmp,-0.11624329909682274
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7002,plain2_w16_gap,0.03746557515114546
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7002,plain2_w16_gmp,0.08766337856650352
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7002,tiny_gap,-0.01570052429451607
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7002,tiny_gmp,0.004663825675379485
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7003,plain2_w16_gap,0.17200982384383678
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7003,plain2_w16_gmp,0.07634388655424118
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7003,tiny_gap,-0.02373372072179336
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7003,tiny_gmp,0.08497036679182202
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7004,plain2_w16_gap,0.08974281698465347
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7004,plain2_w16_gmp,0.08549665659666061
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7004,tiny_gap,0.007927459628263023
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7004,tiny_gmp,-0.0864675433258526
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7005,plain2_w16_gap,-0.014363286085426807
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7005,plain2_w16_gmp,-0.06027281656861305
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7005,tiny_gap,0.004943366468069144
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7005,tiny_gmp,-0.00444369949400425
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7006,plain2_w16_gap,0.05357768386602402
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7006,plain2_w16_gmp,-0.007837396115064621
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7006,tiny_gap,-0.007192499135271646
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7006,tiny_gmp,-0.08073708461597562
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7007,plain2_w16_gap,-0.00636313296854496
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7007,plain2_w16_gmp,-0.04730272851884365
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7007,tiny_gap,-0.012648825082578696
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7007,tiny_gmp,-0.08343878193409182
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7008,plain2_w16_gap,0.07720103580504656
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7008,plain2_w16_gmp,0.10020805150270462
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7008,tiny_gap,-0.017331022601865698
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7008,tiny_gmp,0.09887799869466107
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7009,plain2_w16_gap,0.076824810821563
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7009,plain2_w16_gmp,0.015746835619211197
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7009,tiny_gap,-0.0183867512823781
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7009,tiny_gmp,0.018534562492277473
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7010,plain2_w16_gap,0.05256190150976181
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7010,plain2_w16_gmp,-0.04085778817534447
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7010,tiny_gap,0.0019680289406096563
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7010,tiny_gmp,0.01562692123115994
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7011,plain2_w16_gap,-0.01575103309005499
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7011,plain2_w16_gmp,0.06045278534293175
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7011,tiny_gap,-0.00489424828265328
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7011,tiny_gmp,0.022702315814967733
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7012,plain2_w16_gap,-0.1396878296509385
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7012,plain2_w16_gmp,-0.039000947028398514
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7012,tiny_gap,-0.012347944910288788
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7012,tiny_gmp,-0.05284426343860105
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7013,plain2_w16_gap,-0.12412562011741102
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7013,plain2_w16_gmp,0.0003126300871372223
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7013,tiny_gap,0.014309805890661664
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7013,tiny_gmp,0.01572949788533151
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7014,plain2_w16_gap,-0.13400306645780802
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7014,plain2_w16_gmp,-0.04471537470817566
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7014,tiny_gap,-0.019043590295041213
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7014,tiny_gmp,-0.031631120276870206
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7015,plain2_w16_gap,0.1314043765887618
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7015,plain2_w16_gmp,-0.08072920143604279
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7015,tiny_gap,0.0014581208233721554
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7015,tiny_gmp,0.07293254768592305
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7016,plain2_w16_gap,-0.1883042398840189
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7016,plain2_w16_gmp,-0.026326406747102737
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7016,tiny_gap,-0.010075790487462655
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7016,tiny_gmp,0.12953055070829578
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7017,plain2_w16_gap,-0.01735713053494692
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7017,plain2_w16_gmp,-0.025803178548812866
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7017,tiny_gap,0.027094234974356368
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7017,tiny_gmp,0.022309927880996838
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7018,plain2_w16_gap,0.22436217963695526
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7018,plain2_w16_gmp,-0.03558287397027016
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7018,tiny_gap,-0.006996413430897519
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7018,tiny_gmp,-0.026220580330118537
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7019,plain2_w16_gap,-0.0875473152846098
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7019,plain2_w16_gmp,0.009544596076011658
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7019,tiny_gap,0.015594951699313242
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7019,tiny_gmp,-0.1338478905527154
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7020,plain2_w16_gap,-0.06217653676867485
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7020,plain2_w16_gmp,0.0734468549489975
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7020,tiny_gap,0.016643837196170352
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7020,tiny_gmp,-0.1601348074618727
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7021,plain2_w16_gap,0.0009328960441052914
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7021,plain2_w16_gmp,-0.06342965736985207
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7021,tiny_gap,-0.04581044586666394
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7021,tiny_gmp,0.01382326998282224
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7022,plain2_w16_gap,0.08537225425243378
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7022,plain2_w16_gmp,-0.0751548707485199
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7022,tiny_gap,-0.0039918343391036615
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7022,tiny_gmp,-0.06774214767210651
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7023,plain2_w16_gap,-0.014298832044005394
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7023,plain2_w16_gmp,-0.01949324831366539
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7023,tiny_gap,-0.0014329209952848032
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7023,tiny_gmp,0.09605409562936984
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7024,plain2_w16_gap,-0.011649362742900848
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7024,plain2_w16_gmp,0.10706330463290215
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7024,tiny_gap,0.03179914227075642
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7024,tiny_gmp,0.07853188994340599
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7025,plain2_w16_gap,-0.01618108432739973
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7025,plain2_w16_gmp,0.1468808576464653
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7025,tiny_gap,-0.02314217935781926
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7025,tiny_gmp,0.14137696774560027
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7026,plain2_w16_gap,0.09192449133843184
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7026,plain2_w16_gmp,-0.04044518247246742
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7026,tiny_gap,0.03903381709824316
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7026,tiny_gmp,-0.00984881492331624
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7027,plain2_w16_gap,0.10154635459184647
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7027,plain2_w16_gmp,-0.1493946723639965
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7027,tiny_gap,-0.015332922965171747
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7027,tiny_gmp,0.058444874186534435
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7028,plain2_w16_gap,0.025988846085965633
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7028,plain2_w16_gmp,-0.031766559928655624
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7028,tiny_gap,-0.017498336659627967
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7028,tiny_gmp,-0.09962421833188273
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7029,plain2_w16_gap,0.011782085057348013
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7029,plain2_w16_gmp,0.2674405053257942
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7029,tiny_gap,-0.03571385737450328
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7029,tiny_gmp,-0.08253370638703927
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7030,plain2_w16_gap,-0.17132643843069673
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7030,plain2_w16_gmp,0.12965208292007446
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7030,tiny_gap,-0.04335586339584552
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7030,tiny_gmp,0.037800617661559954
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7031,plain2_w16_gap,-0.17603100463747978
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7031,plain2_w16_gmp,-0.011486250907182693
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7031,tiny_gap,-0.02689854738127906
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7031,tiny_gmp,-0.08972080209059641
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7032,plain2_w16_gap,-0.058459069579839706
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7032,plain2_w16_gmp,-0.05853814631700516
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7032,tiny_gap,-0.001680432105786167
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7032,tiny_gmp,0.003693545702844858
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7033,plain2_w16_gap,0.03125485870987177
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7033,plain2_w16_gmp,-0.014146916568279266
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7033,tiny_gap,-0.010848844656720757
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7033,tiny_gmp,0.11184670831426047
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7034,plain2_w16_gap,-0.28293350525200367
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7034,plain2_w16_gmp,-0.13567638210952282
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7034,tiny_gap,0.017649658002483193
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7034,tiny_gmp,-0.032425278914161026
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7035,plain2_w16_gap,0.016336055006831884
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7035,plain2_w16_gmp,-0.041878752410411835
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7035,tiny_gap,0.013242572051240131
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7035,tiny_gmp,0.04041469734511338
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7036,plain2_w16_gap,0.18972523976117373
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7036,plain2_w16_gmp,0.10096042603254318
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7036,tiny_gap,0.022161150933243334
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7036,tiny_gmp,0.12081798911094666
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7037,plain2_w16_gap,0.12391278892755508
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7037,plain2_w16_gmp,0.09776986390352249
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7037,tiny_gap,-0.02940271703118924
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7037,tiny_gmp,0.08765360232791863
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7038,plain2_w16_gap,-0.12199110398069024
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7038,plain2_w16_gmp,-0.20012064278125763
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7038,tiny_gap,0.003701774956425652
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7038,tiny_gmp,0.09499012715241406
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7039,plain2_w16_gap,-0.02818671613931656
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7039,plain2_w16_gmp,-0.09712521731853485
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7039,tiny_gap,-0.018094157756422646
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7039,tiny_gmp,0.06656235092668794
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7040,plain2_w16_gap,0.09818695113062859
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7040,plain2_w16_gmp,0.01749464124441147
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7040,tiny_gap,0.007591954272356816
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7040,tiny_gmp,0.13530761236324906
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7041,plain2_w16_gap,-0.10031992010772228
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7041,plain2_w16_gmp,-0.0621715672314167
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7041,tiny_gap,-0.034390545391943306
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7041,tiny_gmp,-0.20502574244164862
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7042,plain2_w16_gap,-0.05679988767951727
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7042,plain2_w16_gmp,0.07147799804806709
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7042,tiny_gap,-0.022647036545095034
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7042,tiny_gmp,0.026174962695222348
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7043,plain2_w16_gap,0.04099770076572895
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7043,plain2_w16_gmp,-0.1285497397184372
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7043,tiny_gap,-0.006265679265197832
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7043,tiny_gmp,-0.06112177567410981
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7044,plain2_w16_gap,0.014029713347554207
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7044,plain2_w16_gmp,-0.24005378037691116
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7044,tiny_gap,0.010315809355233796
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7044,tiny_gmp,-0.015536390012130141
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7045,plain2_w16_gap,0.07433462422341108
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7045,plain2_w16_gmp,-0.03924674168229103
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7045,tiny_gap,-0.03482924084528349
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7045,tiny_gmp,-0.0974542077165097
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7046,plain2_w16_gap,-0.09420162905007601
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7046,plain2_w16_gmp,-0.1563183069229126
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7046,tiny_gap,-0.006948239999474026
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7046,tiny_gmp,-0.07777247051126324
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7047,plain2_w16_gap,-0.13393309712409973
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7047,plain2_w16_gmp,0.0336573738604784
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7047,tiny_gap,0.00735713577887509
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7047,tiny_gmp,0.015638490702258423
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7048,plain2_w16_gap,-0.07637041481211782
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7048,plain2_w16_gmp,0.1369107235223055
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7048,tiny_gap,0.02834663628891576
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7048,tiny_gmp,0.013434766668069642
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7049,plain2_w16_gap,0.020392481237649918
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7049,plain2_w16_gmp,0.11152893677353859
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7049,tiny_gap,-0.0004586337599903345
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7049,tiny_gmp,-0.176813875004882
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7050,plain2_w16_gap,-0.008609277196228504
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7050,plain2_w16_gmp,-0.032978713512420654
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7050,tiny_gap,-0.030267997382907197
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7050,tiny_gmp,0.051840743457432836
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7051,plain2_w16_gap,-0.02969942521303892
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7051,plain2_w16_gmp,-0.016020018607378006
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7051,tiny_gap,0.005111942591611296
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7051,tiny_gmp,-0.08929313801854732
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7052,plain2_w16_gap,0.01263596024364233
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7052,plain2_w16_gmp,0.15553390979766846
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7052,tiny_gap,-0.00741283056413522
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7052,tiny_gmp,-0.0800413396791555
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7053,plain2_w16_gap,-0.021955090574920177
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7053,plain2_w16_gmp,0.01280168816447258
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7053,tiny_gap,0.04054832744441228
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7053,tiny_gmp,-0.1083178220433183
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7054,plain2_w16_gap,-0.04397989995777607
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7054,plain2_w16_gmp,-0.08180608227849007
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7054,tiny_gap,0.01693445470300503
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7054,tiny_gmp,-0.03740725666284561
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7055,plain2_w16_gap,0.022926805540919304
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7055,plain2_w16_gmp,0.06465190649032593
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7055,tiny_gap,0.0055570891563547775
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7055,tiny_gmp,-0.07762377767357975
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7056,plain2_w16_gap,0.15387024078518152
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7056,plain2_w16_gmp,0.04334624484181404
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7056,tiny_gap,-0.00640579909668304
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7056,tiny_gmp,0.0715789956448134
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7057,plain2_w16_gap,0.06300159310922027
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7057,plain2_w16_gmp,-0.11893501505255699
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7057,tiny_gap,-0.016731147392420098
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7057,tiny_gmp,0.046760490484302863
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7058,plain2_w16_gap,0.10746996570378542
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7058,plain2_w16_gmp,0.12437930330634117
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7058,tiny_gap,0.012004021788015962
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7058,tiny_gmp,0.0914416425221134
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7059,plain2_w16_gap,0.1572155775502324
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7059,plain2_w16_gmp,0.0914061851799488
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7059,tiny_gap,-0.017391989720636047
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7059,tiny_gmp,-0.05718531728780363
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7060,plain2_w16_gap,0.018969809636473656
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7060,plain2_w16_gmp,0.005068272352218628
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7060,tiny_gap,-0.0028041616606060416
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7060,tiny_gmp,0.16187170264311135
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7061,plain2_w16_gap,0.12469338066875935
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7061,plain2_w16_gmp,-0.0772261917591095
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7061,tiny_gap,0.009038807744218502
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7061,tiny_gmp,-0.03994331139983842
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7062,plain2_w16_gap,0.013353557791560888
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7062,plain2_w16_gmp,-0.03274305909872055
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7062,tiny_gap,0.012658344538067468
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7062,tiny_gmp,-0.0831416531582363
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7063,plain2_w16_gap,-0.031567185651510954
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7063,plain2_w16_gmp,0.014827296137809753
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7063,tiny_gap,-0.057296127270092256
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7063,tiny_gmp,-0.08515422945492901
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7064,plain2_w16_gap,0.18730169953778386
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7064,plain2_w16_gmp,0.07053588703274727
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7064,tiny_gap,-0.0016777285345597193
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7064,tiny_gmp,0.11737629858544096
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7065,plain2_w16_gap,0.08423214592039585
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7065,plain2_w16_gmp,0.05808446370065212
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7065,tiny_gap,0.031754916650243104
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7065,tiny_gmp,-0.029561320232460275
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7066,plain2_w16_gap,0.01733573991805315
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7066,plain2_w16_gmp,-0.078921590000391
