task,architecture,anchor_family,block,init_rep,treatment,anchor_rank,anchor_max_abs_row_mean,anchor_max_abs_row_norm_error,anchor_max_abs_gram_error_vs_structured,anchor_sha256
single_shape,plain2_w16_gap,random_fullrank,7074,1,release_default,16,8.264050623516978e-10,9.278001256163293e-09,,ae3820441d59d774f953b70cbe06932d793272676ab7e6e18d759c13d40b0ed4
single_shape,plain2_w16_gap,random_fullrank,7074,2,release_default,16,1.3394948141074474e-09,1.0718790299790726e-08,,8b04b6642bd318c3c77eeabde2d40ee306ce95a7a696ce7745ddd2dfd6598944
single_shape,plain2_w16_gap,random_fullrank,7074,3,release_default,16,5.403970494682406e-10,1.1669633037669769e-08,,ba7bb87b2358d3f278011087f1230ced60ccd1839b7f83969dea2eec6eb6ce69
single_shape,plain2_w16_gap,random_fullrank,7075,0,release_default,16,7.847255026852643e-10,1.4599651709801265e-08,,74bf1ad24f6a194f899d0b8618b01340900f3615d76165062fc813342931f18a
single_shape,plain2_w16_gap,random_fullrank,7075,1,release_default,16,8.964698393771678e-10,8.941054119304681e-09,,ec68d12c500b65c225a6c990a4ff5107fe66ba3f84ee7b9183ba705de64df660
single_shape,plain2_w16_gap,random_fullrank,7075,2,release_default,16,6.496262403182041e-10,7.901259091447344e-09,,a101d32e2fb4284ff5353f48203e58d75e8d68c5ca3088c027f69856e8340c30
single_shape,plain2_w16_gap,random_fullrank,7075,3,release_default,16,6.244747818988047e-10,1.463791776679102e-08,,28b5dbc7fe7c529649f1fd8a7a0b7d680e2201b128efadbbafc5fda7b8e25fdc
single_shape,plain2_w16_gap,random_fullrank,7076,0,release_default,16,7.926302467599327e-10,8.909982751603707e-09,,268d59483cead889578d929201e64c34ca347d03b5de5b96a5f8bcde6118ef98
single_shape,plain2_w16_gap,random_fullrank,7076,1,release_default,16,7.487948478004079e-10,1.3412545518676211e-08,,c00215c5c3a3cd5e9662baa697c174338f4771c683a15cca3a0e9fcd58c4e1d0
single_shape,plain2_w16_gap,random_fullrank,7076,2,release_default,16,7.990977646392069e-10,1.1572083069566474e-08,,df1c482eebb4baef993a2c5d51ec9a9daafd997bcb9f434378c42e33bcaf1a2f
single_shape,plain2_w16_gap,random_fullrank,7076,3,release_default,16,8.27842288547092e-10,5.823759918754945e-09,,d03837d6223c66f088677fbb563d050397d27d01c716e825166e6bab5f08f261
single_shape,plain2_w16_gap,random_fullrank,7077,0,release_default,16,5.964488710886166e-10,9.287001168090114e-09,,ae7f686d2cd74cc24cdff01e5f8147b2a15bcfad78bd4a6ddf33dbe701118194
single_shape,plain2_w16_gap,random_fullrank,7077,1,release_default,16,5.468645673475148e-10,8.575525178855514e-09,,61ea3b32e190272c66df3d49b97ce09b209dae9952a77929ad7f8ba92f8fb1c1
single_shape,plain2_w16_gap,random_fullrank,7077,2,release_default,16,5.015919421925956e-10,1.2078475108978637e-08,,376c94c693f8ed2856c66562b6d91a51bf84cc48286051489b11cceeae79fd62
single_shape,plain2_w16_gap,random_fullrank,7077,3,release_default,16,8.048466694207839e-10,1.2930579940118037e-08,,6733cfeede48495b03b818195ae5818584b336de9245d59975314e08e96d0a43
single_shape,plain2_w16_gap,random_fullrank,7078,0,release_default,16,6.065094544563764e-10,8.81369188743264e-09,,ab328e84443657c08684fb9fe739794d9eff6952da71051d325fec146f9c900c
single_shape,plain2_w16_gap,random_fullrank,7078,1,release_default,16,6.007605496747994e-10,1.0193749733211632e-08,,650787493e7114f8ea77aa48c70cb7839f2a9853014b5f26c4c79133465ad747
single_shape,plain2_w16_gap,random_fullrank,7078,2,release_default,16,5.892627401116454e-10,7.622838582577174e-09,,c19236a0f5381b5692e8b600667d18468d697818936fd057fda40c3904505104
single_shape,plain2_w16_gap,random_fullrank,7078,3,release_default,16,9.331191073597213e-10,1.2072246091676675e-08,,48cdc2fe38b7434cb68e16122cbf82ab9d58da5a6b37e9e4d08915ed717e4468
single_shape,plain2_w16_gap,random_fullrank,7079,0,release_default,16,6.973466413371541e-10,1.1933094956617651e-08,,993a59393b31764582aa92fd0be07f5878d47b8303a9e3ef6278c275eac8c1de
single_shape,plain2_w16_gap,random_fullrank,7079,1,release_default,16,6.036350020655879e-10,7.237721977304545e-09,,73fec35421328efad3ca192603dcacaea8384183ba0eedd2bcf5763d4269771a
single_shape,plain2_w16_gap,random_fullrank,7079,2,release_default,16,6.021977758701937e-10,6.741204927607214e-09,,d2793cf4b16b3822fce388d5a606729b630ce798823801dc85874c6ee2930a7b
single_shape,plain2_w16_gap,random_fullrank,7079,3,release_default,16,4.1248391807815177e-10,7.69715635673407e-09,,d5e18e62592004ef2beaaf9512c0512396bf4ea5374a3db56077784002eb364b
single_shape,plain2_w16_gap,random_fullrank,7080,0,release_default,16,5.073408469741727e-10,9.112732568539172e-09,,17c3687bfb02cdfc8d8b0b25635f4a8e1dba11ed99a29b9964dd42efa355639b
single_shape,plain2_w16_gap,random_fullrank,7080,1,release_default,16,5.403970494682406e-10,1.0751855850088532e-08,,54d73eec91407df0550cbccf9e066b1b712ee1320ddca768dbef82b546a92ac7
single_shape,plain2_w16_gap,random_fullrank,7080,2,release_default,16,5.685127869156407e-10,6.768942628632146e-09,,aef2e0e92b21000ed92cb6bf80ac172681466245dcf519b797b4c5168ac499f6
single_shape,plain2_w16_gap,random_fullrank,7080,3,release_default,16,5.518948590313946e-10,6.9429837434853425e-09,,5834864db424e6e75ef93646b68d87013d85e056f9d5bbc823cf345ed37116b5
single_shape,plain2_w16_gap,random_fullrank,7081,0,release_default,16,6.869941213984548e-10,1.3468066883959295e-08,,5256ca9946cd9bcf6ac6346588176cfb39ab3238b024a19e7dc0b0d8b52e95be
single_shape,plain2_w16_gap,random_fullrank,7081,1,release_default,16,6.237561688011075e-10,7.065957929874855e-09,,02241b7af0332d014d37f1b5c6dbd460e8c880c546f6c9a4edce6524aca7ea3e
single_shape,plain2_w16_gap,random_fullrank,7081,2,release_default,16,7.430459430188308e-10,8.973030762859935e-09,,eed5d1517c4fdf758f9dd12473f0df0444d0576001db414b11aeb92239b09f93
single_shape,plain2_w16_gap,random_fullrank,7081,3,release_default,16,6.000419365771023e-10,7.4498536228873036e-09,,c60559f0aab35dc4e4e39d737439af9732604d9e8999d43c2a7fb9683de6e650
single_shape,plain2_w16_gap,random_fullrank,7082,0,release_default,16,4.451808140233711e-10,1.623219969548728e-08,,e5b652d485725631d1c20a3ea96f658ac1c09969f75e5e780f387a9c2fc7d1f5
single_shape,plain2_w16_gap,random_fullrank,7082,1,release_default,16,6.065094544563764e-10,1.1041101921627217e-08,,bad1e5fe2c96c415174b8eb6e860674730e3d5ad842b2bb56571ad4431190ae6
single_shape,plain2_w16_gap,random_fullrank,7082,2,release_default,16,4.5488209084228233e-10,9.161176706129481e-09,,ca0573174dfc1dab7541aca8575d8a5332d6208d72c0426a9347fcecf11cd49e
single_shape,plain2_w16_gap,random_fullrank,7082,3,release_default,16,3.736788108025068e-10,7.798561685312677e-09,,3fc430b9b8c05c861a8193324f3cd3b0964d09830688a687bd030a53c3238dc8
single_shape,plain2_w16_gap,random_fullrank,7083,0,release_default,16,6.194444902149247e-10,9.938006528820154e-09,,a37352dffbce1cfbd27536e5b5eb4ce08d9a7c93418147f53244ff4466b1f55b
single_shape,plain2_w16_gap,random_fullrank,7083,1,release_default,16,5.403970494682406e-10,6.6844454416070676e-09,,0a6771cff414e8503a0ce12ffdb5fee5040a7b569d9b9d11ad8608a27f2ad914
single_shape,plain2_w16_gap,random_fullrank,7083,2,release_default,16,5.274620137096923e-10,8.900170267445162e-09,,2d5f087171aee069c9489907d9cb0de64b26b6b015b09f893c9ae3a48d7b7aec
single_shape,plain2_w16_gap,random_fullrank,7083,3,release_default,16,4.742846444801048e-10,9.698216896225631e-09,,d8ee5a1e001314e8ee994710198c476b79516de597337f64464c9943fe1bc3a8
single_shape,plain2_w16_gap,random_fullrank,7084,0,release_default,16,6.129769723356506e-10,8.977099064111371e-09,,371591b3b8f146a53916df8e39b0a3c22c3371346e880790b0187fb775f2dd68
single_shape,plain2_w16_gap,random_fullrank,7084,1,release_default,16,8.174223986304837e-10,7.889510822423063e-09,,089fa19998505957ed56e4dffcaffb42f0309cc3f03d7908f8df0764acf085e4
single_shape,plain2_w16_gap,random_fullrank,7084,2,release_default,16,5.059036207787784e-10,1.2247978076196375e-08,,b2a68351ce587ee6c5ec1b3f4c2a5fc139defa91a1ce032ba931c69201a140ab
single_shape,plain2_w16_gap,random_fullrank,7084,3,release_default,16,4.311678586182771e-10,1.0408676698325792e-08,,631133cfd59eae775670e8609b852a258d8b564df5cc09ec09cc074e927ff540
single_shape,plain2_w16_gap,random_fullrank,7085,0,release_default,16,5.978860972840109e-10,6.863077217644786e-09,,b4d1d983ad8fded0b272c8da06366ffb5fc9ca0cd753d05e05d5a62c16b0293f
single_shape,plain2_w16_gap,random_fullrank,7085,1,release_default,16,7.933488598576299e-10,1.170207797329681e-08,,672ea157d67288f4f32d6494e156573ec4f0e9ccf60205325c9d8fa9427c7207
single_shape,plain2_w16_gap,random_fullrank,7085,2,release_default,16,6.395656569504444e-10,1.1279642109229826e-08,,55786af5007ebcc0f45bd4bdede8fa1f2f2077f0327ce267e0600567683df7f4
single_shape,plain2_w16_gap,random_fullrank,7085,3,release_default,16,5.806393829392798e-10,1.2744036270717629e-08,,a4276907165f6d934a98c9293b0461e1fc6b529f8198dfc1e916a7e913153be7
single_shape,plain2_w16_gap,random_fullrank,7086,0,release_default,16,5.188386565373268e-10,8.760604908175651e-09,,2aceb096ee5bfd33804277b2c48a160f67a18ddf3dc1d32efb482bcb27ecd940
single_shape,plain2_w16_gap,random_fullrank,7086,1,release_default,16,6.99210544059306e-10,9.95903937095477e-09,,6f63be45b54ae290b90ea07d862e1e686cd7c1fd63ef3f7aacec67395f3899ae
single_shape,plain2_w16_gap,random_fullrank,7086,2,release_default,16,6.158514247264391e-10,9.913627252444712e-09,,7f2a46af54173de35510ad3ad52f7da1714d63bfa7cd8834c215acde6d52cb2e
single_shape,plain2_w16_gap,random_fullrank,7086,3,release_default,16,7.27236454869494e-10,7.579389560419258e-09,,aa42392a87a5659b8dda847c422cc170402d0d8639803dcbac830f936f1c2178
single_shape,plain2_w16_gap,random_fullrank,7087,0,release_default,16,5.274620137096923e-10,8.324380296187428e-09,,b63b6373a966e1f553c68c0a590d29e3af96ded710aa86aa9593c0146b6fcd94
single_shape,plain2_w16_gap,random_fullrank,7087,1,release_default,16,7.556216722285306e-10,1.4249556645751227e-08,,3860e97a2906d28dbec10c0254a96bd20e28a40ac7174e4e5db703f809e5ccc6
single_shape,plain2_w16_gap,random_fullrank,7087,2,release_default,16,3.76373609918871e-10,8.077031821152048e-09,,d6b866e04a3656b4a0d785b203fc1e472364b150e1d255aab4428de43e84581b
single_shape,plain2_w16_gap,random_fullrank,7087,3,release_default,16,5.59080990008366e-10,8.624433833759326e-09,,e505416bd73c78102c64888ee037f3477a35d2a2db063f8535348282c2cdd90c
single_shape,plain2_w16_gap,random_fullrank,7088,0,release_default,16,7.035222226454888e-10,7.775685206823368e-09,,3a9dd4fbaa259e46d2cfb1be1efb5fc9bd234b564b684ef78b6a17edd9052191
single_shape,plain2_w16_gap,random_fullrank,7088,1,release_default,16,7.761021455128988e-10,8.694291731004e-09,,9c1b9eac61899f59996c7bbfbc7ec5ac3d3128efc1831c56f998f6b81add7566
single_shape,plain2_w16_gap,random_fullrank,7088,2,release_default,16,8.910802411444393e-10,8.568650233797825e-09,,a1c03368fbedbd1f1a223dc6a17e89ae9b94f05205c7896656fb08a95b27b3ef
single_shape,plain2_w16_gap,random_fullrank,7088,3,release_default,16,5.655485078876401e-10,9.684377300089864e-09,,3c1495848fbd77cadcf4d52d6bccff8afc612f10c52e7b1e81748705508971db
single_shape,plain2_w16_gap,random_fullrank,7089,0,release_default,16,5.267434006119952e-10,7.860962103478641e-09,,367d2fa8e97ae5bcb2f8dd52dc2ba8c57e5f90c4dd1620784c1e307b51f35c0b
single_shape,plain2_w16_gap,random_fullrank,7089,1,release_default,16,5.360853708820579e-10,1.03142376861598e-08,,6dd1b0c3152cdf6eed6041b8bed8f8692fec102f2ab2684219a877170b809f44
single_shape,plain2_w16_gap,random_fullrank,7089,2,release_default,16,5.756090912553999e-10,9.335104023122653e-09,,2f4d55a7af61847c19f34175a0ed790f94de29701f571e27048ee5ab700963a1
single_shape,plain2_w16_gap,random_fullrank,7089,3,release_default,16,5.605182162037602e-10,1.4842450490881731e-08,,070233c824b0e56ec868cde0a63691ab527adea082e5edea10fe8c5a792c4104
single_shape,plain2_w16_gap,random_fullrank,7090,0,release_default,16,6.050722282609822e-10,1.0084117874065157e-08,,a4db32e0c3f8c109c1065dca5617ec5d254e7456596a11626efcf839759bf80d
single_shape,plain2_w16_gap,random_fullrank,7090,1,release_default,16,5.892627401116454e-10,8.750036251115034e-09,,b9a9b63cccdd4d256fd21d030628253425f5196f9686253ab368674fcbaec9b5
single_shape,plain2_w16_gap,random_fullrank,7090,2,release_default,16,5.820766091346741e-10,6.902934224228829e-09,,c867a643b5ff935d8159483e18c1ce6b170037a7d1e353715925cca043c2500b
single_shape,plain2_w16_gap,random_fullrank,7090,3,release_default,16,5.195572696350239e-10,1.190386766936058e-08,,098f240f31a83b6238ff767c8062b94d9565caca58f1edb0bec89d20ca0317fe
single_shape,plain2_w16_gap,random_fullrank,7091,0,release_default,16,7.257992286740998e-10,1.0507210435051206e-08,,698429011314a3a2f555bd9e97301eadd4614898addc67c0b7e0e7a1282b95d6
single_shape,plain2_w16_gap,random_fullrank,7091,1,release_default,16,7.416087168234366e-10,7.351907305164218e-09,,f6e9d56bd61ffc70848cd82dc3c29f177dae62ec36ab7e414d007c31a1533428
single_shape,plain2_w16_gap,random_fullrank,7091,2,release_default,16,4.850638409455618e-10,8.413161389775325e-09,,c767b6488421a1f6ca292f83b909466ba5752ddb648681e2d42b115e93f302ec
single_shape,plain2_w16_gap,random_fullrank,7091,3,release_default,16,5.734532519623085e-10,1.0194137756158739e-08,,83e080682c95a540b0320b45a1529fed640b12379151c85a4cd0d8c79c925c8f
single_shape,plain2_w16_gap,random_fullrank,7092,0,release_default,16,8.192189313747265e-10,1.1774290653576713e-08,,4c3c7304290ef3d4143b779c4d39ce57f1f6d19e4ac307968538761580278b3c
single_shape,plain2_w16_gap,random_fullrank,7092,1,release_default,16,6.639985022721467e-10,5.353175680511413e-09,,7cf8c03e4770890e84184c4d6a5a0eea24b26b1b3b4164e34de470a9b8c9e6c1
single_shape,plain2_w16_gap,random_fullrank,7092,2,release_default,16,5.633926685945488e-10,1.1422237711222749e-08,,5b7e7005b139d04370186202c88dbed6bf1087a646868b60f5ab761d03f98fa2
single_shape,plain2_w16_gap,random_fullrank,7092,3,release_default,16,6.783707642260893e-10,1.0223023094724226e-08,,044ddba0b1fc56df8dd387f0ceff805e38b525bcda750f6e2e208c880e5000a6
single_shape,plain2_w16_gap,random_fullrank,7093,0,release_default,16,5.835138353300683e-10,9.709600679030927e-09,,045ce4958f18f38ec1ea0f9883784e80c82b2c8696cf5f4fd7a2fcfb7446b2ec
single_shape,plain2_w16_gap,random_fullrank,7093,1,release_default,16,4.2973063242288283e-10,1.1077681660864869e-08,,e5e64006d7f8799d65f3dc82370d409f15152eb4ffe3959d7d28a58b5e2295a9
single_shape,plain2_w16_gap,random_fullrank,7093,2,release_default,16,5.518948590313946e-10,8.684425067961854e-09,,df9d6886b9a34744eaf3911add051ed947ba9237f7c81333b5e38d68e08d34ea
single_shape,plain2_w16_gap,random_fullrank,7093,3,release_default,16,6.014791627724966e-10,1.1972377755853358e-08,,598ccbe2870df86d62080c060dbbb00d60ff58ff3cfe0b3802478f41659badb9
single_shape,plain2_w16_gap,random_fullrank,7094,0,release_default,16,5.24677387956116e-10,1.2970306384474384e-08,,bd34899464f940ca427a68fbecc8261ab4acfc89669498805c89e4ec23c7999d
single_shape,plain2_w16_gap,random_fullrank,7094,1,release_default,16,4.2541895383670004e-10,8.533314277414661e-09,,22f270803fc23cfa233e940a9214b9a3877d4bba34ff837103a6871fdac4b0ec
single_shape,plain2_w16_gap,random_fullrank,7094,2,release_default,16,5.64829894789943e-10,8.476824353564893e-09,,810787d1c59fe6974505938d2b729c1cfd6219b2a8e2e6ff90b88f63142ec422
single_shape,plain2_w16_gap,random_fullrank,7094,3,release_default,16,6.036350020655879e-10,9.947421664158185e-09,,5c5ef4d405c71350201e62bdcdd8aef1f874abef4cbb905add1cdccdd88b2273
single_shape,plain2_w16_gap,random_fullrank,7095,0,release_default,16,6.20881716410319e-10,9.868921568845224e-09,,6dbd05a9d54063b21514e08b336304ace72bf19cbf9b002c529b03f4d2f5c9c3
single_shape,plain2_w16_gap,random_fullrank,7095,1,release_default,16,5.806393829392798e-10,9.78452918687367e-09,,179dba65f12e545fc22aab1a601918f732a7ac507737a861a18e62388fa55c35
single_shape,plain2_w16_gap,random_fullrank,7095,2,release_default,16,4.797640693500454e-10,6.506227778757534e-09,,9dc0623b2edd783027011f68a9be4afaa2281ab0e60f4fd21ee2547a9d6c27ad
single_shape,plain2_w16_gap,random_fullrank,7095,3,release_default,16,6.88431347593849e-10,1.1965392676671627e-08,,6934cd9977a463409512c24b93913021bf9143c8db4b90cdc20dc2c44e4dfac5
single_shape,plain2_w16_gap,random_fullrank,7096,0,release_default,16,4.872196802386531e-10,7.59085294621542e-09,,74610f448b756b43e8e73123223e08a8cc2abf8b5a6131942b08f4bc4f043a14
single_shape,plain2_w16_gap,random_fullrank,7096,1,release_default,16,1.0549240274193845e-09,1.4286168137367383e-08,,2241ce8fc604449a011861eb08ef86fa6bdc52b747222f97cd994491efe1096f
single_shape,plain2_w16_gap,random_fullrank,7096,2,release_default,16,6.280678473872903e-10,7.973971705155236e-09,,3275b4112a596ddaa0e2360f662a8659a0c6688204bcaf970353fc485b866745
single_shape,plain2_w16_gap,random_fullrank,7096,3,release_default,16,5.526134721290918e-10,1.0607809741713936e-08,,f2f2ab4e7b2b876e3293ec75abdfa83919d243dd9f53026ff3e5445a01f7a05d
single_shape,plain2_w16_gap,random_fullrank,7097,0,release_default,16,5.073408469741727e-10,9.476392004437173e-09,,b32e724845d6f0f5ac47942a581fc3de1b63325bc2e6f2fdb9e0b1d299471b7c
single_shape,plain2_w16_gap,random_fullrank,7097,1,release_default,16,5.863882877208569e-10,9.422144620074846e-09,,31ba012020a26b9eb8e10d77621502e32c47e965d65610bd9544247b56d16bfc
single_shape,plain2_w16_gap,random_fullrank,7097,2,release_default,16,5.820766091346741e-10,1.3504215412574183e-08,,5cb0b45fc8f8f71ad205aeb0c8905c784c19ba7b79e947e1350b90125897b086
single_shape,plain2_w16_gap,random_fullrank,7097,3,release_default,16,8.120328003977552e-10,1.0525821547702208e-08,,43628febfb7c9f1859105dc97de2d4d428981bae27bd64feb3951b39c91c0e8c
single_shape,plain2_w16_gap,random_fullrank,7098,0,release_default,16,6.37409817657353e-10,8.687857100397878e-09,,9391c5e94b2eed5ca5e4c4c3ae60972e31609448894ba7a0810f92359efe3859
single_shape,plain2_w16_gap,random_fullrank,7098,1,release_default,16,6.726218594445122e-10,8.780428162324938e-09,,941ea19bcb726e5686b1682fdc31f2ab404f6ed6a5f6a33e3364f45101162ac4
single_shape,plain2_w16_gap,random_fullrank,7098,2,release_default,16,5.059036207787784e-10,1.0302086184132975e-08,,615a49d33530c2e2f7ed0ba2669bd5134011ed37f39060510b10da35d42e20be
single_shape,plain2_w16_gap,random_fullrank,7098,3,release_default,16,7.387342644326481e-10,8.691055652931823e-09,,26efee1944992535da06c352098c93da8c0b2567fcfa626443db792c9cd3dfe1
single_shape,plain2_w16_gap,random_fullrank,7099,0,release_default,16,6.036350020655879e-10,1.2641665714241412e-08,,42d204d1372ffbdd4778c41b1638e4e7bb41e541a76a74bc4e04fc868ebaf7fe
single_shape,plain2_w16_gap,random_fullrank,7099,1,release_default,16,6.021977758701937e-10,7.859612072280697e-09,,4d80bdc34c511d8443b6416b970d829491fd720f56cd7f28c86f299d17899a59
single_shape,plain2_w16_gap,random_fullrank,7099,2,release_default,16,6.882966076380308e-10,9.060999062171504e-09,,b7e498ccedd034215e0406ce90ea3d6e719207edb0108ba902ba4cefe82bab94
single_shape,plain2_w16_gap,random_fullrank,7099,3,release_default,16,4.397912157906426e-10,8.085197067408956e-09,,048dc3c42af4a6cbb36833e37cf195835830baaaf907605b20c1de1c8e949d54
single_shape,plain2_w16_gap,random_rank10,7000,0,release_default,10,6.625612760767525e-10,5.849628781362526e-09,,bd0ede4042c23bb19ca6bdd7f7cd7cc69d2d016db83687563ef61396beead55d
single_shape,plain2_w16_gap,random_rank10,7000,1,release_default,10,9.413831579832383e-10,1.0314520126897264e-08,,0c9a9de416d026f19ebd8377298dd84a9a4fc74fe4af696da26301d75922a2f3
single_shape,plain2_w16_gap,random_rank10,7000,2,release_default,10,4.512890253537967e-10,8.290604203153862e-09,,07a7e8043d7d8da9bf50206b08795ee7956721e18b7dd3b6867c8e00f8a7f0ba
single_shape,plain2_w16_gap,random_rank10,7000,3,release_default,10,6.970547047662146e-10,1.3756162431377561e-08,,2b0b8d2b69202b4f8585555cbe15d06a2797e11d3196845908505b94530caff9
single_shape,plain2_w16_gap,random_rank10,7001,0,release_default,10,5.102152993649612e-10,9.579656845559725e-09,,e7ab7c83cc131c441d28458dedc5934027070e98cc196e4e3f16d127b7285091
single_shape,plain2_w16_gap,random_rank10,7001,1,release_default,10,5.447087280544234e-10,1.4545187276837623e-08,,073610e861dc62b30802cc55cfa2271265675e7dda30234ea2f2e2763de1230e
single_shape,plain2_w16_gap,random_rank10,7001,2,release_default,10,8.968291459260163e-10,1.2596100162909352e-08,,600e257da6c90976e42abbbf091f7e846c7268fa7474586be311bd5c6a5a646c
single_shape,plain2_w16_gap,random_rank10,7001,3,release_default,10,8.422145505010346e-10,1.0866570421264043e-08,,746b22439aad2c32f0b793052335f13da628ca777bcb147ce0f48e00b838001e
single_shape,plain2_w16_gap,random_rank10,7002,0,release_default,10,5.339295315889665e-10,9.310368587200912e-09,,8b6325fac96835ebf3117297d6e0de89fc59abbc93ae12541c025956cde2e99b
single_shape,plain2_w16_gap,random_rank10,7002,1,release_default,10,6.654357284675409e-10,1.1163879376496766e-08,,ea6f9b876a479fe9f0290c1374313c97a77839e9c268bacd095594f4fbed2eb8
single_shape,plain2_w16_gap,random_rank10,7002,2,release_default,10,1.0434262178562306e-09,9.717344262583083e-09,,966b9ba556cab684ca49f980cf4c2519bd1e483b8d3ca637c24ab82fe4118e35
single_shape,plain2_w16_gap,random_rank10,7002,3,release_default,10,6.111804395914078e-10,7.255275602524591e-09,,c4f90a15c0f38a58f439dc5a2adb42a2c0daac5db6f22cc91d6484c8fb8d2981
single_shape,plain2_w16_gap,random_rank10,7003,0,release_default,10,5.068018871508998e-10,8.106448401434818e-09,,930e8f8311d15a6f2c317337ac82f6c033f3a4d947469cf0d473ecf22f5f2107
single_shape,plain2_w16_gap,random_rank10,7003,1,release_default,10,7.617298835589562e-10,8.802707007760091e-09,,0d4a6a7f84955f017827d73d3e5d8709906414f7fe99133684de061d747ff9c0
single_shape,plain2_w16_gap,random_rank10,7003,2,release_default,10,4.944058112156244e-10,9.376031173680133e-09,,29c1fed04bd0a0a813551154ade599b0d16f6cdc7ab1ac3343b9ebf13a58c27b
single_shape,plain2_w16_gap,random_rank10,7003,3,release_default,10,5.102152993649612e-10,1.2236469171256203e-08,,644e455bc5d512e312600af3e9f01b108b73f53a3e6e06859712c0afa03d2fcd
single_shape,plain2_w16_gap,random_rank10,7004,0,release_default,10,3.937999775380264e-10,1.2768163859533388e-08,,7a6cc2767b17263f91c0fb30320746ec4e3243db2e5ac0b250d79ff88587e761
single_shape,plain2_w16_gap,random_rank10,7004,1,release_default,10,5.919575392280096e-10,1.0673179562381563e-08,,010d8a1492d6dc7e1117736d53a8502b35c36fee2d558835b887981e7e0831d6
single_shape,plain2_w16_gap,random_rank10,7004,2,release_default,10,7.329853596510711e-10,1.1871451155442969e-08,,d1e461edfee023cd4ee5717e77edc01fe20e89d1bedc048f0e1c17930000fecb
single_shape,plain2_w16_gap,random_rank10,7004,3,release_default,10,4.900941326294416e-10,1.0199095235030597e-08,,16accfa72f9de5c9242cb192f15174a6ccd7ffbc7f6ad278374a30be442d88a0
single_shape,plain2_w16_gap,random_rank10,7005,0,release_default,10,6.812452166168778e-10,1.3324069181308573e-08,,5ecfb65021ff92b84e3639efe1e07acc3df6f19fc53e6a1a5e3f7c4de2027dc6
single_shape,plain2_w16_gap,random_rank10,7005,1,release_default,10,6.71184633249118e-10,1.1888429352069352e-08,,c530f2748cd1f93214926bd5b5acd01fb7846a37971bfae1058dfc1aa2cae4b7
single_shape,plain2_w16_gap,random_rank10,7005,2,release_default,10,4.80752162359379e-10,9.79447900562036e-09,,8a97710679ed30255fb47cecc9c85fe92923803c8cd4566e00bcb51970ea324e
single_shape,plain2_w16_gap,random_rank10,7005,3,release_default,10,7.789765979036873e-10,8.584072452855196e-09,,73a13d8cc0c1bf88fce08ed4af110ed53671011fce6375ed213ec2668588fe6d
single_shape,plain2_w16_gap,random_rank10,7006,0,release_default,10,5.547693114221832e-10,1.2241221369890809e-08,,8be381614337b78e008e6f5c974a42f4430b52fd213769e739037056ae8f798f
single_shape,plain2_w16_gap,random_rank10,7006,1,release_default,10,5.669857340830344e-10,1.0740912714801709e-08,,63d62e33321d13a6138570fa14a419316c238939b933a483d4e1f2c8b9d5a34b
single_shape,plain2_w16_gap,random_rank10,7006,2,release_default,10,5.547693114221832e-10,8.830537190362975e-09,,be2ee312ffc276054ab8bb40aec86e2adf588f14cb9e89127408b2c380265e16
single_shape,plain2_w16_gap,random_rank10,7006,3,release_default,10,7.229247762833113e-10,6.5281337002787154e-09,,82ced2a2150f8a5ea9a250435de40149ea4221a09f999865ff63153c47513fe8
single_shape,plain2_w16_gap,random_rank10,7007,0,release_default,10,9.385087055924497e-10,1.261153714793295e-08,,bd50d001b2c8850c5b6c20f2b03f7eee63af1d0ad3abe5d3113d62883c6d7125
single_shape,plain2_w16_gap,random_rank10,7007,1,release_default,10,5.863882877208569e-10,1.3052248837297498e-08,,7d07c78aba53f513382a183669969a3f032e04e74783e6bf86ee1128a6155686
single_shape,plain2_w16_gap,random_rank10,7007,2,release_default,10,6.26630621191896e-10,1.0331876021396624e-08,,8646c2375ec815559c26d98eacaec64a19e5d311c580b617e3189e0c8cf2b740
single_shape,plain2_w16_gap,random_rank10,7007,3,release_default,10,7.128641929155514e-10,1.300608154508609e-08,,3d17fad871d8d630d7b19d0cad5a04c9a3b49f90ee855608e7c127f6abece528
single_shape,plain2_w16_gap,random_rank10,7008,0,release_default,10,4.64224061112345e-10,1.1306763303409184e-08,,fa1bce1639f8a60b914f22a9d7002553e090c3eec96c5a88239690322d39cb31
single_shape,plain2_w16_gap,random_rank10,7008,1,release_default,10,6.15132811628742e-10,1.0170284170385457e-08,,8e4bfc1bc40318dfc12097fb4b0d4817a1bab9e2397973580892b0881a9a8be3
single_shape,plain2_w16_gap,random_rank10,7008,2,release_default,10,6.050722282609822e-10,7.535901347388574e-09,,42a11fca7a007254d639e3b3571560a48e3d690ec4159af9f3ebab075d685afb
single_shape,plain2_w16_gap,random_rank10,7008,3,release_default,10,4.6278683491695073e-10,1.1850271874891405e-08,,d3c97a3d277cd0d402261b8a0d34e887d426d64cc96e23a0ac3dd2cc5832a32b
single_shape,plain2_w16_gap,random_rank10,7009,0,release_default,10,6.819638297145749e-10,8.412785801326095e-09,,7cade9b9d1ed6998759bacd5b54171795e6284fb4a71d64970359dfc23d6b4ab
single_shape,plain2_w16_gap,random_rank10,7009,1,release_default,10,5.791123301066734e-10,9.01611951764636e-09,,ba36fb034c50223a457367ae61755843b832602490a7a07d09b1d87748e105ed
