task,architecture,anchor_family,block,metric,value_kind,B,init_reps
two_concepts,plain2_w16_gap,pixel_permuted_template,7062,centered_logit_fidelity,selected,-0.00850458391419981,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7062,prob_error_reduction,selected,0.3848937898874283,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7063,centered_logit_fidelity,selected,-0.05013534095892981,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7063,prob_error_reduction,selected,0.27636250387877226,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7064,centered_logit_fidelity,selected,0.08668972308449734,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7064,prob_error_reduction,selected,0.5203091939911246,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7065,centered_logit_fidelity,selected,0.015453699666927723,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7065,prob_error_reduction,selected,0.2899388913065195,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7066,centered_logit_fidelity,selected,-0.05263946774062046,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7066,prob_error_reduction,selected,0.25190012995153666,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7067,centered_logit_fidelity,selected,-0.010655104544369243,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7067,prob_error_reduction,selected,0.468897070735693,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7068,centered_logit_fidelity,selected,0.00043326057048735656,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7068,prob_error_reduction,selected,0.25029964558780193,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7069,centered_logit_fidelity,selected,-0.07441114803794886,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7069,prob_error_reduction,selected,0.29178543388843536,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7070,centered_logit_fidelity,selected,-0.05524868877918031,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7070,prob_error_reduction,selected,0.2787231542170048,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7071,centered_logit_fidelity,selected,-0.05157203112692006,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7071,prob_error_reduction,selected,0.19084056466817856,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7072,centered_logit_fidelity,selected,-0.02292283738014704,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7072,prob_error_reduction,selected,0.3381353495642543,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7073,centered_logit_fidelity,selected,0.03984347175496397,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7073,prob_error_reduction,selected,0.33957023173570633,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7074,centered_logit_fidelity,selected,-0.05873385667800761,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7074,prob_error_reduction,selected,0.3750454429537058,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7075,centered_logit_fidelity,selected,0.040274657574661435,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7075,prob_error_reduction,selected,0.26135427970439196,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7076,centered_logit_fidelity,selected,-0.018393095482387836,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7076,prob_error_reduction,selected,0.37076080148108304,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7077,centered_logit_fidelity,selected,0.0672784832754739,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7077,prob_error_reduction,selected,0.30082749389111996,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7078,centered_logit_fidelity,selected,0.028586989663351534,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7078,prob_error_reduction,selected,0.36808772245422006,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7079,centered_logit_fidelity,selected,-0.030824962964189753,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7079,prob_error_reduction,selected,0.15914596617221832,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7080,centered_logit_fidelity,selected,0.08628560650930925,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7080,prob_error_reduction,selected,0.44774481002241373,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7081,centered_logit_fidelity,selected,0.026350717598778814,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7081,prob_error_reduction,selected,0.4386123940348625,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7082,centered_logit_fidelity,selected,-0.010371728226546695,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7082,prob_error_reduction,selected,0.2883478756994009,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7083,centered_logit_fidelity,selected,0.026049600657551034,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7083,prob_error_reduction,selected,0.4374100253917277,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7084,centered_logit_fidelity,selected,-0.0012853627715335159,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7084,prob_error_reduction,selected,0.29334164841566235,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7085,centered_logit_fidelity,selected,-0.02441185100384337,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7085,prob_error_reduction,selected,0.2551235556602478,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7086,centered_logit_fidelity,selected,-0.03818133900558114,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7086,prob_error_reduction,selected,0.3445610273629427,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7087,centered_logit_fidelity,selected,-0.08800595436236724,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7087,prob_error_reduction,selected,0.2325452882796526,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7088,centered_logit_fidelity,selected,-0.03319013581240375,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7088,prob_error_reduction,selected,0.3441010909155011,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7089,centered_logit_fidelity,selected,0.057502680343255105,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7089,prob_error_reduction,selected,0.32554770912975073,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7090,centered_logit_fidelity,selected,-0.00902190239709838,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7090,prob_error_reduction,selected,0.29959822818636894,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7091,centered_logit_fidelity,selected,-0.041486195550372626,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7091,prob_error_reduction,selected,0.243679165141657,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7092,centered_logit_fidelity,selected,0.0549963888662187,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7092,prob_error_reduction,selected,0.3445151625201106,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7093,centered_logit_fidelity,selected,-0.11309167841479417,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7093,prob_error_reduction,selected,0.36690384335815907,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7094,centered_logit_fidelity,selected,0.05637614510576443,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7094,prob_error_reduction,selected,0.28304289653897285,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7095,centered_logit_fidelity,selected,0.03383913974053364,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7095,prob_error_reduction,selected,0.2595367473550141,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7096,centered_logit_fidelity,selected,0.09291972035426095,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7096,prob_error_reduction,selected,0.4597361870110035,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7097,centered_logit_fidelity,selected,-0.06440719230654524,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7097,prob_error_reduction,selected,0.19079691357910633,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7098,centered_logit_fidelity,selected,0.04406537717738074,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7098,prob_error_reduction,selected,0.3403863462153822,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7099,centered_logit_fidelity,selected,0.008636408164703471,4
two_concepts,plain2_w16_gap,pixel_permuted_template,7099,prob_error_reduction,selected,0.1888786070048809,4
two_concepts,plain2_w16_gap,random_fullrank,7000,centered_logit_fidelity,selected,-0.03879545690285957,4
two_concepts,plain2_w16_gap,random_fullrank,7000,prob_error_reduction,selected,0.28215045342221856,4
two_concepts,plain2_w16_gap,random_fullrank,7001,centered_logit_fidelity,selected,0.017409111378044212,4
two_concepts,plain2_w16_gap,random_fullrank,7001,prob_error_reduction,selected,0.1733231022953987,4
two_concepts,plain2_w16_gap,random_fullrank,7002,centered_logit_fidelity,selected,0.04560187866427329,4
two_concepts,plain2_w16_gap,random_fullrank,7002,prob_error_reduction,selected,0.38393425289541483,4
two_concepts,plain2_w16_gap,random_fullrank,7003,centered_logit_fidelity,selected,0.10851948105132517,4
two_concepts,plain2_w16_gap,random_fullrank,7003,prob_error_reduction,selected,0.2919940911233425,4
two_concepts,plain2_w16_gap,random_fullrank,7004,centered_logit_fidelity,selected,-0.016967214046286053,4
two_concepts,plain2_w16_gap,random_fullrank,7004,prob_error_reduction,selected,0.3299453407526016,4
two_concepts,plain2_w16_gap,random_fullrank,7005,centered_logit_fidelity,selected,-0.01570722245143763,4
two_concepts,plain2_w16_gap,random_fullrank,7005,prob_error_reduction,selected,0.2519105551764369,4
two_concepts,plain2_w16_gap,random_fullrank,7006,centered_logit_fidelity,selected,0.001337038442926125,4
two_concepts,plain2_w16_gap,random_fullrank,7006,prob_error_reduction,selected,0.2893365304917097,4
two_concepts,plain2_w16_gap,random_fullrank,7007,centered_logit_fidelity,selected,-0.05864222740729809,4
two_concepts,plain2_w16_gap,random_fullrank,7007,prob_error_reduction,selected,0.14011332020163536,4
two_concepts,plain2_w16_gap,random_fullrank,7008,centered_logit_fidelity,selected,0.1633921529611247,4
two_concepts,plain2_w16_gap,random_fullrank,7008,prob_error_reduction,selected,0.42041919752955437,4
two_concepts,plain2_w16_gap,random_fullrank,7009,centered_logit_fidelity,selected,-0.006025100460134186,4
two_concepts,plain2_w16_gap,random_fullrank,7009,prob_error_reduction,selected,0.3725003977306187,4
two_concepts,plain2_w16_gap,random_fullrank,7010,centered_logit_fidelity,selected,-0.1528829965072911,4
two_concepts,plain2_w16_gap,random_fullrank,7010,prob_error_reduction,selected,0.18687519524246454,4
two_concepts,plain2_w16_gap,random_fullrank,7011,centered_logit_fidelity,selected,-0.12116239708011743,4
two_concepts,plain2_w16_gap,random_fullrank,7011,prob_error_reduction,selected,0.17838000878691673,4
two_concepts,plain2_w16_gap,random_fullrank,7012,centered_logit_fidelity,selected,-0.009202313435873938,4
two_concepts,plain2_w16_gap,random_fullrank,7012,prob_error_reduction,selected,0.4079060610383749,4
two_concepts,plain2_w16_gap,random_fullrank,7013,centered_logit_fidelity,selected,0.08466032083849073,4
two_concepts,plain2_w16_gap,random_fullrank,7013,prob_error_reduction,selected,0.3860022868029773,4
two_concepts,plain2_w16_gap,random_fullrank,7014,centered_logit_fidelity,selected,0.04119786415799942,4
two_concepts,plain2_w16_gap,random_fullrank,7014,prob_error_reduction,selected,0.4427858982235193,4
two_concepts,plain2_w16_gap,random_fullrank,7015,centered_logit_fidelity,selected,0.022923716839124045,4
two_concepts,plain2_w16_gap,random_fullrank,7015,prob_error_reduction,selected,0.19737058132886887,4
two_concepts,plain2_w16_gap,random_fullrank,7016,centered_logit_fidelity,selected,0.05476484265017552,4
two_concepts,plain2_w16_gap,random_fullrank,7016,prob_error_reduction,selected,0.35261500626802444,4
two_concepts,plain2_w16_gap,random_fullrank,7017,centered_logit_fidelity,selected,0.02517290788265654,4
two_concepts,plain2_w16_gap,random_fullrank,7017,prob_error_reduction,selected,0.37605305342003703,4
two_concepts,plain2_w16_gap,random_fullrank,7018,centered_logit_fidelity,selected,0.06083828914459874,4
two_concepts,plain2_w16_gap,random_fullrank,7018,prob_error_reduction,selected,0.3397810850292444,4
two_concepts,plain2_w16_gap,random_fullrank,7019,centered_logit_fidelity,selected,-0.019543862966032013,4
two_concepts,plain2_w16_gap,random_fullrank,7019,prob_error_reduction,selected,0.31463820300996304,4
two_concepts,plain2_w16_gap,random_fullrank,7020,centered_logit_fidelity,selected,0.01679296338440127,4
two_concepts,plain2_w16_gap,random_fullrank,7020,prob_error_reduction,selected,0.4141144142486155,4
two_concepts,plain2_w16_gap,random_fullrank,7021,centered_logit_fidelity,selected,0.00760490833756404,4
two_concepts,plain2_w16_gap,random_fullrank,7021,prob_error_reduction,selected,0.33545779529958963,4
two_concepts,plain2_w16_gap,random_fullrank,7022,centered_logit_fidelity,selected,-0.0040201356011671935,4
two_concepts,plain2_w16_gap,random_fullrank,7022,prob_error_reduction,selected,0.4113420704379678,4
two_concepts,plain2_w16_gap,random_fullrank,7023,centered_logit_fidelity,selected,0.00876651751131767,4
two_concepts,plain2_w16_gap,random_fullrank,7023,prob_error_reduction,selected,0.339146263897419,4
two_concepts,plain2_w16_gap,random_fullrank,7024,centered_logit_fidelity,selected,0.12263143303489851,4
two_concepts,plain2_w16_gap,random_fullrank,7024,prob_error_reduction,selected,0.31533102598041296,4
two_concepts,plain2_w16_gap,random_fullrank,7025,centered_logit_fidelity,selected,-0.04104732155077996,4
two_concepts,plain2_w16_gap,random_fullrank,7025,prob_error_reduction,selected,0.34333952190354466,4
two_concepts,plain2_w16_gap,random_fullrank,7026,centered_logit_fidelity,selected,0.05987658887166071,4
two_concepts,plain2_w16_gap,random_fullrank,7026,prob_error_reduction,selected,0.3946535596624017,4
two_concepts,plain2_w16_gap,random_fullrank,7027,centered_logit_fidelity,selected,-0.05179168118966937,4
two_concepts,plain2_w16_gap,random_fullrank,7027,prob_error_reduction,selected,0.28818793781101704,4
two_concepts,plain2_w16_gap,random_fullrank,7028,centered_logit_fidelity,selected,0.09130123525082956,4
two_concepts,plain2_w16_gap,random_fullrank,7028,prob_error_reduction,selected,0.33869352377951145,4
two_concepts,plain2_w16_gap,random_fullrank,7029,centered_logit_fidelity,selected,0.09002032733475245,4
two_concepts,plain2_w16_gap,random_fullrank,7029,prob_error_reduction,selected,0.31521984934806824,4
two_concepts,plain2_w16_gap,random_fullrank,7030,centered_logit_fidelity,selected,0.13660328006103256,4
two_concepts,plain2_w16_gap,random_fullrank,7030,prob_error_reduction,selected,0.35282508097589016,4
two_concepts,plain2_w16_gap,random_fullrank,7031,centered_logit_fidelity,selected,-0.11093160040356383,4
two_concepts,plain2_w16_gap,random_fullrank,7031,prob_error_reduction,selected,0.06235068663954735,4
two_concepts,plain2_w16_gap,random_fullrank,7032,centered_logit_fidelity,selected,-0.026641167910355715,4
two_concepts,plain2_w16_gap,random_fullrank,7032,prob_error_reduction,selected,0.29638854786753654,4
two_concepts,plain2_w16_gap,random_fullrank,7033,centered_logit_fidelity,selected,-0.04727850806197627,4
two_concepts,plain2_w16_gap,random_fullrank,7033,prob_error_reduction,selected,0.40155759174376726,4
two_concepts,plain2_w16_gap,random_fullrank,7034,centered_logit_fidelity,selected,-0.100041840391343,4
two_concepts,plain2_w16_gap,random_fullrank,7034,prob_error_reduction,selected,0.18960739951580763,4
two_concepts,plain2_w16_gap,random_fullrank,7035,centered_logit_fidelity,selected,0.08577608120990002,4
two_concepts,plain2_w16_gap,random_fullrank,7035,prob_error_reduction,selected,0.3379904869943857,4
two_concepts,plain2_w16_gap,random_fullrank,7036,centered_logit_fidelity,selected,-0.029041011455860563,4
two_concepts,plain2_w16_gap,random_fullrank,7036,prob_error_reduction,selected,0.24787549674510956,4
two_concepts,plain2_w16_gap,random_fullrank,7037,centered_logit_fidelity,selected,-0.150568964839514,4
two_concepts,plain2_w16_gap,random_fullrank,7037,prob_error_reduction,selected,0.08591538108885288,4
two_concepts,plain2_w16_gap,random_fullrank,7038,centered_logit_fidelity,selected,0.014905426387842813,4
two_concepts,plain2_w16_gap,random_fullrank,7038,prob_error_reduction,selected,0.3168083634227514,4
two_concepts,plain2_w16_gap,random_fullrank,7039,centered_logit_fidelity,selected,0.07782942518389696,4
two_concepts,plain2_w16_gap,random_fullrank,7039,prob_error_reduction,selected,0.3105562776327133,4
two_concepts,plain2_w16_gap,random_fullrank,7040,centered_logit_fidelity,selected,0.07747054367264898,4
two_concepts,plain2_w16_gap,random_fullrank,7040,prob_error_reduction,selected,0.49387882091104984,4
two_concepts,plain2_w16_gap,random_fullrank,7041,centered_logit_fidelity,selected,-0.046460197387201266,4
two_concepts,plain2_w16_gap,random_fullrank,7041,prob_error_reduction,selected,0.27010454423725605,4
two_concepts,plain2_w16_gap,random_fullrank,7042,centered_logit_fidelity,selected,0.04583687941213045,4
two_concepts,plain2_w16_gap,random_fullrank,7042,prob_error_reduction,selected,0.2806314369663596,4
two_concepts,plain2_w16_gap,random_fullrank,7043,centered_logit_fidelity,selected,0.035847613937216735,4
two_concepts,plain2_w16_gap,random_fullrank,7043,prob_error_reduction,selected,0.31902611907571554,4
two_concepts,plain2_w16_gap,random_fullrank,7044,centered_logit_fidelity,selected,-0.10013555644458412,4
two_concepts,plain2_w16_gap,random_fullrank,7044,prob_error_reduction,selected,0.18098511593416333,4
two_concepts,plain2_w16_gap,random_fullrank,7045,centered_logit_fidelity,selected,0.03480456835087953,4
two_concepts,plain2_w16_gap,random_fullrank,7045,prob_error_reduction,selected,0.35912994109094143,4
two_concepts,plain2_w16_gap,random_fullrank,7046,centered_logit_fidelity,selected,0.07332175039622892,4
two_concepts,plain2_w16_gap,random_fullrank,7046,prob_error_reduction,selected,0.2996781039983034,4
two_concepts,plain2_w16_gap,random_fullrank,7047,centered_logit_fidelity,selected,-0.0222063439234782,4
two_concepts,plain2_w16_gap,random_fullrank,7047,prob_error_reduction,selected,0.307214196305722,4
two_concepts,plain2_w16_gap,random_fullrank,7048,centered_logit_fidelity,selected,0.01959002341811597,4
two_concepts,plain2_w16_gap,random_fullrank,7048,prob_error_reduction,selected,0.3773378152400255,4
two_concepts,plain2_w16_gap,random_fullrank,7049,centered_logit_fidelity,selected,0.059577471924700406,4
two_concepts,plain2_w16_gap,random_fullrank,7049,prob_error_reduction,selected,0.21765901800245047,4
two_concepts,plain2_w16_gap,random_fullrank,7050,centered_logit_fidelity,selected,0.07466591207144412,4
two_concepts,plain2_w16_gap,random_fullrank,7050,prob_error_reduction,selected,0.27354367822408676,4
two_concepts,plain2_w16_gap,random_fullrank,7051,centered_logit_fidelity,selected,-0.04166531817379451,4
two_concepts,plain2_w16_gap,random_fullrank,7051,prob_error_reduction,selected,0.2990637822076678,4
two_concepts,plain2_w16_gap,random_fullrank,7052,centered_logit_fidelity,selected,0.016283748795022562,4
two_concepts,plain2_w16_gap,random_fullrank,7052,prob_error_reduction,selected,0.2967727119103074,4
two_concepts,plain2_w16_gap,random_fullrank,7053,centered_logit_fidelity,selected,0.006593166255420502,4
two_concepts,plain2_w16_gap,random_fullrank,7053,prob_error_reduction,selected,0.2811374934390187,4
two_concepts,plain2_w16_gap,random_fullrank,7054,centered_logit_fidelity,selected,-0.09889873039007524,4
two_concepts,plain2_w16_gap,random_fullrank,7054,prob_error_reduction,selected,0.3175909770652652,4
two_concepts,plain2_w16_gap,random_fullrank,7055,centered_logit_fidelity,selected,0.001210758582989982,4
two_concepts,plain2_w16_gap,random_fullrank,7055,prob_error_reduction,selected,0.37912022322416306,4
two_concepts,plain2_w16_gap,random_fullrank,7056,centered_logit_fidelity,selected,0.02496265474294973,4
two_concepts,plain2_w16_gap,random_fullrank,7056,prob_error_reduction,selected,0.3103952221572399,4
two_concepts,plain2_w16_gap,random_fullrank,7057,centered_logit_fidelity,selected,0.1427606655745196,4
two_concepts,plain2_w16_gap,random_fullrank,7057,prob_error_reduction,selected,0.24289954314008355,4
two_concepts,plain2_w16_gap,random_fullrank,7058,centered_logit_fidelity,selected,0.04387126310992706,4
two_concepts,plain2_w16_gap,random_fullrank,7058,prob_error_reduction,selected,0.28720259107649326,4
two_concepts,plain2_w16_gap,random_fullrank,7059,centered_logit_fidelity,selected,0.027142578809758455,4
two_concepts,plain2_w16_gap,random_fullrank,7059,prob_error_reduction,selected,0.36673285719007254,4
two_concepts,plain2_w16_gap,random_fullrank,7060,centered_logit_fidelity,selected,0.02670588897917961,4
two_concepts,plain2_w16_gap,random_fullrank,7060,prob_error_reduction,selected,0.36483136285096407,4
two_concepts,plain2_w16_gap,random_fullrank,7061,centered_logit_fidelity,selected,-0.048231119654700685,4
two_concepts,plain2_w16_gap,random_fullrank,7061,prob_error_reduction,selected,0.38972507417201996,4
two_concepts,plain2_w16_gap,random_fullrank,7062,centered_logit_fidelity,selected,0.030517143359530444,4
two_concepts,plain2_w16_gap,random_fullrank,7062,prob_error_reduction,selected,0.35807323828339577,4
two_concepts,plain2_w16_gap,random_fullrank,7063,centered_logit_fidelity,selected,0.048741267007101366,4
two_concepts,plain2_w16_gap,random_fullrank,7063,prob_error_reduction,selected,0.3796781040728092,4
two_concepts,plain2_w16_gap,random_fullrank,7064,centered_logit_fidelity,selected,0.014360745502597375,4
two_concepts,plain2_w16_gap,random_fullrank,7064,prob_error_reduction,selected,0.33677950873970985,4
two_concepts,plain2_w16_gap,random_fullrank,7065,centered_logit_fidelity,selected,-0.002086255121576716,4
two_concepts,plain2_w16_gap,random_fullrank,7065,prob_error_reduction,selected,0.22999323438853025,4
two_concepts,plain2_w16_gap,random_fullrank,7066,centered_logit_fidelity,selected,0.04945789120869705,4
two_concepts,plain2_w16_gap,random_fullrank,7066,prob_error_reduction,selected,0.3600156828761101,4
two_concepts,plain2_w16_gap,random_fullrank,7067,centered_logit_fidelity,selected,0.07215582313137574,4
two_concepts,plain2_w16_gap,random_fullrank,7067,prob_error_reduction,selected,0.41111233131960034,4
two_concepts,plain2_w16_gap,random_fullrank,7068,centered_logit_fidelity,selected,-0.05560610663898506,4
two_concepts,plain2_w16_gap,random_fullrank,7068,prob_error_reduction,selected,0.35058965254575014,4
two_concepts,plain2_w16_gap,random_fullrank,7069,centered_logit_fidelity,selected,0.07010139558202132,4
two_concepts,plain2_w16_gap,random_fullrank,7069,prob_error_reduction,selected,0.3821451934054494,4
two_concepts,plain2_w16_gap,random_fullrank,7070,centered_logit_fidelity,selected,0.0026702126922751035,4
two_concepts,plain2_w16_gap,random_fullrank,7070,prob_error_reduction,selected,0.36588445864617825,4
two_concepts,plain2_w16_gap,random_fullrank,7071,centered_logit_fidelity,selected,0.0696130868830804,4
two_concepts,plain2_w16_gap,random_fullrank,7071,prob_error_reduction,selected,0.33607704006135464,4
two_concepts,plain2_w16_gap,random_fullrank,7072,centered_logit_fidelity,selected,0.024055485302307125,4
two_concepts,plain2_w16_gap,random_fullrank,7072,prob_error_reduction,selected,0.23629279248416424,4
two_concepts,plain2_w16_gap,random_fullrank,7073,centered_logit_fidelity,selected,0.09985600292001823,4
two_concepts,plain2_w16_gap,random_fullrank,7073,prob_error_reduction,selected,0.4555730717256665,4
two_concepts,plain2_w16_gap,random_fullrank,7074,centered_logit_fidelity,selected,-0.0027233884127767782,4
two_concepts,plain2_w16_gap,random_fullrank,7074,prob_error_reduction,selected,0.41450163070112467,4
two_concepts,plain2_w16_gap,random_fullrank,7075,centered_logit_fidelity,selected,0.10519113695225367,4
two_concepts,plain2_w16_gap,random_fullrank,7075,prob_error_reduction,selected,0.47389237117022276,4
two_concepts,plain2_w16_gap,random_fullrank,7076,centered_logit_fidelity,selected,-0.13581339545851825,4
two_concepts,plain2_w16_gap,random_fullrank,7076,prob_error_reduction,selected,0.2551960968412459,4
two_concepts,plain2_w16_gap,random_fullrank,7077,centered_logit_fidelity,selected,0.02563688682379245,4
two_concepts,plain2_w16_gap,random_fullrank,7077,prob_error_reduction,selected,0.2786409668624401,4
two_concepts,plain2_w16_gap,random_fullrank,7078,centered_logit_fidelity,selected,-0.018305848881146752,4
two_concepts,plain2_w16_gap,random_fullrank,7078,prob_error_reduction,selected,0.2353942720219493,4
two_concepts,plain2_w16_gap,random_fullrank,7079,centered_logit_fidelity,selected,-0.10235185565456428,4
two_concepts,plain2_w16_gap,random_fullrank,7079,prob_error_reduction,selected,0.16544446535408497,4
two_concepts,plain2_w16_gap,random_fullrank,7080,centered_logit_fidelity,selected,0.08596041562602001,4
two_concepts,plain2_w16_gap,random_fullrank,7080,prob_error_reduction,selected,0.42493566358461976,4
two_concepts,plain2_w16_gap,random_fullrank,7081,centered_logit_fidelity,selected,-0.07413971494375787,4
two_concepts,plain2_w16_gap,random_fullrank,7081,prob_error_reduction,selected,0.27246027579531074,4
two_concepts,plain2_w16_gap,random_fullrank,7082,centered_logit_fidelity,selected,-0.10440345868041058,4
two_concepts,plain2_w16_gap,random_fullrank,7082,prob_error_reduction,selected,0.22335722553543746,4
two_concepts,plain2_w16_gap,random_fullrank,7083,centered_logit_fidelity,selected,0.1253076322144559,4
two_concepts,plain2_w16_gap,random_fullrank,7083,prob_error_reduction,selected,0.3616387825459242,4
two_concepts,plain2_w16_gap,random_fullrank,7084,centered_logit_fidelity,selected,-0.15072809323389902,4
two_concepts,plain2_w16_gap,random_fullrank,7084,prob_error_reduction,selected,0.2738587665371597,4
two_concepts,plain2_w16_gap,random_fullrank,7085,centered_logit_fidelity,selected,-0.01117236831450362,4
two_concepts,plain2_w16_gap,random_fullrank,7085,prob_error_reduction,selected,0.2973785353824496,4
two_concepts,plain2_w16_gap,random_fullrank,7086,centered_logit_fidelity,selected,-0.06028050962876745,4
two_concepts,plain2_w16_gap,random_fullrank,7086,prob_error_reduction,selected,0.28519773483276367,4
two_concepts,plain2_w16_gap,random_fullrank,7087,centered_logit_fidelity,selected,0.014250953644655284,4
two_concepts,plain2_w16_gap,random_fullrank,7087,prob_error_reduction,selected,0.40750084910541773,4
two_concepts,plain2_w16_gap,random_fullrank,7088,centered_logit_fidelity,selected,0.16421708057093062,4
two_concepts,plain2_w16_gap,random_fullrank,7088,prob_error_reduction,selected,0.4689721670001745,4
two_concepts,plain2_w16_gap,random_fullrank,7089,centered_logit_fidelity,selected,-0.029054592326199433,4
two_concepts,plain2_w16_gap,random_fullrank,7089,prob_error_reduction,selected,0.3065013838931918,4
two_concepts,plain2_w16_gap,random_fullrank,7090,centered_logit_fidelity,selected,0.11566398936536727,4
two_concepts,plain2_w16_gap,random_fullrank,7090,prob_error_reduction,selected,0.31167672388255596,4
two_concepts,plain2_w16_gap,random_fullrank,7091,centered_logit_fidelity,selected,0.08758076440842769,4
two_concepts,plain2_w16_gap,random_fullrank,7091,prob_error_reduction,selected,0.31092808954417706,4
two_concepts,plain2_w16_gap,random_fullrank,7092,centered_logit_fidelity,selected,-0.01201965219407733,4
two_concepts,plain2_w16_gap,random_fullrank,7092,prob_error_reduction,selected,0.2741298023611307,4
two_concepts,plain2_w16_gap,random_fullrank,7093,centered_logit_fidelity,selected,-0.05669597648171343,4
two_concepts,plain2_w16_gap,random_fullrank,7093,prob_error_reduction,selected,0.2558761816471815,4
two_concepts,plain2_w16_gap,random_fullrank,7094,centered_logit_fidelity,selected,0.06635862069948405,4
two_concepts,plain2_w16_gap,random_fullrank,7094,prob_error_reduction,selected,0.34558912366628647,4
two_concepts,plain2_w16_gap,random_fullrank,7095,centered_logit_fidelity,selected,-0.03167861493404492,4
two_concepts,plain2_w16_gap,random_fullrank,7095,prob_error_reduction,selected,0.27953705727122724,4
two_concepts,plain2_w16_gap,random_fullrank,7096,centered_logit_fidelity,selected,0.03928669368994435,4
two_concepts,plain2_w16_gap,random_fullrank,7096,prob_error_reduction,selected,0.2422694955021143,4
two_concepts,plain2_w16_gap,random_fullrank,7097,centered_logit_fidelity,selected,0.10145801543822147,4
two_concepts,plain2_w16_gap,random_fullrank,7097,prob_error_reduction,selected,0.346651672385633,4
two_concepts,plain2_w16_gap,random_fullrank,7098,centered_logit_fidelity,selected,-0.005004909586383166,4
