architecture,method,k,metric,block,delta
TwoLayerCNN,auroc,2,prob_error_reduction,4016,-0.06763815879821777
TwoLayerCNN,auroc,2,prob_error_reduction,4017,-0.08620941638946533
TwoLayerCNN,auroc,2,prob_error_reduction,4018,-0.07094073295593262
TwoLayerCNN,auroc,2,prob_error_reduction,4019,-0.043879032135009766
TwoLayerCNN,auroc,4,prob_error_reduction,4000,-0.14990699291229248
TwoLayerCNN,auroc,4,prob_error_reduction,4001,-0.280415415763855
TwoLayerCNN,auroc,4,prob_error_reduction,4002,-0.31952226161956787
TwoLayerCNN,auroc,4,prob_error_reduction,4003,-0.24465203285217285
TwoLayerCNN,auroc,4,prob_error_reduction,4004,-0.2688204050064087
TwoLayerCNN,auroc,4,prob_error_reduction,4005,-0.12621569633483887
TwoLayerCNN,auroc,4,prob_error_reduction,4006,-0.0756913423538208
TwoLayerCNN,auroc,4,prob_error_reduction,4007,-0.21839582920074463
TwoLayerCNN,auroc,4,prob_error_reduction,4008,-0.5158346891403198
TwoLayerCNN,auroc,4,prob_error_reduction,4009,-0.2084592580795288
TwoLayerCNN,auroc,4,prob_error_reduction,4010,-0.34069550037384033
TwoLayerCNN,auroc,4,prob_error_reduction,4011,-0.4130333662033081
TwoLayerCNN,auroc,4,prob_error_reduction,4012,-0.2054288387298584
TwoLayerCNN,auroc,4,prob_error_reduction,4013,-0.1389528512954712
TwoLayerCNN,auroc,4,prob_error_reduction,4014,-0.11713588237762451
TwoLayerCNN,auroc,4,prob_error_reduction,4015,-0.1426224708557129
TwoLayerCNN,auroc,4,prob_error_reduction,4016,-0.1468883752822876
TwoLayerCNN,auroc,4,prob_error_reduction,4017,-0.3329862356185913
TwoLayerCNN,auroc,4,prob_error_reduction,4018,-0.45581555366516113
TwoLayerCNN,auroc,4,prob_error_reduction,4019,-0.18596816062927246
TwoLayerCNN,auroc,8,prob_error_reduction,4000,-0.19570666551589966
TwoLayerCNN,auroc,8,prob_error_reduction,4001,0.37708526849746704
TwoLayerCNN,auroc,8,prob_error_reduction,4002,0.2606026977300644
TwoLayerCNN,auroc,8,prob_error_reduction,4003,0.26212748885154724
TwoLayerCNN,auroc,8,prob_error_reduction,4004,0.18783897161483765
TwoLayerCNN,auroc,8,prob_error_reduction,4005,0.021942615509033203
TwoLayerCNN,auroc,8,prob_error_reduction,4006,-0.07775461673736572
TwoLayerCNN,auroc,8,prob_error_reduction,4007,0.21279439330101013
TwoLayerCNN,auroc,8,prob_error_reduction,4008,-0.2103022336959839
TwoLayerCNN,auroc,8,prob_error_reduction,4009,0.038568198680877686
TwoLayerCNN,auroc,8,prob_error_reduction,4010,-0.28783583641052246
TwoLayerCNN,auroc,8,prob_error_reduction,4011,-0.27144378423690796
TwoLayerCNN,auroc,8,prob_error_reduction,4012,0.3287642002105713
TwoLayerCNN,auroc,8,prob_error_reduction,4013,0.2307160496711731
TwoLayerCNN,auroc,8,prob_error_reduction,4014,0.16528594493865967
TwoLayerCNN,auroc,8,prob_error_reduction,4015,-0.1555866003036499
TwoLayerCNN,auroc,8,prob_error_reduction,4016,-0.17838478088378906
TwoLayerCNN,auroc,8,prob_error_reduction,4017,0.23598843812942505
TwoLayerCNN,auroc,8,prob_error_reduction,4018,0.23950934410095215
TwoLayerCNN,auroc,8,prob_error_reduction,4019,-0.04268515110015869
TwoLayerCNN,validation_patch,1,prob_error_reduction,4000,-0.03726077079772949
TwoLayerCNN,validation_patch,1,prob_error_reduction,4001,-0.09711670875549316
TwoLayerCNN,validation_patch,1,prob_error_reduction,4002,-0.08240485191345215
TwoLayerCNN,validation_patch,1,prob_error_reduction,4003,-0.028557777404785156
TwoLayerCNN,validation_patch,1,prob_error_reduction,4004,-0.05355274677276611
TwoLayerCNN,validation_patch,1,prob_error_reduction,4005,-0.022391557693481445
TwoLayerCNN,validation_patch,1,prob_error_reduction,4006,-0.06976068019866943
TwoLayerCNN,validation_patch,1,prob_error_reduction,4007,-0.04213309288024902
TwoLayerCNN,validation_patch,1,prob_error_reduction,4008,-0.11946761608123779
TwoLayerCNN,validation_patch,1,prob_error_reduction,4009,0.10770630836486816
TwoLayerCNN,validation_patch,1,prob_error_reduction,4010,-0.16088688373565674
TwoLayerCNN,validation_patch,1,prob_error_reduction,4011,-0.038486361503601074
TwoLayerCNN,validation_patch,1,prob_error_reduction,4012,-0.01175999641418457
TwoLayerCNN,validation_patch,1,prob_error_reduction,4013,-0.06654918193817139
TwoLayerCNN,validation_patch,1,prob_error_reduction,4014,-0.039752960205078125
TwoLayerCNN,validation_patch,1,prob_error_reduction,4015,-0.03890872001647949
TwoLayerCNN,validation_patch,1,prob_error_reduction,4016,-0.055159687995910645
TwoLayerCNN,validation_patch,1,prob_error_reduction,4017,-0.024072647094726562
TwoLayerCNN,validation_patch,1,prob_error_reduction,4018,-0.028807997703552246
TwoLayerCNN,validation_patch,1,prob_error_reduction,4019,-0.04193425178527832
TwoLayerCNN,validation_patch,2,prob_error_reduction,4000,-0.05922651290893555
TwoLayerCNN,validation_patch,2,prob_error_reduction,4001,-0.28127598762512207
TwoLayerCNN,validation_patch,2,prob_error_reduction,4002,-0.19578158855438232
TwoLayerCNN,validation_patch,2,prob_error_reduction,4003,-0.02306532859802246
TwoLayerCNN,validation_patch,2,prob_error_reduction,4004,-0.20359086990356445
TwoLayerCNN,validation_patch,2,prob_error_reduction,4005,-0.059450507164001465
TwoLayerCNN,validation_patch,2,prob_error_reduction,4006,-0.17063820362091064
TwoLayerCNN,validation_patch,2,prob_error_reduction,4007,-0.12178254127502441
TwoLayerCNN,validation_patch,2,prob_error_reduction,4008,-0.2995483875274658
TwoLayerCNN,validation_patch,2,prob_error_reduction,4009,0.17911863327026367
TwoLayerCNN,validation_patch,2,prob_error_reduction,4010,-0.4141601324081421
TwoLayerCNN,validation_patch,2,prob_error_reduction,4011,-0.15205323696136475
TwoLayerCNN,validation_patch,2,prob_error_reduction,4012,-0.07856190204620361
TwoLayerCNN,validation_patch,2,prob_error_reduction,4013,-0.16241443157196045
TwoLayerCNN,validation_patch,2,prob_error_reduction,4014,-0.11189758777618408
TwoLayerCNN,validation_patch,2,prob_error_reduction,4015,-0.13762032985687256
TwoLayerCNN,validation_patch,2,prob_error_reduction,4016,-0.11904942989349365
TwoLayerCNN,validation_patch,2,prob_error_reduction,4017,-0.1041100025177002
TwoLayerCNN,validation_patch,2,prob_error_reduction,4018,-0.14083147048950195
TwoLayerCNN,validation_patch,2,prob_error_reduction,4019,-0.13207650184631348
TwoLayerCNN,validation_patch,4,prob_error_reduction,4000,-0.009636282920837402
TwoLayerCNN,validation_patch,4,prob_error_reduction,4001,-0.13973474502563477
TwoLayerCNN,validation_patch,4,prob_error_reduction,4002,-0.18543219566345215
TwoLayerCNN,validation_patch,4,prob_error_reduction,4003,0.10890054702758789
TwoLayerCNN,validation_patch,4,prob_error_reduction,4004,-0.46556854248046875
TwoLayerCNN,validation_patch,4,prob_error_reduction,4005,-0.34276604652404785
TwoLayerCNN,validation_patch,4,prob_error_reduction,4006,0.08615624904632568
TwoLayerCNN,validation_patch,4,prob_error_reduction,4007,-0.062230825424194336
TwoLayerCNN,validation_patch,4,prob_error_reduction,4008,-0.256411075592041
TwoLayerCNN,validation_patch,4,prob_error_reduction,4009,0.47375303506851196
TwoLayerCNN,validation_patch,4,prob_error_reduction,4010,-0.26238781213760376
TwoLayerCNN,validation_patch,4,prob_error_reduction,4011,-0.2301105260848999
TwoLayerCNN,validation_patch,4,prob_error_reduction,4012,-0.09726059436798096
TwoLayerCNN,validation_patch,4,prob_error_reduction,4013,-0.19201445579528809
TwoLayerCNN,validation_patch,4,prob_error_reduction,4014,-0.1652677059173584
TwoLayerCNN,validation_patch,4,prob_error_reduction,4015,-0.4064001441001892
TwoLayerCNN,validation_patch,4,prob_error_reduction,4016,-0.36569786071777344
TwoLayerCNN,validation_patch,4,prob_error_reduction,4017,0.07719230651855469
TwoLayerCNN,validation_patch,4,prob_error_reduction,4018,-0.08176523447036743
TwoLayerCNN,validation_patch,4,prob_error_reduction,4019,-0.3155975341796875
TwoLayerCNN,validation_patch,8,prob_error_reduction,4000,0.04774560034275055
TwoLayerCNN,validation_patch,8,prob_error_reduction,4001,0.10452966205775738
TwoLayerCNN,validation_patch,8,prob_error_reduction,4002,0.1192844957113266
TwoLayerCNN,validation_patch,8,prob_error_reduction,4003,0.11446255445480347
TwoLayerCNN,validation_patch,8,prob_error_reduction,4004,0.043437108397483826
TwoLayerCNN,validation_patch,8,prob_error_reduction,4005,0.08949676156044006
TwoLayerCNN,validation_patch,8,prob_error_reduction,4006,0.051068201661109924
TwoLayerCNN,validation_patch,8,prob_error_reduction,4007,0.11907349526882172
TwoLayerCNN,validation_patch,8,prob_error_reduction,4008,0.07237473502755165
TwoLayerCNN,validation_patch,8,prob_error_reduction,4009,0.1135348305106163
TwoLayerCNN,validation_patch,8,prob_error_reduction,4010,0.08601175155490637
TwoLayerCNN,validation_patch,8,prob_error_reduction,4011,0.06406548619270325
TwoLayerCNN,validation_patch,8,prob_error_reduction,4012,0.10667986422777176
TwoLayerCNN,validation_patch,8,prob_error_reduction,4013,0.03818818926811218
TwoLayerCNN,validation_patch,8,prob_error_reduction,4014,-0.03146903216838837
TwoLayerCNN,validation_patch,8,prob_error_reduction,4015,0.13370956480503082
TwoLayerCNN,validation_patch,8,prob_error_reduction,4016,0.06664986908435822
TwoLayerCNN,validation_patch,8,prob_error_reduction,4017,0.059576909989118576
TwoLayerCNN,validation_patch,8,prob_error_reduction,4018,0.03843030333518982
TwoLayerCNN,validation_patch,8,prob_error_reduction,4019,0.13517945259809494
TinyCNN,contrast,1,prob_fidelity,4000,-0.5193299871344429
TinyCNN,contrast,1,prob_fidelity,4001,-0.36201971165642854
TinyCNN,contrast,1,prob_fidelity,4002,-0.3448210395264014
TinyCNN,contrast,1,prob_fidelity,4003,-0.4945391513252497
TinyCNN,contrast,1,prob_fidelity,4004,-0.24440796323091507
TinyCNN,contrast,1,prob_fidelity,4005,-0.21858883332027224
TinyCNN,contrast,1,prob_fidelity,4006,-0.26548665447029296
TinyCNN,contrast,1,prob_fidelity,4007,-0.3571271210454555
TinyCNN,contrast,1,prob_fidelity,4008,-0.3003711607054109
TinyCNN,contrast,1,prob_fidelity,4009,-0.4587416359603059
TinyCNN,contrast,1,prob_fidelity,4010,-0.13860089350428517
TinyCNN,contrast,1,prob_fidelity,4011,-0.2659343523112686
TinyCNN,contrast,1,prob_fidelity,4012,-0.509222185182395
TinyCNN,contrast,1,prob_fidelity,4013,-0.3031854266726557
TinyCNN,contrast,1,prob_fidelity,4014,-0.31957886716206996
TinyCNN,contrast,1,prob_fidelity,4015,-0.40658557751175695
TinyCNN,contrast,1,prob_fidelity,4016,-0.32253980497888235
TinyCNN,contrast,1,prob_fidelity,4017,-0.3944189368727493
TinyCNN,contrast,1,prob_fidelity,4018,-0.5703574038158118
TinyCNN,contrast,1,prob_fidelity,4019,-0.1222756966052686
TinyCNN,contrast,2,prob_fidelity,4000,-0.23513142359364358
TinyCNN,contrast,2,prob_fidelity,4001,-0.4905193262479387
TinyCNN,contrast,2,prob_fidelity,4002,-0.33763750144200244
TinyCNN,contrast,2,prob_fidelity,4003,-0.6115386361748322
TinyCNN,contrast,2,prob_fidelity,4004,-0.07018683828360217
TinyCNN,contrast,2,prob_fidelity,4005,-0.44409181876970605
TinyCNN,contrast,2,prob_fidelity,4006,-0.30591320159919366
TinyCNN,contrast,2,prob_fidelity,4007,-0.1767213074277797
TinyCNN,contrast,2,prob_fidelity,4008,-0.22549990695623545
TinyCNN,contrast,2,prob_fidelity,4009,-0.42819886604156754
TinyCNN,contrast,2,prob_fidelity,4010,-0.18308663617626264
TinyCNN,contrast,2,prob_fidelity,4011,-0.4565877493364481
TinyCNN,contrast,2,prob_fidelity,4012,-0.46568198809756156
TinyCNN,contrast,2,prob_fidelity,4013,-0.20774797860723382
TinyCNN,contrast,2,prob_fidelity,4014,-0.14067098047893312
TinyCNN,contrast,2,prob_fidelity,4015,-0.4082399764014627
TinyCNN,contrast,2,prob_fidelity,4016,-0.3055678693898015
TinyCNN,contrast,2,prob_fidelity,4017,-0.2152758121654208
TinyCNN,contrast,2,prob_fidelity,4018,-0.6932166096862696
TinyCNN,contrast,2,prob_fidelity,4019,-0.23208580436716242
TinyCNN,contrast,4,prob_fidelity,4000,0.030830037419625644
TinyCNN,contrast,4,prob_fidelity,4001,0.03421520929572497
TinyCNN,contrast,4,prob_fidelity,4002,-0.06494890861404046
TinyCNN,contrast,4,prob_fidelity,4003,-0.10307875622145524
TinyCNN,contrast,4,prob_fidelity,4004,0.006379820698885541
TinyCNN,contrast,4,prob_fidelity,4005,-0.12416254903772594
TinyCNN,contrast,4,prob_fidelity,4006,0.013405108415498801
TinyCNN,contrast,4,prob_fidelity,4007,0.01700184209836675
TinyCNN,contrast,4,prob_fidelity,4008,-0.021603489870271053
TinyCNN,contrast,4,prob_fidelity,4009,0.005432212237209577
TinyCNN,contrast,4,prob_fidelity,4010,-0.014513506515131391
TinyCNN,contrast,4,prob_fidelity,4011,-0.01160755406297831
TinyCNN,contrast,4,prob_fidelity,4012,-0.012449203400209163
TinyCNN,contrast,4,prob_fidelity,4013,-0.004129901866165131
TinyCNN,contrast,4,prob_fidelity,4014,-0.01869810480298295
TinyCNN,contrast,4,prob_fidelity,4015,-0.050762298723679655
TinyCNN,contrast,4,prob_fidelity,4016,-0.016177208476594873
TinyCNN,contrast,4,prob_fidelity,4017,0.017684376127663937
TinyCNN,contrast,4,prob_fidelity,4018,-0.06944187178529038
TinyCNN,contrast,4,prob_fidelity,4019,-0.05627133395599937
TinyCNN,contrast,8,prob_fidelity,4000,0.013877655525343813
TinyCNN,contrast,8,prob_fidelity,4001,0.003532514159442224
TinyCNN,contrast,8,prob_fidelity,4002,7.564673875593009e-05
TinyCNN,contrast,8,prob_fidelity,4003,0.01237984853924834
TinyCNN,contrast,8,prob_fidelity,4004,0.011051450446231126
TinyCNN,contrast,8,prob_fidelity,4005,0.01679923361646618
TinyCNN,contrast,8,prob_fidelity,4006,0.008170218821941577
TinyCNN,contrast,8,prob_fidelity,4007,0.006277919120187381
TinyCNN,contrast,8,prob_fidelity,4008,0.005874607416854083
TinyCNN,contrast,8,prob_fidelity,4009,0.006361027807255337
TinyCNN,contrast,8,prob_fidelity,4010,0.011786831440304013
TinyCNN,contrast,8,prob_fidelity,4011,0.011506828255122836
TinyCNN,contrast,8,prob_fidelity,4012,0.006201139932205169
TinyCNN,contrast,8,prob_fidelity,4013,0.007830587768054897
TinyCNN,contrast,8,prob_fidelity,4014,0.0008311945105466956
TinyCNN,contrast,8,prob_fidelity,4015,0.011193872278540185
TinyCNN,contrast,8,prob_fidelity,4016,0.0015798609752641912
TinyCNN,contrast,8,prob_fidelity,4017,-0.000542410933837334
TinyCNN,contrast,8,prob_fidelity,4018,0.0030362794499189105
TinyCNN,contrast,8,prob_fidelity,4019,-0.007608262454480208
TinyCNN,auroc,1,prob_fidelity,4000,-0.11682961769983768
TinyCNN,auroc,1,prob_fidelity,4001,-0.36201971165642854
TinyCNN,auroc,1,prob_fidelity,4002,-0.4759285976246368
TinyCNN,auroc,1,prob_fidelity,4003,-0.2766204732834263
TinyCNN,auroc,1,prob_fidelity,4004,-0.48156148525878983
TinyCNN,auroc,1,prob_fidelity,4005,-0.19272321159674566
TinyCNN,auroc,1,prob_fidelity,4006,-0.3946434432132705
TinyCNN,auroc,1,prob_fidelity,4007,-0.477483887638783
TinyCNN,auroc,1,prob_fidelity,4008,-0.2406989413977597
TinyCNN,auroc,1,prob_fidelity,4009,-0.39835859619238523
TinyCNN,auroc,1,prob_fidelity,4010,-0.13860089350428517
TinyCNN,auroc,1,prob_fidelity,4011,-0.2659343523112686
TinyCNN,auroc,1,prob_fidelity,4012,-0.509222185182395
TinyCNN,auroc,1,prob_fidelity,4013,-0.3031854266726557
TinyCNN,auroc,1,prob_fidelity,4014,-0.14752389494781337
TinyCNN,auroc,1,prob_fidelity,4015,-0.18284802555915058
TinyCNN,auroc,1,prob_fidelity,4016,-0.19784156229093053
TinyCNN,auroc,1,prob_fidelity,4017,-0.3944189368727493
TinyCNN,auroc,1,prob_fidelity,4018,-0.40016880882224715
TinyCNN,auroc,1,prob_fidelity,4019,-0.12275706025964173
TinyCNN,auroc,2,prob_fidelity,4000,-0.23513142359364358
TinyCNN,auroc,2,prob_fidelity,4001,-0.4808937473944819
TinyCNN,auroc,2,prob_fidelity,4002,-0.33763750144200244
TinyCNN,auroc,2,prob_fidelity,4003,-0.6556702541221707
TinyCNN,auroc,2,prob_fidelity,4004,-0.36562421851418714
TinyCNN,auroc,2,prob_fidelity,4005,-0.44409181876970605
TinyCNN,auroc,2,prob_fidelity,4006,-0.30591320159919366
TinyCNN,auroc,2,prob_fidelity,4007,-0.19285342805668404
TinyCNN,auroc,2,prob_fidelity,4008,-0.5191136289226738
TinyCNN,auroc,2,prob_fidelity,4009,-0.0695721210602116
TinyCNN,auroc,2,prob_fidelity,4010,-0.14581512466516433
TinyCNN,auroc,2,prob_fidelity,4011,-0.4565877493364481
TinyCNN,auroc,2,prob_fidelity,4012,-0.46568198809756156
TinyCNN,auroc,2,prob_fidelity,4013,-0.1596172979905328
TinyCNN,auroc,2,prob_fidelity,4014,-0.06414290681853096
TinyCNN,auroc,2,prob_fidelity,4015,-0.18564221768625322
TinyCNN,auroc,2,prob_fidelity,4016,-0.3055678693898015
TinyCNN,auroc,2,prob_fidelity,4017,-0.2378143941112979
TinyCNN,auroc,2,prob_fidelity,4018,-0.42794302657775474
TinyCNN,auroc,2,prob_fidelity,4019,-0.4177684486342814
TinyCNN,auroc,4,prob_fidelity,4000,0.030830037419625644
TinyCNN,auroc,4,prob_fidelity,4001,0.03447522570708583
TinyCNN,auroc,4,prob_fidelity,4002,-0.05910616221925147
TinyCNN,auroc,4,prob_fidelity,4003,-0.16805858272902685
TinyCNN,auroc,4,prob_fidelity,4004,0.006379820698885541
TinyCNN,auroc,4,prob_fidelity,4005,-0.30361716974163355
TinyCNN,auroc,4,prob_fidelity,4006,0.013405108415498801
TinyCNN,auroc,4,prob_fidelity,4007,0.01700184209836675
TinyCNN,auroc,4,prob_fidelity,4008,-0.021603489870271053
TinyCNN,auroc,4,prob_fidelity,4009,0.005432212237209577
TinyCNN,auroc,4,prob_fidelity,4010,-0.021085950845904478
TinyCNN,auroc,4,prob_fidelity,4011,-0.01160755406297831
TinyCNN,auroc,4,prob_fidelity,4012,-0.012449203400209163
TinyCNN,auroc,4,prob_fidelity,4013,-0.004129901866165131
TinyCNN,auroc,4,prob_fidelity,4014,-0.01869810480298295
TinyCNN,auroc,4,prob_fidelity,4015,-0.014665170556251717
TinyCNN,auroc,4,prob_fidelity,4016,-0.044559756986026766
TinyCNN,auroc,4,prob_fidelity,4017,0.017684376127663937
TinyCNN,auroc,4,prob_fidelity,4018,-0.06944187178529038
TinyCNN,auroc,4,prob_fidelity,4019,-0.0398822237343569
TinyCNN,auroc,8,prob_fidelity,4000,0.013877655525343813
TinyCNN,auroc,8,prob_fidelity,4001,0.004013944678303072
TinyCNN,auroc,8,prob_fidelity,4002,-0.011495387650662048
TinyCNN,auroc,8,prob_fidelity,4003,0.01237984853924834
TinyCNN,auroc,8,prob_fidelity,4004,0.011051450446231126
TinyCNN,auroc,8,prob_fidelity,4005,0.002391094597741783
TinyCNN,auroc,8,prob_fidelity,4006,0.008170218821941577
TinyCNN,auroc,8,prob_fidelity,4007,0.006277919120187381
TinyCNN,auroc,8,prob_fidelity,4008,0.0028923020356297346
TinyCNN,auroc,8,prob_fidelity,4009,0.006361027807255337
TinyCNN,auroc,8,prob_fidelity,4010,0.00790740699570669
TinyCNN,auroc,8,prob_fidelity,4011,0.011506828255122836
TinyCNN,auroc,8,prob_fidelity,4012,0.005411916572131803
TinyCNN,auroc,8,prob_fidelity,4013,0.0077973782563091065
TinyCNN,auroc,8,prob_fidelity,4014,0.002736413264271542
TinyCNN,auroc,8,prob_fidelity,4015,0.012613021475580521
TinyCNN,auroc,8,prob_fidelity,4016,0.018140371608248995
TinyCNN,auroc,8,prob_fidelity,4017,-0.000542410933837334
TinyCNN,auroc,8,prob_fidelity,4018,0.0030362794499189105
TinyCNN,auroc,8,prob_fidelity,4019,-0.007606332757241874
TinyCNN,validation_patch,1,prob_fidelity,4000,-0.1278652661085754
TinyCNN,validation_patch,1,prob_fidelity,4001,-0.27600349866371177
TinyCNN,validation_patch,1,prob_fidelity,4002,-0.3305554916690404
TinyCNN,validation_patch,1,prob_fidelity,4003,-0.38589218081859533
TinyCNN,validation_patch,1,prob_fidelity,4004,-0.24440796323091507
TinyCNN,validation_patch,1,prob_fidelity,4005,-0.2824492543651338
TinyCNN,validation_patch,1,prob_fidelity,4006,-0.3673716886647833
TinyCNN,validation_patch,1,prob_fidelity,4007,-0.334627313363995
TinyCNN,validation_patch,1,prob_fidelity,4008,-0.2342231667539576
TinyCNN,validation_patch,1,prob_fidelity,4009,-0.31265447767904875
TinyCNN,validation_patch,1,prob_fidelity,4010,-0.26265753490398724
TinyCNN,validation_patch,1,prob_fidelity,4011,-0.29913215076640376
TinyCNN,validation_patch,1,prob_fidelity,4012,-0.23783680105444394
TinyCNN,validation_patch,1,prob_fidelity,4013,-0.3031854266726557
TinyCNN,validation_patch,1,prob_fidelity,4014,-0.31957886716206996
TinyCNN,validation_patch,1,prob_fidelity,4015,-0.316103997026403
TinyCNN,validation_patch,1,prob_fidelity,4016,-0.20201246815241503
TinyCNN,validation_patch,1,prob_fidelity,4017,-0.32791235610984326
TinyCNN,validation_patch,1,prob_fidelity,4018,-0.40016880882224715
TinyCNN,validation_patch,1,prob_fidelity,4019,-0.14729480495546254
TinyCNN,validation_patch,2,prob_fidelity,4000,-0.08496105272365406
TinyCNN,validation_patch,2,prob_fidelity,4001,-0.2821918035107962
TinyCNN,validation_patch,2,prob_fidelity,4002,-0.27589337318552976
TinyCNN,validation_patch,2,prob_fidelity,4003,-0.2424415876281255
TinyCNN,validation_patch,2,prob_fidelity,4004,-0.06549094820765433
TinyCNN,validation_patch,2,prob_fidelity,4005,-0.19271623723875364
TinyCNN,validation_patch,2,prob_fidelity,4006,-0.25086269972752595
TinyCNN,validation_patch,2,prob_fidelity,4007,-0.17297474949431502
TinyCNN,validation_patch,2,prob_fidelity,4008,-0.2088669637170083
TinyCNN,validation_patch,2,prob_fidelity,4009,-0.1197391965630451
TinyCNN,validation_patch,2,prob_fidelity,4010,-0.09421908728309347
TinyCNN,validation_patch,2,prob_fidelity,4011,-0.22664372600355198
TinyCNN,validation_patch,2,prob_fidelity,4012,-0.14605010145263864
TinyCNN,validation_patch,2,prob_fidelity,4013,-0.16353231094233567
TinyCNN,validation_patch,2,prob_fidelity,4014,-0.06414290681853096
TinyCNN,validation_patch,2,prob_fidelity,4015,-0.18074796138780314
TinyCNN,validation_patch,2,prob_fidelity,4016,-0.19283887641993225
TinyCNN,validation_patch,2,prob_fidelity,4017,-0.1387931250691682
TinyCNN,validation_patch,2,prob_fidelity,4018,-0.27200099899668695
TinyCNN,validation_patch,2,prob_fidelity,4019,-0.09151134766773261
TinyCNN,validation_patch,4,prob_fidelity,4000,0.05115802443032169
TinyCNN,validation_patch,4,prob_fidelity,4001,0.014617873592352115
TinyCNN,validation_patch,4,prob_fidelity,4002,-0.07935136407785381
TinyCNN,validation_patch,4,prob_fidelity,4003,0.003418127869536769
TinyCNN,validation_patch,4,prob_fidelity,4004,0.007483879696957962
TinyCNN,validation_patch,4,prob_fidelity,4005,-0.06840755465015091
TinyCNN,validation_patch,4,prob_fidelity,4006,0.004741870308808127
TinyCNN,validation_patch,4,prob_fidelity,4007,0.01700184209836675
TinyCNN,validation_patch,4,prob_fidelity,4008,0.01705611636497717
TinyCNN,validation_patch,4,prob_fidelity,4009,0.005432212237209577
TinyCNN,validation_patch,4,prob_fidelity,4010,0.02992680453872809
TinyCNN,validation_patch,4,prob_fidelity,4011,-0.02893605601151239
TinyCNN,validation_patch,4,prob_fidelity,4012,-0.018041606624575768
TinyCNN,validation_patch,4,prob_fidelity,4013,-0.02622423189602263
TinyCNN,validation_patch,4,prob_fidelity,4014,0.0004924322517197988
TinyCNN,validation_patch,4,prob_fidelity,4015,0.013358762390575762
TinyCNN,validation_patch,4,prob_fidelity,4016,-0.015747006293017618
TinyCNN,validation_patch,4,prob_fidelity,4017,0.0023737665572594047
TinyCNN,validation_patch,4,prob_fidelity,4018,-0.04719190251479344
TinyCNN,validation_patch,4,prob_fidelity,4019,0.012985927664117214
TinyCNN,validation_patch,8,prob_fidelity,4000,0.019336433823430532
TinyCNN,validation_patch,8,prob_fidelity,4001,0.005233932800446595
TinyCNN,validation_patch,8,prob_fidelity,4002,0.00028821130124023764
TinyCNN,validation_patch,8,prob_fidelity,4003,0.012176354265645783
TinyCNN,validation_patch,8,prob_fidelity,4004,0.002256348716493606
TinyCNN,validation_patch,8,prob_fidelity,4005,0.0053044791568597205
TinyCNN,validation_patch,8,prob_fidelity,4006,0.010790040029481474
TinyCNN,validation_patch,8,prob_fidelity,4007,0.00406522623848371
TinyCNN,validation_patch,8,prob_fidelity,4008,0.004365894105887502
TinyCNN,validation_patch,8,prob_fidelity,4009,0.005381037465216121
TinyCNN,validation_patch,8,prob_fidelity,4010,0.01389994737429634
TinyCNN,validation_patch,8,prob_fidelity,4011,0.010962806079888976
TinyCNN,validation_patch,8,prob_fidelity,4012,0.003611521249599736
TinyCNN,validation_patch,8,prob_fidelity,4013,0.009313741301295253
TinyCNN,validation_patch,8,prob_fidelity,4014,0.004880665055620681
TinyCNN,validation_patch,8,prob_fidelity,4015,0.0042277291652266236
TinyCNN,validation_patch,8,prob_fidelity,4016,0.018607717210100683
TinyCNN,validation_patch,8,prob_fidelity,4017,-0.0008011301289964079
TinyCNN,validation_patch,8,prob_fidelity,4018,0.004532517868951702
TinyCNN,validation_patch,8,prob_fidelity,4019,0.006801583868934147
TwoLayerCNN,contrast,1,prob_fidelity,4000,-0.010893374260314337
TwoLayerCNN,contrast,1,prob_fidelity,4001,-0.0044279630326099495
TwoLayerCNN,contrast,1,prob_fidelity,4002,-0.010041749523605814
TwoLayerCNN,contrast,1,prob_fidelity,4003,-0.01992953836213074
TwoLayerCNN,contrast,1,prob_fidelity,4004,-0.006502210448885992
TwoLayerCNN,contrast,1,prob_fidelity,4005,-0.009074260888218166
TwoLayerCNN,contrast,1,prob_fidelity,4006,-0.0014458588848804688
TwoLayerCNN,contrast,1,prob_fidelity,4007,-0.027798267540142363
TwoLayerCNN,contrast,1,prob_fidelity,4008,-0.0031236720932490414
TwoLayerCNN,contrast,1,prob_fidelity,4009,-0.010225093570443877
TwoLayerCNN,contrast,1,prob_fidelity,4010,-0.08323705032106177
TwoLayerCNN,contrast,1,prob_fidelity,4011,-0.0034628465952531995
TwoLayerCNN,contrast,1,prob_fidelity,4012,-0.008303619796209749
TwoLayerCNN,contrast,1,prob_fidelity,4013,-0.008644272275268206
TwoLayerCNN,contrast,1,prob_fidelity,4014,-0.0054166314953207895
TwoLayerCNN,contrast,1,prob_fidelity,4015,-0.001525889227759869
TwoLayerCNN,contrast,1,prob_fidelity,4016,0.0007311666222328261
TwoLayerCNN,contrast,1,prob_fidelity,4017,-0.000976928320905568
TwoLayerCNN,contrast,1,prob_fidelity,4018,-0.0061961545828460585
TwoLayerCNN,contrast,1,prob_fidelity,4019,-0.01342539553813249
TwoLayerCNN,contrast,2,prob_fidelity,4000,-0.042141551008160194
TwoLayerCNN,contrast,2,prob_fidelity,4001,-0.016082829215158467
TwoLayerCNN,contrast,2,prob_fidelity,4002,-0.03509617110185037
TwoLayerCNN,contrast,2,prob_fidelity,4003,-0.04356468491625587
